Presidente|Presidente|Srs. Deputados, temos quórum, pelo que está aberta a sessão.
Presidente|Presidente|Sr.\nexpediente.\n e Srs. Deputados, antes de mais, peço à Sr.ª Secretária que dê conta do
Secretária|Celeste Correia|Sr. Presidente e Sr. e Srs. Deputados, foram retiradas as seguintes iniciativas legislativas: projecto de lei n.º 50/XI (1.ª) — Alteração ao Decreto-Lei n.º 220/2006, de 3 de Novembro, obrigação da Administração Pública contactar todos os desempregados que detenham as habilitações literárias requeridas para o concurso (CDS-PP), e inquérito parlamentar n.º 3/XI (1.ª) — Comissão Eventual de Inquérito Parlamentar à relação do Estado com a comunicação social e, nomeadamente, à actuação do Governo na intervenção da PT para a compra da TVI (BE).\n os Deram entrada na Mesa, e foram admitidas, as seguintes iniciativas legislativas: projectos de lei n. 155/XI (1.ª) — Revoga a taxa de recursos hídricos (PCP), que baixou à 12.ª Comissão, 156/XI (1.ª) — Alteração ao Decreto-Lei n.º 464/80, de 13 de Outubro, de modo a permitir a acumulação da pensão social de invalidez com rendimentos de trabalho (CDS-PP), que baixou à 11.ª Comissão, 157/XI (1.ª) — Actualização extraordinária do valor das bolsas de investigação científica (BE), que baixou à 8.ª Comissão, 158/XI (1.ª) — Procede à primeira alteração à Lei n.º 4/2008, de 7 de Fevereiro, que aprova o regime dos contratos de trabalho dos profissionais de espectáculos, e estabelece o regime de segurança social aplicável a estes profissionais (PS), que baixou à 11.ª Comissão, 159/XI (1.ª) — Garante o exercício do direito constitucional de queixa ao Provedor de Justiça em matéria de Defesa Nacional e das Forças Armadas (1.ª alteração à Lei Orgânica n.º 1-B/2009, de 7 de Julho, e revogação da Lei n.º 19/95, de 13 de Julho) (PCP), que baixou à 3.ª Comissão, 160/XI (1.ª) — Regime Jurídico da Educação Especial (PCP), que baixou à 8.ª Comissão, 161/XI (1.ª) — Cria a Ordem dos Nutricionistas e aprova o seu estatuto (PS), que baixou à 11.ª Comissão, 162/XI (1.ª) — Interdita o uso do território incluído na REN e na RAN a projectos imobiliários e determina a reversão para o Estado, sem indemnização, dos Projectos de Potencial Interesse Nacional (PIN) que não respeitem os critérios e fins que fundamentaram a sua classificação como tal (PCP), que baixou à 12.ª Comissão, 163/XI (1.ª) — Estabelece o regime laboral e de certificação e qualificação dos profissionais das artes do espectáculo e do audiovisual (BE), que baixou à 11.ª Comissão, e 164/XI (1.ª) — Altera a Lei n.º 17/2003, de 4 de Junho (Iniciativa os Legislativa dos Cidadãos) (PCP), que baixou à 1.ª Comissão; projectos de resolução n. 71/XI (1.ª) — Recomenda ao Governo a criação, junto da Presidência do Conselho de Ministros, de uma Comissão de Acompanhamento e Avaliação do Actual Regime Jurídico do Divórcio (CDS-PP), que baixou à 1.ª Comissão, 72/XI (1.ª) — Recomenda ao Governo o adiamento da consulta pública do estudo de impacte ambiental da barragem de Fridão (BE), que baixou à 11.ª Comissão, 73/XI (1.ª) — Iniciativas emprego 2009 e 2010 (PSD), que baixou à 11.ª Comissão, 74/XI (1.ª) — Extingue a empresa «Parque Escolar, EPE» e cria uma estrutura orgânica pública, sob tutela do Ministério da Educação (PCP), que baixou à 8.ª Comissão, e 75/XI (1.ª) — Recomenda ao Governo a manutenção do serviço de finanças de Viseu 2 (BE), que baixou à 5.ª Comissão; projecto de deliberação n.º 3/XI (1.ª) — Auditoria a realizar pelo Tribunal de Contas à gestão financeira da «Parque Escolar, EPE» (PCP), que baixou à 5.ª Comissão; inquérito parlamentar n.º 4/XI (1.ª) — Comissão Eventual de Inquérito Parlamentar à relação do Estado com a comunicação social e, nomeadamente, à actuação do Governo na compra da TVI (PSD e BE); e interpelação ao Governo n.º 3/XI (1.ª) — Política de recursos humanos do Serviço Nacional de Saúde e o seu impacto no acesso, funcionamento, capacidade e qualidade assistencial dos serviços públicos de saúde (BE).\n É tudo, Sr. Presidente.\n
Presidente|Presidente|Sr. e Srs. Deputados, Srs. Ministros e Membros do Governo, o primeiro ponto da nossa ordem do dia de hoje, visto que é a primeira vez que o Plenário se reúne depois desses trágicos acontecimentos, é a apreciação e votação do voto n.º 23/XI (1.ª) — De Pesar pelas vítimas da catástrofe aluvionar que ocorreu na Madeira, no dia 20 de Fevereiro, e de solidariedade para com todos os madeirenses por ela atingidos (PS, PSD, CDS-PP, BE, PCP e Os Verdes).\n Tem a palavra o Sr. Deputado José Luís Ferreira.\n
José Luís Ferreira|Os Verdes|Sr. Presidente, Srs. Membros do Governo, Sr. e Srs.\nDeputados: Os Verdes não podiam deixar de subscrever este voto de pesar pelas vítimas do trágico acontecimento ocorrido na Madeira no passado dia 20 de Fevereiro, mas também de solidariedade para com todos os madeirenses que, de uma forma ou de outra, foram atingidos por esta catástrofe.\n As primeiras palavras vão, naturalmente, para as pessoas que perderam familiares e amigos nas circunstâncias que todos conhecemos. Para todos eles segue, agora de forma mais solene, o abraço solidário do Partido Ecologista «Os Verdes».\n Queremos também aproveitar para manifestar, uma vez mais, a nossa solidariedade a todas as pessoas da Madeira que viram a força das águas levar-lhes os seus bens essenciais, desde as suas habitações até aos meios indispensáveis à sua sobrevivência.\n Num cenário de tão grande destruição é mais do que justo sublinhar o sentido de entreajuda e invulgar capacidade colectiva de procurar minimizar os efeitos desta catástrofe manifestada pelos madeirenses não só desde as primeiras horas deste trágico acontecimento, como também depois do pior ter passado de um esforço incansável de procurar dentro dos possíveis com que a vida na Madeira e a vida dos madeirenses voltasse ao seu ritmo normal.\n Uma palavra também a todas as pessoas e instituições que se envolveram num exemplar esforço de socorrer quem precisava nessas longas e demoradas horas más e que continuam envolvidas e empenhadas no sentido de acelerar o restabelecimento da normalidade na Madeira e da vida dos madeirenses.\n Importa agora pensar no futuro e pensar no futuro é não só ter presente as potencialidades da Madeira enquanto destino turístico mas, sobretudo e principalmente, pensar no realojamento de todas as pessoas e famílias da Madeira que ficaram sem lar, bem como na reconstrução de equipamentos que a catástrofe destruiu e que são indispensáveis para a vida dos madeirenses.\n Por fim, importa também ter presente a necessidade imperiosa de se proceder à reconstrução da Madeira com outros critérios de planeamento e ordenamento do território capazes de, no futuro, senão evitar pelo menos de minimizar os efeitos destes fenómenos, que tendem a ser cada vez mais frequentes.\n
Vozes de Os Verdes e do PCP|PCP|Muito bem!
Presidente|Presidente|Tem a palavra o Sr. Deputado António Filipe.
António Filipe|PCP|Sr. Presidente, Srs. Deputados: É esta a primeira vez que a Assembleia da República se reúne em Plenário depois da catástrofe que se abateu sobre a Madeira no passado dia 20 de Fevereiro, deixando atrás de si um rasto de morte e de destruição.\n É tempo de reafirmar a nossa solidariedade a todas as vítimas, a quem perdeu familiares e amigos, a quem perdeu casas e haveres, a quem sofreu prejuízos que importa reparar. É tempo também de reafirmar o nosso apreço por todos os que se ergueram em plena tragédia com risco da própria vida para socorrer vítimas, para remover detritos, para impedir que a catástrofe assumisse ainda maiores proporções. É tempo ainda de manifestar o nosso apreço por todos os que, nos dias seguintes, trabalharam de dia e de noite, sem descanso, para que a vida pudesse retomar a normalidade possível nas zonas afectadas.\n Em face da tragédia da Madeira, todo o País se levantou numa magnífica expressão de solidariedade e de unidade nacional, que não nos surpreendeu, mas que importa registar e enaltecer.\n O Partido Comunista Português, através do seu Secretário-Geral, dos seus Deputados na Assembleia da República, no Parlamento Europeu e na Assembleia Legislativa da Região Autónoma da Madeira, dos seus autarcas e da sua Organização Regional da Madeira, manifestou todo o seu empenhamento em contribuir para dotar a Região de todo o apoio necessário para responder, com a urgência que a situação reclama, aos problemas das populações, sectores e locais atingidos.\n Importa concluir o levantamento rigoroso de danos e prejuízos na actividade económica, no comércio, na indústria, na produção agrícola. Importa que todas as entidades públicas e privadas assumam as suas responsabilidades. Importa identificar com prontidão as situações de risco e proceder às inadiáveis obras de consolidação que lhes correspondam. E, sobretudo, importa responder à dimensão dos problemas de habitação e bens de centenas de famílias atingidas, em particular das mais desfavorecidas, assegurando o seu integral realojamento e o apoio à reconstrução e reparação dos danos sofridos. Trata-se de medidas que não dispensam, antes pressupõem, a consideração de um conjunto de acções estruturantes no domínio do ordenamento do território, da hidrografia, dos instrumentos de prevenção de riscos e de protecção civil, cuja importância os acontecimentos vieram pôr em evidência.\n Não se ignora que a tragédia que se abateu sobre a Madeira resultou de circunstâncias meteorológicas excepcionais, mas importa não esquecer factores que potenciaram, e em muitos casos explicam, a dimensão da tragédia e a sua expressão em matéria de perda de vidas e extensão de danos. É manifesta e irrefutável a ligação entre algumas das mais severas expressões assumidas por esta tragédia e acções irresponsáveis de gestão do território e de política urbanística determinadas por um modelo económico assente na especulação e na busca de lucro fácil.\n
Honório Novo|PCP|Muito bem!
António Filipe|PCP|As lições da tragédia de 20 de Fevereiro não podem ser esquecidas para que não se repitam erros cometidos e para que todas as estruturas e serviços de segurança e protecção civil sejam dotados com os dispositivos necessários para acorrer prontamente a situações de catástrofe.\n Sr. Presidente e Srs. Deputados: No momento em que vamos iniciar a fase final de discussão do Orçamento do Estado para 2010, o Grupo Parlamentar do PCP reafirma a sua posição de que deve ser aprovada uma disposição orçamental que permita disponibilizar os recursos financeiros necessários para a rápida reparação dos prejuízos e para o regresso à normalidade possível depois da tragédia, sem prejuízo de legislação especial que seja aprovada sobre a matéria.\n
Honório Novo|PCP|Muito bem!
António Filipe|PCP|Nos momentos de dificuldade por que passa, o povo da Madeira não está só — conta e contará com a nossa solidariedade, hoje e sempre, haja o que houver e custe o que custar.\n
|PCP|*** Aplausos ***
Vozes de Os Verdes|Verdes|Muito bem!
Presidente|Presidente|Tem a palavra o Sr. Deputado Luís Fazenda.
Luís Fazenda|BE|Sr. Presidente, Srs. Membros do Governo, Sr. e Srs. Deputados: O Bloco de Esquerda expressa o seu pesar e condolências pelos falecidos na tragédia de 20 de Fevereiro na Madeira.\n Partilhamos esse sentimento de dor, de perda, de luto, de tristeza: a tristeza dos madeirenses, a nossa tristeza.\n Queremos aqui destacar a solidariedade imediata de todas as entidades públicas e de entidades privadas, a solidariedade e a entreajuda do povo madeirense, todo o enorme esforço que foi feito para a emergência, para a normalização da vida pública, para o início da reconstrução.\n Agora, com a distância dos dias e sem, com isso, perdermos a objectividade do que é necessário para a reconstrução e para o refazer da vida do povo da Madeira, importa, sem ofensa para com o luto, fazer uma ou duas reflexões.\n Uma delas tem a ver com o facto de a solidariedade do povo português, todo ele unido nesta circunstância tão grave da vida colectiva, ter mostrado como era mesquinha a querela das finanças regionais e como isso pode ser abraçado pelo nosso povo. A inconsistência também se perdeu naquela tragédia.\n Mas também importa uma outra reflexão: a de que o ordenamento do território na Madeira tem graves lesões e não seria impossível ter limitado os efeitos desta catástrofe. E por isso é necessário apelar às autoridades públicas, ao Governo da Região, à Assembleia da República, ao Governo da República para que, num esforço conjunto, se tenha em conta, na reconstrução e na reabilitação das infra-estruturas, tudo o que tem a ver com uma melhor política de gestão do território: desde logo, pela retenção de águas em altitude, pelo barramento de queda de detritos, pela utilização adequada de construções em zonas de leito de cheia e de deslizamento de águas nos aluviões, que têm vindo a causar ciclicamente todos estes problemas.\n Sr. Presidente, Srs. Membros do Governo, Sr. e Srs. Deputados, o nosso sentimento de solidariedade, o nosso sentimento de luta e perda é uma pertença do povo português, é um sinónimo da unidade nacional.\n Todos estamos juntos na solidariedade para com o povo madeirense e estamos a prestar o tributo para uma reconstrução, que são duas mãos cheias de tudo aquilo que os portugueses juntos podem fazer.\n
|BE|*** Aplausos ***
Presidente|Presidente|Para uma intervenção, tem a palavra o Sr. Deputado José Manuel Rodrigues.
José Manuel Rodrigues|CDS-PP|Sr. Presidente, Srs. Membros do Governo, Sr. e Srs.\nDeputados: Há momentos na vida onde só a poesia pode afagar a dor, onde só a poesia pode estancar о sofrimento. Este é um desses momentos. É por isso que leio Herberto Helder, um poeta maior de Portugal e da Madeira: «Há uma árvore de gotas em todos os paraísos. Com o rosto molhado, eu posso ficar com o rosto molhado, com os olhos grandes. Neste lugar absoluto pelo sopro, fervem as víboras de ouro das nós sobre as pedras enterradas. Leopardos lambem-me as mãos giratórias. E eu abro a pedra para ver a água estremecedora.\n A água embebeda-me.\n Como nos corredores de uma casa brilha o ar, brilha como entre os dedos. A minha vida é incalculável».\n Do arquipélago, onde tudo aconteceu naquele fatídico 20 de Fevereiro de 2010, diz outro poeta madeirense, José Agostinho Baptista: «Uma noite, quando o mundo já era muito triste, veio um pássaro da chuva e entrou no teu peito, e aí, como um queixume, ouviu-se essa voz de dor que já era a tua voz, como um metal fino, uma lâmina no coração dos pássaros.\n Agora, nem o vento move as cortinas desta casa.\n O silêncio é como uma pedra imensa, encostada à garganta».\n Afagamos a dor e estancamos o sofrimento lembrando os 43 mortos, os 8 desaparecidos, os 600 desalojados e os milhares de carenciados da tragédia da Madeira.\n O nosso pesar deste momento só pode ter um sinónimo: solidariedade — e esta não tem faltado.\n Portugal e os portugueses mobilizaram-se para socorrer e ajudar as gentes da Madeira neste momento difícil.\n As correntes de solidariedade que atravessaram o País em direcção à Madeira foram mais fortes do que as correntes de lama que destruíram a nossa ilha.\n É por isso que a poesia volta a fazer sentido.\n No poema «Ilha dos Mortos», José Tolentino Mendonça escreveu: «Nenhuma morte é tão longa quanto a vida — diria quem pela primeira vez visse debaixo de árvores sombrias o sítio do mar, a porta das constelações com espantos possíveis e, no entanto, uma esperança».\n É esta esperança que anima o povo madeirense na tarefa da reconstrução que agora começa. Um trabalho que contou, desde a primeira hora, com o empenho dos órgãos de soberania e, em particular, do Governo da República, que, superando intensas divergências políticas, colocou na Região todos os meios humanos e materiais necessários para acorrer a uma catástrofe desta dimensão. Esperamos que esse apoio possa continuar e que o sentido de Estado e de responsabilidade agora demonstrado por todas as partes venha a marcar de forma indelével a obra de reconstrução da Madeira.\n Sr. Presidente, Sr. e Srs. Deputados: Ao longo da sua história, os madeirenses na sua terra e no mundo defrontaram as maiores adversidades e sempre ganharam porque sempre souberam que é preciso derrubar a «pedra imensa encostada à garganta» e, sobretudo, que «nenhuma morte é tão longa quanto a vida».\n
|CDS-PP|*** Aplausos ***
Presidente|Presidente|Para uma intervenção, tem a palavra o Sr. Deputado Francisco de Assis.
Francisco de Assis|PS|Sr. Presidente, quero, também, em nome do Grupo Parlamentar do Partido Socialista, manifestar o nosso profundo pesar pelo que aconteceu na Madeira, enviar as nossas condolências às famílias das vítimas e manifestar a nossa admiração pela reacção do povo madeirense.\n É perante as circunstâncias mais trágicas da existência que muitas vezes vem ao de cima o melhor da condição humana. E foi isso, também, que tivemos oportunidade de ver na Madeira: perante a tragédia, perante o cenário de morte e de desolação, que, infelizmente, afectou de forma tão profunda a ilha da Madeira, os madeirenses reagiram com uma imensa generosidade e com um fortíssimo impulso de solidariedade. Esse impulso de solidariedade não poderia também deixar de encontrar eco em todos os demais portugueses.\n A tragédia da Madeira foi a tragédia de Portugal inteiro e a solidariedade para com a Madeira foi a solidariedade de todos os portugueses. Por isso, nesse momento tão trágico, foi possível também constatar como os homens e as mulheres têm reservas de generosidade e de solidariedade que se manifestam muito particularmente nesses momentos.\n Agora é também tempo, sendo hora de manifestar esse pesar, de dar lugar à esperança, como também dizia, na sua bela intervenção, o Sr. Deputado José Manuel Rodrigues.\n Temos razões para ter esperança, esperança que se alicerça justamente na constatação do esforço que o povo madeirense tem vindo a levar a cabo nos últimos dias.\n Quero também saudar a capacidade de reacção revelada perante estes acontecimentos trágicos por parte das várias autoridades políticas, a começar pelas autoridades políticas regionais da Madeira, que, confrontadas com uma situação tão insólita e tão trágica, revelaram uma enorme capacidade de reacção, que também deve ser claramente reconhecida no Parlamento nacional.\n É de salientar também a cooperação, sem qualquer mácula, que se estabeleceu, como não poderia, aliás, deixar de ser, entre o Governo da República e as autoridades políticas regionais da Madeira. O que também nos permite projectar um cenário de esperança em relação à capacidade de encontrarmos os recursos necessários para fazermos face às necessidades resultantes da eclosão desta tragédia.\n Por isso, Sr. e Srs. Deputados, a nossa preocupação e a nossa posição neste momento são muito claras.\n Este não é o tempo para entrarmos em discussões, que, tendo sentido, não devem ser realizadas nesta hora.\n Este é o tempo para manifestar o nosso pesar, para exprimir as nossas condolências e projectar uma esperança que tem sempre de acompanhar o homem para que a vida possa, apesar de tudo, derrotar essa pulsão da morte.\n
|PS|*** Aplausos ***
