Presidente|Presidente|Srs. Deputados, temos quórum, pelo que está aberta a sessão.
Presidente|Presidente|Sr. e Srs. Deputados, como sabem, a vossa presença é assinalada através do sistema informático e, para isso, têm de iniciar a sessão no computador, utilizando o cartão de Deputado e, em alternativa, introduzindo o nome do utilizador e a palavra passe. No caso de ainda não terem procedido ao acolhimento, podem assinar as folhas que se encontram disponíveis nos Serviços de Apoio ao Plenário, à vossa esquerda.\n Hoje teremos duas votações, antes das quais faremos a verificação do quórum de deliberação.\n A partir das 16 horas, na Sala D.ª Maria, podem proceder à eleição das delegações da Assembleia da República para as seguintes organizações internacionais: União Interparlamentar; Assembleia Parlamentar da Organização para a Segurança e Cooperação na Europa; Assembleia Parlamentar da NATO; Assembleia Parlamentar do Conselho da Europa (e, por inerência, da União da Europa Ocidental/UEO); Assembleia Parlamentar do Mediterrâneo; Assembleia Parlamentar Euro-Mediterrânica; Forum dos Parlamentos de Língua Portuguesa/Assembleia Parlamentar da Comunidade dos Países de Língua Portuguesa; e Fórum Parlamentar Ibero-Americano. As urnas estarão abertas até 15 minutos depois de concluída a nossa reunião de hoje.\n A primeira oradora inscrita para fazer uma declaração política é a Sr.ª Deputada Heloísa Apolónia, a quem concedo a palavra.\n
Heloísa Apolónia|Os Verdes|Sr. Presidente, Sr. e Srs. Deputados: Foi ontem divulgado na SIC, numa reportagem de inegável serviço público ao País, um relatório da Comissão Europeia sobre o Programa Nacional de Barragens com Elevado Potencial Hidroeléctrico, um relatório que o Governo conhece desde Julho, mas que guardou em segredo.\n Segundo o que é noticiado, esse relatório europeu delapida completamente o Plano Nacional de Barragens, assumindo muitas das constatações que «Os Verdes», as associações de ambiente e inúmeros técnicos e especialistas referiram em relação aos efeitos daquele Plano.\n Na verdade, diz a Comissão Europeia, o Estudo de Avaliação Estratégica do Plano Nacional de Barragens omitiu a avaliação de questões determinantes, como sejam a qualidade da água, o bloqueamento ao transporte de inertes, a perda de biodiversidade, a gestão de riscos, não se percebendo, assim, segundo a instância europeia, como é que foi possível aprovar o referido Plano.\n O relatório garante que, com este Programa Nacional de Barragens, Portugal não conseguirá atingir as metas relativas à qualidade da água a que está comprometido até ao ano 2015. Designadamente na bacia do Douro, onde existem já 14 barragens e onde se prevêem construir mais seis e, se incluirmos a do Sabor, mais sete, a fustigação da qualidade da água é de tal ordem que é caso para perguntar para que nos vão servir tantos reservatórios de água estragada. Sim, porque é disso que se trata: estragar um recurso vital! O referido relatório europeu refere também, segundo a notícia, que houve erros de cálculo incompreensíveis e que, para garantir alguma qualidade dos recursos hídricos, a electroprodução nestas barragens teria de ser reduzida a um terço. Ora, sendo que o Programa Nacional de Barragens já só representava, nos moldes propostos, 3% da electroprodução nacional, veja-se o que significaria no caso de se procurar uma coisa tão básica e necessária ao interesse nacional como a preservação da qualidade da água.\n Sr. Presidente, Sr. e Srs. Deputados: A Comissão Europeia diz aquilo que é, por demais óbvio, e que «Os Verdes» sempre disseram: este Plano de Barragens não estudou o que devia estudar, não estudou os impactos de cada barragem, não estudou os efeitos cumulativos das várias barragens, não estudou os efeitos das novas barragens propostas com as já existentes, nem estudou a possibilidade de requalificação de barragens já construídas, designadamente para reconversão da energia eólica. E é assim que se vai, também, corrompendo o interesse nacional.\n Aliás, quem analisou atentamente o estudo de impacte ambiental, por exemplo, da Barragem do Tua, realizado já depois da aprovação do Plano Nacional de Barragens, nota claramente que, mesmo apesar de omitir e ficar muito aquém da avaliação dos parâmetros necessários, ele já apresenta impactes ambientais, económicos e sociais muito superiores aos apresentados pelo estudo de avaliação estratégica. E, se tudo fosse estudado devidamente e os verdadeiros interesses nacionais fossem públicos e não privados, «Os Verdes» têm a certeza de que a Barragem do Tua não se construiria, como outras incluídas no Programa da Barragens, porque aquilo representa dos maiores crimes ecológicos, económicos e sociais que se vão realizar no País — mas a EDP, essa, ficará com mais um potencial negócio para a vida, enquanto os portugueses perderão património fundamental.\n E não nos digam agora que o Estado já recebeu mais de 1300 milhões de euros e que as adjudicações estão feitas, como se se dissesse que o mal está feito e nada há a fazer. Não! O que o Estado recebeu — que, de resto, foi a receita extraordinária para baixar o défice em 2008 — repõe e o que se tem de garantir é que as adjudicações não se fazem de forma definitiva porque não estão feitas. O tempo para recuar nesta decisão maléfica para o País é já! Agora! É por isso que o Partido Ecologista «Os Verdes» apresentará, a brevíssimo prazo, no Parlamento, uma iniciativa legislativa que propõe a suspensão imediata do erro que constituiu a aprovação do Plano Nacional de Barragens. Nós, na Legislatura passada, como bem sabem os Srs. Deputados, realizámos múltiplas intervenções e iniciativas na Assembleia da República para despertar consciências para o erro; a nossa audição parlamentar foi mais do que conclusiva; o nosso debate de urgência foi mais do que clarificador; mas o Governo insistiu no erro porque, definitivamente, quer garantir outros interesses privados. Este país está farto de que metam dinheiro ao bolso indevidamente e que metam interesses privados e a lógica do betão à frente dos interesses públicos — como bem, de resto, refere o documentário Pare, Escute e Olhe, que aconselhamos a todos os Srs. Deputados. Tudo isto é corromper! O grande argumento do Governo para dar um toque ecológico ao Plano Nacional de Barragens era o combate às alterações climáticas. Pois bem, o Partido Ecologista «Os Verdes» reafirma: em Portugal, temos um potencial de poupança energética na ordem dos 30%. Esse é o primeiro caminho a trilhar e que o Governo insiste em desaproveitar. Promover a degradação da qualidade da água, quando esse é justamente um dos principais efeitos das alterações climáticas, é acelerar um dos seus efeitos e não preveni-lo.\n Sr. Presidente, Sr. e Srs. Deputados: Estamos em tempo de suspender e abandonar o Plano de Barragens. É este o apelo que o Partido Ecologista «Os Verdes» deixa nesta intervenção: um pedido de responsabilidade, pelo menos, a todas as oposições e, consequentemente, a todo o Parlamento.\n Entretanto, assumiu a presidência o Sr. Vice-Presidente Guilherme Silva.\n
Presidente|Presidente|Inscreveram-se para pedir esclarecimentos três Srs. Deputados. A Sr.ª Deputada informará depois a Mesa se quer responder em conjunto ou individualmente.\n Tem a palavra o Sr. Deputado Jorge Seguro Sanches.\n
Jorge Seguro Sanches|PS|Sr. Presidente, Sr.ª Deputada Heloísa Apolónia, quero começar por a cumprimentar nesta nova Legislatura, mas não nos novos temas.\n A Sr.ª Deputada referiu um estudo que não é da Comissão Europeia. Trata-se de um estudo que foi encomendado pela União Europeia, pelos serviços da Comissão Europeia, a uma empresa belga que também tem alguns técnicos espanhóis. Ou seja, o que temos aqui não é um estudo da União Europeia. Aliás, por aquilo que sei, esse estudo foi enviado para o nosso País para que seja dada resposta às questões todas que foram colocadas.\n Penso que é esta a atitude certa, coerente e correcta que devemos ter. Há um estudo, vamos analisá-lo, vamos verificar da sua razoabilidade ou não e responder.\n Em questões de protecção do ambiente, a Sr.ª Deputada permitir-me-á dizer que a bancada do PS teve, na última legislatura, uma atitude muito conscienciosa.\n Nomeadamente quanto ao Plano Nacional de Barragens, a Sr.ª Deputada sabe que, antes dos estudos de impacte ambiental que estão neste momento a decorrer, houve estudos de avaliação prévia, o que foi inovador não só no nosso país mas também noutros países da Europa.\n Não fomos autorizar a construção de barragens onde os privados pretendiam construir as barragens. Não! Foi o Estado que, partindo de 30 pontos onde era possível construir barragens, determinou quais eram os 10 melhores pontos para a construção das barragens. E para quê, Sr.ª Deputada? Para conseguirmos dois objectivos: por um lado, aumentarmos o nosso potencial de energia renovável com o cruzamento entre o que é energia hídrica e energia eólica. Como a Sr.ª Deputada bem sabe, a melhor forma de acumularmos energia no nosso país é através das barragens. É a forma que temos de o fazer. Mas estamos a trabalhar com os estudos de impacte ambiental e, se porventura algum estudo de impacte ambiental salientasse aquelas razões vermelhas,…
Heloísa Apolónia|Os Verdes|Ui…!
Jorge Seguro Sanches|PS|… aquelas razões que nos dizem «não, não vamos para aí!», a Sr.ª Deputada sabe bem que essa barragem não seria construída.\n É essa a garantia que temos: que todo esse processo está a ser feito com o interesse nacional e o interesse público acima de todos os outros!
|PS|*** Aplausos ***
Guilherme Silva|Presidente|Tem a palavra o Sr. Deputado João Pinho de Almeida.
João Pinho de Almeida|CDS-PP|Sr. Presidente, Sr.ª Deputada Heloísa Apolónia, a questão que coloca é, sem dúvida, importante e convém recentrar o tema que está na base deste debate.\n O estudo que foi feito, se é um estudo encomendado pela União Europeia, não é propriamente um estudo de somenos importância e não vale a pena tentar desvirtuar a origem do estudo, muito menos com teorias da conspiração sobre a participação nesse estudo de técnicos espanhóis. Obviamente que a relação com Espanha em matéria de barragens é sensível, mas não serve para desculpar os erros que o governo socialista cometeu e as opções erradas que fez.\n Em particular, é sabido que o governo foi sucessivamente alertado para vários erros que estavam na base do Programa Nacional de Barragens, desde os casos mais visíveis e ridículos, como o da barragem do Almourol e do açude insuflável no qual houve um investimento brutal e que irá ficar completamente obsoleto pela construção da barragem, a outros que também foram sendo discutidos.\n Acontece que as hídricas são essenciais do ponto de vista da renovação das fontes energéticas em Portugal, do caminho para a maior sustentabilidade, como a Sr.ª Deputada e todos sabemos. E o problema que se coloca é o de que a suspensão, pura e simples, deste Plano pode levar a que passemos outro ciclo de tempo, como passámos de há uns anos a esta parte, sem que nada se decida, com adiamento de decisões, com as poucas decisões que se tomam a serem bastante questionáveis, como foi o caso de Foz Côa em que nunca se consideraram as hipóteses de conciliação entre a preservação do património e a utilização de uma fonte bastante útil de produção de energia.\n Coloco-lhe a questão de saber o que pensa sobre a solução de aproveitamento pelas hídricas, através da bombagem, da energia renovável produzida em horas de vazio. E estas duas áreas têm naturalmente de ser conciliáveis para que possamos aproveitar essa energia renovável.\n Pergunto, pois, se, propondo a suspensão, como é que considera a hipótese de não termos uma nova suspensão por muito tempo do Plano Nacional apresentado pelo Governo que, independentemente dos erros que contenha, é essencial.\n
