Presidente|Presidente|Srs. Deputados, temos quórum, pelo que está aberta a sessão.
Presidente|Presidente|Sr. e Srs. Deputados, a Sr.ª Secretária Celeste Correia não lerá qualquer designação de diploma apresentado por VV. Ex. a esta sessão.\n Assim sendo, passamos a declarações políticas.\n Tem a palavra, para fazer a primeira declaração política, a Sr.ª Deputada Ana Drago.\n
Ana Drago|BE|Sr. Presidente, Srs. Deputados: A Comissão Parlamentar de Educação e Ciência acaba de receber, aliás, numa reunião pedida de emergência, a Federação Nacional dos Professores para discutir os termos em que, no dia 12 — portanto, na passada segunda-feira —, foi lançado o concurso para professores contratados.\n A situação é esta: as classificações atribuídas pelo modelo de avaliação de Maria de Lurdes Rodrigues vão contar agora para a colocação de milhares de professores contratados.\n Depois de o Governo ter reconhecido que esse modelo não era confiável; depois de conduzir negociações para formular um outro modelo; depois de se tornar público que diferentes escolas tiveram diferentes procedimentos — escolas houve que decidiram não atribuir a classificação de «Excelente»; outras, pelo contrário, decidiram atribuir essa classificação; e outras ainda onde há professores com classificações de 8,5 que couberam na quota do «Muito bom» e outros com 8,5 que não couberam na mesma quota de avaliação — , este mesmo imbróglio vai agora servir para a colocação dos professores contratados.\n Aquilo que o Ministério da Educação vem dizer, no meio de todas esta confusão jurídica, é que essa classificação é para levar a sério e vai contar para os professores contratados nas nossas escolas públicas no próximo ano. Não resta, por isso, ao Governo um pingo de seriedade nesta matéria.\n Tornou-se regra que é sempre sobre os mais vulneráveis dos trabalhadores dos serviços públicos — neste caso, na escola pública, os professores contratados — que o Governo e o PS fazem cair o preço da sua teimosia e do seu desrespeito.\n
Helena Pinto|BE|Muito bem!
Ana Drago|BE|Os professores contratados são os eternamente esquecidos e ignorados pela propaganda política do Governo. São dezenas de milhares a responder, ano após ano, às necessidades e solicitações das escolas públicas, muitos deles há 18, 17 ou 14 anos seguidos, com 18, 17 ou 14 contratos de trabalho seguidos e sempre precários, sempre de mala às costas, sempre sem pode ter uma carreira em que progridam, como o colega que dá aulas na sala ao lado.\n E hoje, logo hoje, serão votadas as iniciativas legislativas apresentadas no âmbito de uma petição apresentada a esta Assembleia por professores contratados.\n O PS, mais uma vez generoso, agitou o horizonte e fingiu que era uma resposta. Mas não! Não haverá este ano qualquer entrada na carreira de professor por parte dos contratados. Depois de milhares de aposentações nos últimos anos, a regra seguida na educação é a de que entra 1 professor por cada 36 que saem para aposentação.\n É, portanto, um Ministério que tem dado grandes alegrias e um grande orgulho ao Sr. Primeiro-Ministro.\n Temos Magalhães de negócios vistosos e 38 000 professores precários no sistema educativo público.\n
|BE|*** Aplausos ***
||Agora, no saldo de uma política desastrosa em matéria de gestão e dignificação do pessoal docente no anterior mandato, os contratados serão, mais uma vez, as primeiras vítimas dos resultados deste famigerado modelo de avaliação.\n O que está em causa, Srs. Deputados — não nos enganemos —, é a consagração de uma injustiça. Os resultados, que não são fiáveis, desta avaliação de desempenho docente vão contar para o emprego.\n O sistema educativo é, aliás, o exemplo de toda uma orientação política: a precariedade tornou-se a regra, e não a excepção, no mercado de trabalho. A geração mais qualificada que Portugal conheceu raramente encontra outro trabalho que não seja precário ou que não seja num call center.\n A geração que sai agora das faculdades é a primeira, desde o início do século passado, que viverá em piores condições do que a dos seus pais. É esta frustração das expectativas e o desrespeito por uma das regras mais elementares do nosso contrato social, juntamente com os níveis recorde de desemprego que o Governo do Partido Socialista vai acumulando, que originam aberrações como as que o Observatório da Emigração nos reporta, que nos dizem que um em cada cinco portugueses licenciados emigra à procura de melhores condições, uma taxa que coloca a fuga de cérebros do nosso País acima daquela que é registada em países como o Senegal, o Togo, os Camarões, a Zâmbia ou o Cambodja.\n Sr. e Srs. Deputados, os trabalhadores portugueses, como se não lhes bastasse serem mal pagos, cada vez mais precários e escolhidos a dedo como os suspeitos do costume de cada vez que é preciso consolidar as contas públicas, ainda têm de suportar a cruzada ideológica que os aponta como os responsáveis pela crise.\n Onde o PS descobriu que a culpa do desemprego é da generosidade do subsídio de desemprego, que faz com que esses mandriões não queiram trabalhar e não aceitem salários abaixo do salário mínimo — vejam o desplante! —, o PSD vem agora defender que quem contribuiu toda uma vida para, em caso de necessidade, receber um subsídio de desemprego ainda terá que trabalhar para verdadeiramente o merecer.\n
José Manuel Pureza|BE|Exactamente!
Ana Drago|BE|Não sei se será necessário fazer um desenho para o PSD perceber, mas o subsídio de desemprego faz parte do regime contributivo da segurança social. Quer dizer — está nas palavras — que quem o recebe contribuiu. O dinheiro não é do Estado, nem do Governo, nem das juntas de freguesia de que fala Passos Coelho, é dos trabalhadores. Foram eles que o pagaram para, depois, o poderem receber, em caso de necessidade.\n O nome pode ser bonito, mas o que este tributo social defende é o mesmo, é como se as seguradoras, quando têm que cobrir um acidente de um dos seus clientes, se virassem para o mesmo e lhes dissessem que, agora, para receber o seu seguro, ainda vai ter que trabalhar uma horinhas para esta mesma seguradora! Compreende-se que o PSD esteja preocupado com o crescimento do CDS e queira ocupar o seu espaço ideológico, como, aliás, reconheceu o Eurodeputado Nuno Melo. Mas eu tenho uma má notícia para os Srs.\n Deputados do PSD: é que o PS, através das intervenções do Sr. Ministro das Finanças e da Sr.ª Ministra do Trabalho nesta Assembleia, já está a ocupar este espaço e prepara-se para apresentar legislação que legitima o trabalho abaixo do salário mínimo, provando que a vergonha há muito ficou em casa e que aquilo que o Governo diz, isto é, que é preciso dinamizar o mercado de trabalho e incentivar estes «mandriões» a trabalhar, se vai tornar uma realidade.\n Aquilo que está a ser feito nesta nova cruzada ideológica é nada mais nada menos do que criar uma guerra entre os pobres e os remediados. Essa guerra entre pobres e remediados condena totalmente a ideia de democracia, que vamos celebrar dentro de uma semana, em Abril.\n
|BE|*** Aplausos ***
