Presidente|Presidente|Srs. Deputados, temos quórum, pelo que declaro aberta a sessão.
Presidente|Presidente|Srs. Deputados, a Sr.ª Secretária vai proceder à leitura do expediente.
Secretária|Celeste Correia|Sr. Presidente, Srs. Deputados, Sr. Deputadas, deram entrada na os Mesa, e foram admitidas, as seguintes iniciativas: propostas de lei n. 18/XI (1.ª) — Regula certos aspectos das condições de trabalho dos trabalhadores que prestam serviços transfronteiriços no sector ferroviário, transpondo a Directiva n.º 2005/47/CE do Conselho, de 18 de Julho de 2005, que baixou à 11.ª Comissão, 19/XI (1.ª) — Estabelece as prescrições mínimas para protecção dos trabalhadores contra os riscos para a saúde e a segurança devidos à exposição, durante o trabalho, a radiações ópticas de fontes artificiais, transpondo a Directiva n.º 2006/25/CE do Parlamento Europeu e do Conselho, de 5 de Abril de 2006, que baixou à 11.ª Comissão, 20/XI (1.ª) — Estabelece o regime sancionatório aplicável à violação das normas respeitantes aos tempos de condução, pausas e tempos de repouso e ao controlo da utilização de tacógrafos, na actividade de transporte rodoviário, transpondo a Directiva n.º 2006/22/CE do Parlamento Europeu e do Conselho, de 15 de Março de 2006, alterada pela Directiva n.º 2009/5/CE da Comissão, de 30 de Janeiro de 2009, que baixou à 9.ª Comissão, 21/XI (1.ª) — Autoriza o Governo a alterar o Estatuto do Notariado e o Estatuto da Ordem dos Notários, que baixou à 11.ª Comissão, 22/XI (1.ª) — Regula a utilização de meios técnicos de controlo à distância (vigilância electrónica) e revoga a Lei n.º 122/99, de 20 de Agosto, que regula a vigilância electrónica prevista no artigo 201.º do Código de Processo Penal, que baixou à 1.ª Comissão, e 23/XI (1.ª) — Aprova um regime que viabiliza a possibilidade de o Governo conceder empréstimos, realizar outras operações de crédito activas a Estados-membros da zona euro e prestar garantias pessoais do Estado a operações que visem o financiamento desses Estados, no âmbito da iniciativa para o reforço da estabilidade os financeira, que baixou à 5.ª Comissão; projectos de lei n. 247/XI (1.ª) — Define o regime sócio-profissional aplicável aos trabalhadores das Artes do Espectáculo e do Audiovisual (PCP), que baixou à 11.ª Comissão, 248/XI (1.ª) — Estabelece o regime de Segurança Social dos trabalhadores das Artes do Espectáculo (PCP), que baixou à 11.ª Comissão, 249/XI (1.ª) — Fixa um regime coerente de férias judiciais (Décima alteração à Lei n.º 52/2008, de 28 de Agosto) (PCP), que baixou à 1.ª Comissão, 250/XI (1.ª) — Altera as regras do concurso para selecção e recrutamento do pessoal docente da educação pré-escolar e dos ensinos básico e secundário, bem como da educação especial, retirando a consideração dos resultados da avaliação de desempenho para efeitos de colocação de professores (PCP), que baixou à 8.ª Comissão, 251/XI (1.ª) — Alteração ao Código de Execução das Penas e medidas privativas da liberdade, aprovado pela Lei n.º 115/2009, de 12 de Outubro (BE), que baixou à 1.ª Comissão, e 252/XI (1.ª) — Prorroga a não inclusão dos resultados da avaliação de desempenho docente para efeitos de graduação dos candidatos aos concursos para selecção e recrutamento do pessoal docente da educação pré-escolar e do ensino básico e secundário os (BE), que baixou à 8.ª Comissão; apreciações parlamentares n. 31/XI (1.ª) — Relativa ao Decreto-Lei n.º 26/2010, de 30 de Março, que procede à décima alteração ao Decreto-Lei n.º 555/99, de 16 de Dezembro, que estabelece o regime jurídico da urbanização e edificação, e procede à primeira alteração ao Decreto-Lei n.º 107/2009, de 15 de Maio (PCP), 32/XI (1.ª) — Relativa ao Decreto-Lei n.º 26/2010, de 30 de Março, que procede à décima alteração ao Decreto-Lei n.º 555/99, de 16 de Dezembro, que estabelece o regime jurídico da urbanização e edificação, e procede à primeira alteração ao Decreto-Lei n.º 107/2009, de 15 de Maio (CDSPP), e 33/XI (1.ª) — Relativa ao Decreto-Lei n.º 26/2010, de 30 de Março, que procede à décima alteração ao Decreto-Lei n.º 555/99, de 16 de Dezembro, que estabelece o regime jurídico da urbanização e edificação, e os procede à primeira alteração ao Decreto-Lei n.º 107/2009, de 15 de Maio (BE); projectos de resolução n.\n 124/XI (1.ª) — Recomenda ao Governo a correcção das falhas detectadas e o adiamento da discussão pública da proposta de plano de ordenamento do Parque Natural do Sudoeste Alentejano e Costa Vicentina (BE), que baixou à 10.ª Comissão, e 125/XI (1.ª) — Recomenda ao Governo a inclusão da vacina contra a gripe sazonal no programa nacional de vacinação (BE), que baixou à 10.ª Comissão.\n
Presidente|Presidente|A Sr.ª Secretária vai ainda dar conta de três pareceres da Comissão de Ética, Sociedade e Cultura.\n
Secretária|Celeste Correia|Sr. Presidente e Srs. Deputados, a solicitação do 2.º Juízo Criminal do Tribunal de Família e Menores da Comarca do Seixal, Processo 428/06.2TASSB, a Comissão de Ética, Sociedade e Cultura decidiu emitir parecer no sentido de não autorizar o Sr. Deputado Osvaldo de Castro (PS) a prestar depoimento, como testemunha, no âmbito dos autos em referência.\n
Presidente|Presidente|Srs. Deputados, está em apreciação.\nPausa.\n Não havendo pedidos de palavra, vamos votá-lo.\n Submetido à votação, foi aprovado por unanimidade, registando-se a ausência de Os Verdes.\n
Secretária|Celeste Correia|Sr. Presidente e Srs. Deputados, a solicitação do 3.º Juízo Criminal do Tribunal Judicial de Vila Nova de Gaia, Processo 9346/08.9TAVNG, a Comissão de Ética, Sociedade e Cultura decidiu emitir parecer no sentido de autorizar o Sr. Deputado Fernando Jesus (PS) a prestar depoimento por escrito, como testemunha, no âmbito dos autos em referência.\n
Presidente|Presidente|Srs. Deputados, está em apreciação.\nPausa.\n Não havendo pedidos de palavra, vamos votá-lo.\n Submetido à votação, foi aprovado por unanimidade, registando-se a ausência de Os Verdes.\n
Secretária|Celeste Correia|Sr. Presidente e Srs. Deputados, a solicitação da 2.ª Secção da 2.ª Vara Cível de Lisboa, Processo 818/07.3TVLSB, a Comissão de Ética, Sociedade e Cultura decidiu emitir parecer no sentido de autorizar o Sr. Deputado João Soares (PS) a prestar depoimento por escrito, como testemunha, no âmbito dos autos de referência.\n
Presidente|Presidente|Srs. Deputados, está em apreciação.\nPausa.\n Não havendo pedidos de palavra, vamos votá-lo.\n Submetido à votação, foi aprovado por unanimidade, registando-se a ausência de Os Verdes.\n
