Presidente|Presidente|Srs. Deputados, temos quórum, pelo que está aberta a sessão.
Presidente|Presidente|Sr.as e Srs. Deputados, antes de mais, informo que há um problema no sistema informático, mas que os serviços asseguram normalizar durante a nossa reunião. Teremos um sistema alternativo de registo presencial, junto do apoio ao plenário, mas aguardamos que a todo o momento possa ser restabelecido o circuito de registo electrónico.\n Srs. Deputados, vamos dar início aos nossos trabalhos que consiste, por marcação do Partido Ecologista os «Os Verdes», no debate, na generalidade, dos projectos de lei n. 283/XI (1.ª) — Estabelece o direito de consumir local (Os Verdes) e 284/XI (1.ª) — Altera o Decreto-Lei n.º 138/90, de 26 de Abril, com a redacção dada pelo Decreto-Lei n.º 162/99, de 13 de Maio, com vista a introduzir informação ao consumidor sobre o preço de compra ao produtor dos géneros alimentícios (Os Verdes).\n Para apresentar estas iniciativas legislativas, tem a palavra a Sr.ª Deputada Heloísa Apolónia.\n
Heloísa Apolónia|Os Verdes|Sr. Presidente, Sr.as e Srs. Deputados: Esta crise financeira e económica, com graves repercussões sociais e também ambientais, deve fazer-nos questionar várias coisas, entre as quais, modelos de desenvolvimento, modelos de consumo, modelos de produção. Mas não basta pensar, repensar, preocupar, é importante agir. E é um contributo para esta acção que Os Verdes, hoje, aqui, procuram dar, na Assembleia da República.\n Aquilo que consideramos imprescindível é que consigamos aprender com os erros do passado, verificando as consequências que tiveram, neste momento de crise, para alterarmos para o futuro, para não sermos vítimas das nossas acções erradas.\n Ora, um dos erros cometidos no nosso dito modelo de desenvolvimento, no qual Os Verdes não acreditam — vamos chamar-lhe, portanto, «nosso modelo de crescimento económico» —, foi esta dependência que criámos do exterior.\n Há uns bons anos, quando aderimos à então CEE, Portugal era dependente, ao nível alimentar, do exterior em 25%. Passaram todos estes anos. Actualmente, Portugal é dependente do exterior, a nível alimentar, em 75%. Isto é extraordinariamente grave. É grave ao nível da nossa soberania alimentar, ao nível da quebra da nossa actividade produtiva e custa-nos muito dinheiro. Esta dependência alimentar que temos do exterior, contas feitas entre as importações e as exportações, dá-nos um pagamento de cerca de 4000 milhões de euros anuais.\n Mas há mais consequências. Esta quebra da nossa actividade produtiva, designadamente ao nível agrícola, gerou mais desemprego, gerou generalização da pobreza, gerou abandono do mundo rural, com todas as consequências que daí decorrem para o despovoamento, para a desertificação, designadamente do interior do País, gerou elevados níveis de emigração e também com consequências ambientais, como sabemos, decorrentes do abandono do mundo rural, como a intensificação das consequências dos fogos florestais.\n Debatemos muito isto, aqui, na Assembleia da República, mas, depois, é preciso encontrar soluções que invertam esta tendência, e o País não tem encontrado essas soluções entre as maiorias que se têm feito na Assembleia da República.\n Dito isto, face a este período de crise económica que enfrentamos, aquilo que Os Verdes também consideram fundamental é contribuir para a dinamização da nossa economia, da nossa actividade produtiva.\n Este País precisa de produzir, sustentavelmente, não cometendo os erros do passado. E é justamente o contrário, como bem já se aperceberam todos os Srs. Deputados, aquilo que tem acontecido: o Governo tem tomado medidas, justamente, no sentido inverso, no sentido de estrangular a nossa economia, como bem se vê, agora, com as medidas que foram tomadas, ao nível orçamental e fiscal. Estrangular a nossa economia é o pior que se pode fazer, neste momento, para o País! Dito tudo isto, perguntam os Srs. Deputados: afinal, que procura de solução é aquela que Os Verdes trazem, hoje, à Assembleia da República? Uma nota prévia: o que Os Verdes trazem não é «a solução». Não há «uma» solução milagrosa para os objectivos a que nos propomos, mas há várias soluções que podemos ir tomando, em momentos idênticos, em diversos momentos, mas sempre com vista aos objectivos a que nos propomos.\n O que Os Verdes propõem, então, hoje, à Assembleia da República é que se olhe para as nossas formas de produção, para as nossas formas de consumo, que se perceba quais são as dificuldades com que estamos confrontados e que se tomem, justamente, medidas de soluções no sentido de as erradicar.\n Então, uma das propostas de Os Verdes é a de que as grandes superfícies comerciais, onde tantas pessoas fazem, actualmente, as suas compras mensais, sejam obrigadas a ter à disposição do consumidor produtos alimentares nacionais, produtos alimentares produzidos no nosso País.\n Se os Srs. Deputados e as Sr. Deputadas, como consumidores, costumam fazer compras nessas grandes superfícies aperceber-se-ão facilmente das vezes em que vamos procurar produtos agrícolas nacionais e não os encontramos. Só encontramos produtos estrangeiros e, às vezes, de uma determinada espécie, encontramos produtos nacionais, mas já não os encontramos noutra espécie. Ou seja, há uma grande irregularidade, mas há, fundamentalmente, uma grande escassez de oferta dos produtos nacionais.\n Mas os nossos produtores querem escoar os seus produtos. Esta é uma forma que Os Verdes entendem como importante e eficaz para ajudar os nossos produtores nacionais a escoarem os seus produtos, para dinamizar a nossa actividade agrícola, para que os consumidores também possam adquirir, então, produtos nacionais.\n Temos, aqui, três objectivos que podem ser atingidos: dinamizar a nossa actividade produtiva, ao nível agrícola; garantir o direito do consumidor de poder fazer a sua opção do produto que quer adquirir; e formar, até, consumidores eco e socioconscientes, que possam encontrar os seus produtos e fazer a sua opção.\n Mas, com esta relocalização dos consumos, vamos, certamente, dar um contributo ao nível da desnecessidade de transporte de longo curso para produtos alimentares, que, como sabemos, tem grandes e graves implicações na qualidade dos próprios produtos quando chegam à mão do consumidor, dando, assim, também um contributo à menorização da emissão de gases com efeito de estufa e, naturalmente, ao combate às alterações climáticas, que não é de somenos importância, numa altura em que a Conferência de Copenhaga falhou completamente os seus objectivos e em que, supostamente, no ano de 2010, se estão a encontrar diversíssimas soluções para o combate às alterações climáticas.\n Por outro lado, Os Verdes apresentam um outro projecto de lei que visa, justamente, criar alguma eco e socioconsciência nos consumidores portugueses mas também alguma vergonha nas margens de ganância que muitos intermediários têm nesta nossa cadeia alimentar comercial.\n O que Os Verdes propõem é que, a par da indicação do preço de venda ao consumidor, se estabeleça, se indique também o preço de compra ao produtor, para que os consumidores portugueses se apercebam bem de que os produtores deste País recebem muito pouco e que os consumidores deste País pagam muito pelos bens que consomem! O que este projecto de lei de Os Verdes visa, no fundo, é criar alguma consciência por parte dos consumidores, mas, fundamentalmente, uma informação a que todos temos direito e que tantas vezes nos é negada.\n Os Verdes, Sr. e Srs. Deputados, contribuem, assim, através destes projectos de lei, que hoje discutimos na Assembleia da República, para alterar modelos, para darmos conta de que é preciso, como referi no início desta minha intervenção, aprendermos com erros do passado. Se continuarmos a criar margem de dependência com o exterior, se continuarmos a gerar destruição da nossa actividade produtiva, designadamente ao nível agrícola, continuaremos sempre mais e mais dependentes e, em alturas de crise, ou não, sentiremos sempre os efeitos e as consequências directas dessas políticas erradas. É uma redirecção dessas políticas erradas que Os Verdes procuram, através de uma maior justiça na nossa produção, no nosso comércio e no nosso consumo.\n Por um comércio justo! É, no fundo, este o objectivo das propostas que Os Verdes, hoje, apresentam na Assembleia da República.\n
|PCP|*** Aplausos ***
||Entretanto, assumiu a presidência a Sr.ª Vice-Presidente Teresa Caeiro.\n
Presidente|Presidente|Há quatro pedidos de esclarecimentos, sendo o primeiro do Sr. Deputado Miguel Freitas.\n Tem a palavra, Sr. Deputado Miguel Freitas.\n
Miguel Freitas|PS|Sr.ª Presidente, Sr.ª Deputada Heloísa Apolónia, o assunto que traz, hoje, a esta Assembleia, é um assunto interessante e, imagino, para grande alegria do Bloco de Esquerda, já que esta é uma matéria que estamos a discutir na Comissão de Agricultura e Pescas, por proposta do Bloco de Esquerda. Portanto, imagino que este debate trará grande alegria ao Bloco de Esquerda.\n Começo por lhe dizer que os dois projectos que apresentam têm uma evidência: Os Verdes convivem mal com o mercado e com as regras de funcionamento do mercado interno europeu. Nós, sinceramente, não estamos de acordo com esta abordagem de Os Verdes.\n Aquilo que Os Verdes pretendem é obrigar a que haja produtos nacionais nas grandes superfícies e a que, na rotulagem, haja um preço de produção e um preço ao consumo. Bom! Sr.ª Deputada, vou tentar, com exemplos práticos, colocar-lhe um conjunto de questões.\n Em primeiro lugar, quem é que garante que, num dado momento, existe produção nacional significativa para estar nos escaparates da grande distribuição? Quem é que define isto? Quem é que garante, a si ou a quem quer que seja, que, em Janeiro, devemos ter pêra rocha nas estantes da grande distribuição?
Vozes do PS|PS|Claro!
Miguel Freitas|PS|Quem é que lhe garante que os produtores de carne barrosã querem ter os seus produtos expostos nas estantes das grandes superfícies? Quem é que lhe garante que a relação entre o preço ao consumidor e o preço ao produtor tem a ver, exclusivamente, com a ideia de que há ganância por parte de uns e os outros são vítimas do processo? É que, Sr.ª Deputada, para discutir esta questão é muito importante conhecer o funcionamento dos mercados, é muito importante conhecer os circuitos da distribuição.\n A Sr.ª Deputada sabe, e esta é também uma questão que quero colocar-lhe, se o preço ao produtor é o preço na árvore, no caso das produções frutícolas, ou na expedição? Há um conjunto de custos, ao longo da cadeia, que vão sendo integrados no produto, desde que ele sai da árvore até ser consumido, ou desde que é trazido do campo, passando pelo matadouro, para ser cortado, até ser consumido.\n
Teresa Caeiro|Presidente|Sr. Deputado, queira concluir.
Miguel Freitas|PS|Portanto, Sr.ª Deputada, que fique claro que a nossa abordagem é uma e só uma: nós consideramos que o problema da produção nacional não é de escoamento, é um problema de valorização — é isto que tentarei demonstrar hoje, neste debate —, pelo que temos de valorizar a produção nacional.\n
|PS|*** Aplausos ***
Teresa Caeiro|Presidente|Para responder, tem a palavra a Sr.ª Deputada Heloísa Apolónia.
Heloísa Apolónia|Os Verdes|Sr.ª Presidente, Sr. Deputado Miguel Freitas, costuma dizer-se que «quem não sabe, inventa»! Risos.\n O Sr. Deputado gosta do nosso projecto de lei — eu sei! —, e não conseguiu dizer o contrário, porque os objectivos são, de facto, muito interessantes e o Sr. Deputado sabe disto, e concorda, só que tem de arranjar alguns argumentos para não votar a favor. Bom! Está bem! Nós vamos estar muito atentos, no decurso do debate, para ver qual a reacção da bancada do Partido Socialista, até porque estou interessada em conhecer, aprofundadamente, os seus argumentos.\n Sr. Deputado, imagino que este seja um assunto interessante para várias bancadas, que causa alegria a várias bancadas, e até, estou em crer, à bancada do Partido Socialista.\n Ora, o Sr. Deputado diz que Os Verdes não convivem bem com o mercado. Pergunto: e o Partido Socialista convive bem com este mercado?! O Partido Socialista convive bem com este modelo de crescimento económico, que nos levou onde levou?! O Partido Socialista convive bem com esta nossa dependência alimentar do exterior?! O Sr. Deputado diz que é preciso valorizar a produção nacional, mas os senhores não têm feito outra coisa que não desvalorizar a produção nacional! Os senhores não têm feito outra coisa que não o abandono da actividade agrícola! Ó Sr. Deputado, vamos lá tentar acertar a conversa com a acção! E, quando a conversa não acertar com a acção, vamos ser sinceros e dizer o que há para dizer.\n Lamento profundamente que o Sr. Deputado tenha vindo para esta discussão sem ter lido o projecto de lei de Os Verdes. Ou, então, também se pode dar outro caso: pode ter lido lá alguma coisa que ache bem que lá não esteja. É que o Sr. Deputado verificou que excepcionamos o princípio da obrigatoriedade de presença de produtos nacionais nas grandes superfícies quando os produtos não existem, Sr. Deputado, como é óbvio.\n Quando eles estão esgotados, não podem estar nas bancas dos mercados; quando eles são sazonais, em determinadas épocas, não podem estar nas bancas dos mercados; quando não há uma produção significativa, a nível nacional, de um determinado bem alimentar, é claro que ele não pode estar em todas as unidades comerciais.\n
Miguel Freitas|PS|Exacto!
Heloísa Apolónia|Os Verdes|Mas isto está no projecto de lei! Sr. Deputado, quer trabalhá-lo de uma forma diferente, quer especificar mais? Muito bem! Vamos trabalhá-lo, em sede de especialidade, e ouvir quem temos de ouvir.\n Penso que preciso de dizer, em todos os agendamentos de Os Verdes, e costumo dizê-lo, aliás, era bom que os outros também o dissessem, que, quando trazemos aqui um projecto de lei para ser discutido na generalidade o projecto não vem todo perfeitinho, todo acabadinho e que, por isso, não queremos mudar-lhe nem uma vírgula. Não! O que Os Verdes trazem é uma proposta de objectivos de política, de medidas a prosseguir, que, pelos vistos, todos consideram legítimos e justos, para, depois, naturalmente, todos, em conjunto, encontrar textos que aperfeiçoem cada vez mais os objectivos a que nos propomos.\n Sr. Deputado, já percebi que o PS gosta dos objectivos, que considera importante o projecto de lei de Os Verdes e, por isso, quero ver quais são os argumentos que o Sr. Deputado vai inventar para não votar favoravelmente.\n
José Luís Ferreira|Os Verdes|Muito bem!
Teresa Caeiro|Presidente|Sr. e Srs. Deputados, o debate já começou há meia hora e constato que os vários intervenientes não se conseguem fazer ouvir.\n Portanto, apelo ao vosso sentido democrático e que façam mais silêncio na Sala.\n Para pedir esclarecimentos, tem a palavra a Sr.ª Deputada Teresa Fernandes.\n
Teresa Fernandes|PSD|Sr.ª Presidente, Srs. Deputados: Com o presente debate potestativo, o Partido Ecologista «Os Verdes» traz a esta Assembleia dois projectos de lei.\n Debruçamo-nos, neste momento, sobre o projecto de lei n.º 283/XI (1.ª), que pretende consagrar a obrigatoriedade, para os estabelecimentos comerciais por grosso ou a retalho, de colocação, à disposição dos consumidores, de produtos alimentares nacionais. Sobre este projecto de lei, apraz-nos reiterar que o PSD assume a defesa de um consumo sustentável, que se traduz em atitudes e comportamentos de consumo mais humanos e conscientes do impacto social e ambiental dos produtos, tendo em consideração todo o seu ciclo de existência, desde a produção até ao consumo. Um consumo sustentável que está directamente associado ao conceito de desenvolvimento sustentável, ou seja, a um desenvolvimento político, social, económico e ambiental que satisfaça as necessidades das gerações actuais, sem comprometer a capacidade de as gerações futuras satisfazerem as suas próprias necessidades; um consumo que pretende proteger o produtor e o consumidor, que propõe mudanças nos padrões de produção, de distribuição e de salvaguarda dos bens ambientais.\n O PSD vê com bons olhos a implementação de legislação que consagre o conceito de consumo sustentável.\n No entanto, se é verdade que vemos com bons olhos alguns dos considerandos da proposta, os quais estamos certos serem também da concordância de outras bancadas, não podemos deixar de explicitar aqui algumas dúvidas quanto à concretização prática desta proposta legislativa.\n Mas, antes disto, importa dizer que ouvimos, no passado dia 14 de Março, em visita à Feira Internacional de Agricultura, Pecuária e Alimentação, de Braga, o Sr. Ministro da Agricultura anunciar que pretendia «ouvir várias entidades para definir um programa conjunto que possa ajudar num processo de concertação entre a produção e a distribuição e que contenha mecanismos de intervenção que ajudem o produtor português a escoar a sua produção ao melhor preço». Continuamos à espera que o Sr. Ministro tenha, de facto, essa disponibilidade para medidas concretas, que ajudem a produção portuguesa, e não apenas meras palavras, sem concretização prática.\n Sr.ª Deputada Heloísa Apolónia, relativamente ao projecto de lei n.º 283/XI (1.ª), impõe-se colocar ao Partido Ecologista «Os Verdes» algumas questões, de molde a perceber as suas motivações e se, às manifestações de vontade, correspondem as concretizações efectivas.\n Qual o racional para limitarem o proposto direito dos consumidores a consumir local apenas às superfícies acima dos 5000 m ?
Nuno Reis|PSD|Muito bem!
Teresa Fernandes|PSD|Então, nas pequenas superfícies, os consumidores não terão esse mesmo direito?
Vozes do PSD|PSD|Muito bem!
Teresa Fernandes|PSD|Por outro lado, se concordamos com boa parte dos vossos pressupostos, fica-nos ainda uma dúvida importante quanto à concretização dos objectivos.\n O Partido Ecologista «Os Verdes» propõe que seja obrigatório ter produtos portugueses. Segundo a vossa proposta, em teoria, para cumprirem a lei, bastaria às superfícies acima dos 5000 m 2, que não estejam a vender produtos nacionais, passar a disponibilizar dois itens de marca nacional. Sendo certo que a esmagadora maioria das médias e grandes superfícies já disponibiliza um número de produtos portugueses, sejam eles de marca própria ou não, acima de dois, qual é o efeito prático — se é que é algum — que VV.\n Ex.as esperam conseguir com a aprovação da vossa proposta?
|PSD|*** Aplausos ***
Teresa Caeiro|Presidente|Antes de dar a palavra à Sr.ª Deputada Heloísa Apolónia para responder, faço, mais uma vez, um apelo a que haja mais silêncio na Sala, para que nos consigamos ouvir.\n Tem a palavra, Sr.ª Deputada.\n
