Presidente|Presidente|Srs. Deputados, temos quórum, pelo que está aberta a sessão.
Presidente|Presidente|Sr. e Srs. Deputados, a Sr.ª Secretária vai proceder à leitura do expediente.
Secretária|Celeste Correia|Sr. Presidente e Srs. Deputados, deram entrada na Mesa, e foram os admitidas, as seguintes iniciativas legislativas: projectos de lei n. 384/XI (1.ª) — Regime de comparticipação de medicamentos destinados a portadores de ictiose (CDS-PP), que baixou à 10.ª Comissão, 385/XI (1.ª) — Revogação do Decreto-Lei n.º 72-A/2010, de 18 de Junho (CDS-PP), que baixou à 5.ª Comissão, 386/XI (1.ª) — Altera o Código de Imposto sobre o Valor Acrescentado (IVA) no que respeita ao direito à dedução de operações efectuadas no estrangeiro (CDS-PP), que baixou à 5.ª Comissão, 387/XI (1.ª) — Quarta alteração ao Decreto-Lei n.º 173/2003, de 1 de Agosto, consagra a isenção de taxas moderadoras para os voluntários (CDS-PP), que baixou à 10.ª Comissão, 388/XI (1.ª) — Segunda alteração à Lei n.º 110/2009, de 16 de Setembro, alterada pela Lei n.º 119/2009, de 30 de Dezembro (CDS-PP), que baixou à 11.ª Comissão, 389/XI (1.ª) — Utilização de formatos electrónicos livres na Administração Pública (BE), que baixou à 11.ª Comissão, 390/XI (1.ª) — Serviço universal de acesso à Internet em banda larga (BE), que baixou à 9.ª Comissão, 391/XI (1.ª) — Cria a comissão especializada para a preparação do modelo e valências dos serviços públicos de proximidade regional (BE), que baixou à 12.ª Comissão, 392/XI (1.ª) — Alarga a possibilidade de acumulação da pensão social com outros rendimentos (Terceira alteração ao Decreto-Lei n.º 464/80, de 13 de Outubro) (BE), que baixou à 11.ª Comissão, 393/XI (1.ª) — Utilização de software livre na Administração Pública (BE), que baixou à 11.ª Comissão, 394/XI (1.ª) — Revoga o Decreto-Lei n.º 70/2010, de 16 de Junho, que redefine as condições de acesso aos apoios sociais (BE), que baixou à 11.ª Comissão, 395/XI (1.ª) — Revoga o Decreto-Lei n.º 72/2010, de 18 de Junho, que altera o regime jurídico de protecção no desemprego (BE), que baixou à 11.ª Comissão, 396/XI (1.ª) — Criação da Ordem dos Fisioterapeutas (CDS-PP), que baixou à 11.ª Comissão, 397/XI (1.ª) — Redução do número de elementos do Conselho de Administração da Metropolitano de Lisboa, EPE (CDS-PP), que baixou à 5.ª Comissão, 398/XI (1.ª) — Elevação da povoação da Terrugem, no município de Sintra, à categoria de vila (PS), que baixou à 12.ª Comissão, 399/XI (1.ª) — Revogação do Decreto-Lei n.º 70/2010, de 16 de Junho (CDS-PP), que baixou à 11.ª Comissão, e 400/XI (1.ª) — Revogação do Decreto-Lei n.º 77/2010, de 24 de Junho (CDS-PP), que baixou à 11.ª Comissão; projectos de resolução os n. 231/XI (1.ª) — Recomenda ao Governo que a competência para a concessão da nacionalidade por naturalização seja reposta no Serviço de Estrangeiros e Fronteiras (CDS-PP), que baixou à 1.ª Comissão, 232/XI (1.ª) — Recomenda ao Governo a criação de um centro de emprego no concelho de Santa Maria da Feira (BE), que baixou à 11.ª Comissão, 233/XI (1.ª) — Recomenda ao Governo a não alienação da Tobis Portuguesa, SA (BE), que baixou 13.ª Comissão, 234/XI (1.ª) — Recomenda ao Governo a adopção de medidas para a protecção do Museu da Cortiça (BE), que baixou à 13.ª Comissão, 235/XI (1.ª) — Recomenda ao Governo que tome medidas relativas ao cumprimento da legislação respeitante à distribuição da publicidade do Estado pela imprensa regional e local (CDS-PP), que baixou 13.ª Comissão, 236/XI (1.ª) — Recomenda ao Governo a criação de um centro de investigação de ensaios clínicos (CDS-PP), que baixou à 5.ª Comissão, 237/XI (1.ª) — Negociações do Regime Fiscal do Centro Internacional de Negócios da Madeira (CDS-PP), que baixou à 5.ª Comissão, 238/XI (1.ª) — Recomenda ao Governo que reabra e retome de imediato as negociações com a Comissão Europeia relativas ao Centro Internacional de Negócios da Madeira (CINM) (PSD), que baixou à 4.ª Comissão, 239/XI (1.ª) — Recomenda ao Governo que crie um plano de intervenção de estímulo de emprego e de apoio aos desempregados nos distritos onde o desemprego esteja acima da média nacional (CDS-PP), que baixou à 11.ª Comissão, e 240/XI (1.ª) — Recomenda ao Governo que as pensões abaixo de 1,5 IAS tenham um aumento igual à inflação (CDS-PP), que baixou à 1.ª Comissão; os e apreciações parlamentares n. 57/XI (1.ª) — Relativa ao Decreto-Lei n.º 73/2010, de 21 de Junho, que, no uso da autorização legislativa concedida pelo artigo 130.º da Lei n.º 3-B/2010, de 28 de Abril, aprova o Código dos Impostos Especiais de Consumo, transpondo a Directiva 2008/118/CE, do Conselho, de 16 de Dezembro (CDS-PP), 58/XI (1.ª) — Relativa Decreto-Lei n.º 83/2010, de 13 de Julho, que atribui ao Instituto das Tecnologias de Informação na Justiça, IP, a competência para o desenvolvimento de novas aplicações informáticas no âmbito da actividade dos tribunais judiciais, procedendo à primeira alteração ao Decreto-Lei n.º 130/2007, de 27 de Abril, que aprova a orgânica desse Instituto (CDS-PP), 59/XI (1.ª) — Relativa ao DecretoLei n.º 72-A/2010, de 18 de Junho, que estabelece as normas de execução do Orçamento do Estado para 2010, aprovado pela Lei n.º 3-B/2010, de 28 de Abril (CDS-PP), 60/XI (1.ª) — Relativa ao Decreto-Lei n.º 72A/2010, de 18 de Junho, que estabelece as normas de execução do Orçamento do Estado para 2010, aprovado pela Lei n.º 3-B/2010, de 28 de Abril (PCP) e 61/XI (1.ª) — Relativa ao Decreto-Lei n.º 72-A/2010, de 18 de Junho, que estabelece as normas de execução do Orçamento do Estado para 2010, aprovado pela Lei n.º 3-B/2010, de 28 de Abril (PSD).\n Cumpre-me ainda informar, Sr. Presidente, Sr. e Srs. Deputados, que, tendo sido rejeitadas, na reunião de 21 de Julho de 2010 da Comissão de Obras Públicas, Transportes e Comunicações, as propostas de os alteração apresentadas no âmbito das apreciações parlamentares n. 43/XI (1.ª), do PCP, e 46/XI (1.ª), do BE, o processo de apreciação deve considerar-se caduco.\n Por último, informo que foi retirado, a pedido do Grupo Parlamentar do CDS-PP, o seu projecto de lei n.º 382/XI (1.ª) — Nomeação, cessação de funções e impugnação do mandato dos membros das entidades administrativas independentes.\n É tudo, Sr. Presidente.\n
Presidente|Presidente|Sr. e Srs. Deputados, anuncio à Câmara que, na Tribuna do Corpo Diplomático, se encontra presente uma delegação da Comissão de Obras Públicas do Parlamento de Timor-Leste, que se encontra de visita a Portugal.\n
|pé|*** Aplausos ***
||Srs. Deputados, vamos passar ao primeiro ponto da nossa ordem do dia, que consiste em declarações políticas sobre o final da sessão legislativa, para o que tem a palavra a Sr.ª Deputada Heloísa Apolónia.\n
Heloísa Apolónia|Os Verdes|Sr. Presidente, Sr. e Srs. Deputados: Esta sessão legislativa chega ao fim, com uma característica particular, absurda ou caricata, como se queira entender — uma absoluta corrida ao poder por parte da direita.\n O CDS-PP, no último debate do estado da Nação, ofereceu-se, literalmente, para ser convidado para fazer parte do Governo. Não o quer partilhar com Sócrates em pessoa, mas quer partilhá-lo com a política de Sócrates. Sentem-se de tal maneira identificados com estas opções políticas, como hoje, mais uma vez, se vai demonstrar com a aprovação, pelos dois, do estatuto disciplinar do aluno, que também gostaria de ser protagonista da sua concretização.\n O PSD, esse, está ansioso à espera do seu momento: tem dado a mão ao PS no essencial — política orçamental, PEC, aumento dos impostos, diminuição do poder de compra da grande maioria dos portugueses, estagnação económica do País, decorrente das medidas de austeridade em geral... E já se está mesmo a ver o que terá acontecido: alguém, dentro do PSD, se terá lembrado de constatar que andam tão coladinhos ao PS, abraçam tanto estas opões políticas com o PS, que, assim, nunca mais chegará a sua oportunidade.\n Alguém se terá, então, lembrado de que é preciso mostrar alguma diferença, e eis que se lembram da revisão constitucional e apresentam a aberração da proposta que apresentam.\n Entretanto, o PS agradece. Claro! Primeiro, porque é uma oportunidade de o País se entreter e de se desviar do debate sobre a situação difícil em que se encontra; segundo, porque podem também bradar, finalmente, que são muito diferentes do PSD. Mas não são nada! O que o PSD quer na área do trabalho o PS já concretizou, em muito, com o Código do Trabalho; o que o PSD quer com os cortes nos direitos sociais o PS já concretizou, em muito, nas áreas da educação e da saúde, tornando-as cada vez mais caras para os portugueses… E por aí fora! É claro que, com o propósito que tem, a proposta do PSD só podia ser radicalíssima. E o que Os Verdes questionam é se os simpatizantes do PSD terão consciência de que o que consta da proposta do PSD é uma verdadeira ameaça à democracia. Fica aqui expresso um alerta de Os Verdes: desgraçado deste povo se esta Constituição for alterada, porque ela ainda é um travão para muitas maldades que se querem cometer, porque, de outra forma, poder-se-ia ir mais longe na fragilização dos direitos e dos serviços essenciais.\n Fica a preocupação, porque soa por aí que o PS se prepara para apresentar uma contraproposta de revisão constitucional, e, depois, já se sabe o que se segue: as negociações entre ambos, os acordos, que têm resultado sempre num prejuízo claro para o País…! Então, não seria mais útil que estes partidos se pusessem a avaliar, com grande realismo, as consequências das suas políticas para os cidadãos e para o desenvolvimento do País? Não seria mais útil que o Governo percebesse que está a promover a estagnação e a prostração económica no País, com medidas como a diminuição do poder de compra, o aumento do IVA, a redução do investimento público?! Estes são erros crassos que custarão caro ao País, todos cometidos com a anuência do PSD e todos com reflexos muito directos naquele que se transformou no mais duro problema do País — o desemprego.\n É neste quadro que о Governo, de uma forma absolutamente desumana, opta por poupar em áreas impensáveis: corta no subsídio de desemprego, levando a que cada vez mais desempregados fiquem sem formas de subsistência; corta nas bolsas de estudo, levando a que estudantes possam abandonar o ensino por incapacidade económica; encerra escolas e outros serviços públicos, para manter os benefícios fiscais ao sistema financeiro… Tudo isto demonstra uma insensibilidade muito grande que custa muito caro aos portugueses. A Sr.ª Merkel deve gostar muito do nosso Governo, mas os portugueses começam a não conseguir suportar mais!
João Oliveira|PCP|Bem lembrado!
Heloísa Apolónia|Os Verdes|E a crise, a que o Governo tanto se agarra para justificar as más medidas que toma, não foi a causa, foi o pretexto para acelerarem os seus objectivos. A crise poderia ter sido o ensinamento para outras opções, designadamente para gerar uma mais justa redistribuição da riqueza, para pôr as pessoas individuais ou colectivas a contribuir em função da sua real capacidade de contribuir e para dinamizar a nossa actividade produtiva. Mas não!! E depois surgem declarações de tal forma insensíveis que acabam até por revoltar: o Primeiro-Ministro agarra-se a estatísticas do passado sobre a pobreza, desvirtuando até muitos dos seus dados, para classificar o presente; a Sr.ª Ministra da Saúde manda os portugueses comer sopa em casa; o Ministro do Ensino Superior acha que os ricos é que recebem bolsas de estudo…! Parece que este Governo anda, como se costuma dizer, «no mundo da lua»! Os Ministros defendem tudo ao contrário, na sua área: o Ministro das Obras Públicas acha que o sector ferroviário convencional é dispensável; a Ministra do Ambiente considera que crimes ambientais são competências técnicas demonstradas… E com tantos mais casos se poderia aqui exemplificar!… Neste País, Sr. e Srs. Deputados, vê-se de tudo! É porque esta atitude insensível do Governo é contagiante para quem tem poder: a EDP, por exemplo, estraga a região do Tua e, depois de a estragar, decide criar uma área protegida para «lavar a sua cara», demonstrando que, neste País, o que interessa é criar áreas protegidas no papel e não de facto.\n Este País está a viver atitudes de descarada insensibilidade e de nítido aproveitamento do poder.\n Sr. Presidente, Sr. e Srs. Deputados: Muito mais apetecia dizer, mas o tempo de intervenção é necessariamente limitado.\n Acabamos esta 1.ª Sessão Legislativa com uma certeza: está a preparar-se todo um caminho que acabará com a tendência que se vinha verificando neste País — que a geração seguinte viveria sempre melhor do que a geração anterior. A questão é que as próximas gerações se confrontarão com a perda de um ror de direitos, perderão a sua qualidade de vida e o seu bem-estar, a sua segurança e as suas formas de subsistência. Isto é um regresso ao passado! O Partido Ecologista «Os Verdes» quer um regresso ao futuro, às oportunidades que se podem abrir neste País, à promoção do desenvolvimento sustentável! É este o contributo que o Partido Ecologista «Os Verdes» quer dar! É neste objectivo que o Partido Ecologista «Os Verdes» se quer centrar e enquadrar, como o demonstram as inúmeras propostas que apresentámos e que continuaremos a apresentar.\n
Vozes do PCP|PCP|Muito bem!
