Presidente|Presidente|Srs. Deputados, temos quórum, pelo que está aberta a sessão.
Presidente|Presidente|Sr. e Srs. Deputados, a Sr.ª Secretária vai proceder à leitura do expediente.
Secretária|Celeste Correia|Sr. Presidente e Sr. e Srs. Deputados, começo por dar conta de um relatório e parecer da Comissão de Ética, Sociedade e Cultura, que é no sentido de admitir a retoma do os mandato, nos termos dos n. 1 e 2 do artigo 6.º do Estatuto dos Deputados, com efeitos a partir de 1 de Maio de 2010, inclusive, do Sr. Deputado António Montalvão Machado (PSD), círculo eleitoral de Vila Real, cessando o Sr. Deputado Luís Pedro Pimentel.\n
Presidente|Presidente|Srs. Deputados, está em apreciação o parecer.\nPausa.\n Não havendo pedidos de palavra, vamos votá-lo.\n Submetido à votação, foi aprovado por unanimidade.\n
Secretária|Celeste Correia|Sr. Presidente, Sr. e Srs. Deputados, deram entrada na mesa, e foram admitidos, o projecto de lei n.º 238/XI (1.ª) — Requisitos do concurso anual com vista ao suprimento das necessidades transitórias de pessoal docente para o ano escolar 2010-2011 (BE, PCP e Os Verdes), que os baixou à 8.ª Comissão, e os projectos de resolução n. 118/XI (1.ª) — Recomenda ao Governo a criação de estruturas específicas e autónomas das forças e serviços de segurança no distrito de Setúbal (CDS-PP), 119/XI (1.ª) — Recomenda ao Governo a adopção de medidas específicas de reforço das forças e serviços de segurança no distrito do Porto (CDS-PP), 120/XI (1.ª) — Recomenda ao Governo a criação de gabinetes de mediação policial junto das zonas urbanas sensíveis, a realização de protocolos de apoio a jovens de risco com entidades diversas e a obrigatoriedade de apresentação, na Assembleia da República, de um relatório de avaliação das políticas públicas nos bairros problemáticos (CDS-PP) e 121/XI (1.ª) — Recomenda ao Governo a adopção de medidas específicas de reforço das forças e serviços de segurança no distrito do Lisboa (CDSPP).\n É tudo, Sr. Presidente.\n
Presidente|Presidente|Sr. e Srs. Deputados, vamos dar início à nossa ordem do dia.
Miguel Macedo|PSD|Sr. Presidente, peço a palavra para interpelar a Mesa.
Presidente|Presidente|Tem a palavra, Sr. Deputado.
Miguel Macedo|PSD|Sr. Presidente, dirijo-me a V. Ex.ª para dar conta, neste período dos trabalhos, de uma situação que hoje ocorreu nesta Assembleia da República no âmbito dos trabalhos da Comissão Eventual de Inquérito Parlamentar relativa à Relação do Estado com a Comunicação Social e, nomeadamente, à Actuação do Governo na Compra da TVI.\n O que se passou hoje nessa Comissão de Inquérito resume-se em poucas palavras: o depoente de hoje nessa Comissão de Inquérito era o Dr. Rui Pedro Soares, ex-administrador da PT, que começou o seu depoimento por ler um conjunto de declarações que entendeu fazer nessa Comissão de Inquérito, tendo-se recusado, depois disso, a responder a qualquer pergunta dos Srs. Deputados.\n Quero aqui recordar que, como está prescrito na lei, este depoimento acontece na Comissão de Inquérito depois de o Sr. Procurador-Geral da República ter informado essa mesma Comissão de Inquérito de que sobre este depoente não existe qualquer processo-crime que conflitue com o objecto da Comissão de Inquérito em curso.\n Quero dizer-lhe, Sr. Presidente, que a Comissão de Inquérito deliberou, por maioria, proceder nos termos daquilo que a lei prevê, ou seja, comunicar a V. Ex.ª para que seja dado seguimento ao adequado processocrime por desobediência à Comissão e por não colaboração com esta, como hoje ocorreu.\n Sabemos que, no âmbito deste processo, tem havido silêncios de mais, omissões de mais, que nada têm contribuído para o esclarecimento do objecto desta Comissão de Inquérito. Mas quero dizer, Sr. Presidente, que reputamos de muito grave esta recusa de colaboração com o Parlamento e, por isso, queremos apelar ao Sr. Presidente da Assembleia para que, logo que lhe seja comunicada a deliberação da Comissão de Inquérito, possa, com urgência, dar seguimento à deliberação que foi adoptada hoje nesta Comissão de Inquérito.\n
|PSD|*** Aplausos ***
Bernardino Soares|PCP|Sr. Presidente, peço a palavra também para interpelar a Mesa.
Presidente|Presidente|Tem a palavra, Sr. Deputado.
Bernardino Soares|PCP|Sr. Presidente, quero reportar-me à situação que agora mesmo foi trazida aqui, ao Plenário da Assembleia da República, para dizer que, de facto, o que aconteceu hoje de manhã, do ponto de vista político, do ponto de vista do funcionamento da Comissão de Inquérito e do ponto de vista do apuramento da verdade dos factos, é totalmente inaceitável à luz da lei e dos trabalhos parlamentares que ali se estão a realizar.\n Ainda bem que a Comissão deliberou — e nós contribuímos para isso — no sentido de enviar ao Sr.\n Presidente da Assembleia o relato do que aconteceu, para que sejam tomadas as diligências necessárias, que resultam do facto de que alguém que não quer responder — sabe-se lá porque razões!... — a uma Comissão de Inquérito Parlamentar não ter o direito de o fazer, porque a Comissão tem poderes especiais que obrigam a que as respostas sejam dadas.\n Nesse sentido, apelo também ao Sr. Presidente, e não tenho qualquer dúvida de que V. Ex.ª dará o encaminhamento que a lei prevê a essa matéria, dentro das competências que a si próprio estão atribuídas.\n
Bruno Dias|PCP|Muito bem!
Presidente|Presidente|Para interpelar a Mesa tem também a palavra o Sr. Deputado Ricardo Rodrigues.
