João B. Rocha Prado ,Tavira  ,PS  
José Francisco Boaventura ,Vila do Bispo ,PS 
António Santos Reis ,Vila Real de Santo António ,PS 
António Raimundo Cunha ,Aguiar da Beira ,PSD 
António J. Sousa Júnior ,Almeida ,CDS 
Carlos A. Faria Almeida ,Celorico da Beira ,CDS 
José Pinto Lopes ,Figueira de Castelo Rodrigo ,CDS 
Francisco P. Almeida Menano ,Fornos de Algodres ,PSD 
Alípio Mendes Melo ,Gouveia ,PS 
Vitor M Gonçalves Cabeço ,Guarda ,PS 
Homero Lopes Ambrósio ,Manteigas ,CDS 
Luis E. Figueiredo Lopes ,Meda ,CDS 
António L. Santos Fonseca ,Pinhel ,CDS 
João A. Antunes Lopes ,Sabugal  ,CDS 
Jorge A. Santos Correia ,Seia ,PS 
António Almeida ,Trancoso ,PSD 
José Costa Ferreira ,Vila Nova de Foz Côa ,PSD 
Miguel M. Ferreira Guerra ,Alcobaça ,PS 
Filipe Antunes Santos ,Alvaiázere ,PS 
Ansião ,Higino Rodrigues Valente ,PSD 
Batalha ,Francisco M. Santos Coutinho ,PSD 
Bombarral ,José M. Rosário Guilherme ,CDS 
Caldas da Rainha ,José L. C. Lalanda Ribeiro ,PSD 
Castanheira de Pera ,Júlio P. Nunes Henriques ,PS 
Figueiró dos Vinhos ,José Simões Abreu ,PSD 
Leiria ,Carlos Santos Pimenta ,PSD 
Marinha Grande ,Artur Neto Barros ,PS 
Nazaré ,Abílio Santos Sousa ,PS 
Óbidos ,Frederico A Gomes Saramago ,PS 
Pedrógão Grande ,Mário Coelho Fernandes ,PSD 
Peniche ,Jerónimo F. Lúcio Barbosa ,PS 
Pombal ,Luis Oliveira Torres ,PSD 
Porto de Mós ,José A. S. Silva Marques ,PSD 
Alenquer ,Álvaro J. Gomes Pedro ,PS 
Arruda dos Vinhos ,Jorge M. Vassalo Oliveira ,PS 
Azambuja ,Amadeu C. O. Basto Lima ,PS 
Cadaval ,Rui Nunes Lopes ,PS 
Cascais ,António A. Gonçalves Ferreira ,PS 
Lisboa ,Aquilino Ribeiro Machado ,PS 
Loures ,António Riço Calado ,PS 
Lourinhã ,José Máximo Costa ,PS 
Mafra ,Manuel C. Vendrell Soutelinho ,PS 
Oeiras ,Carlos A. Andrade Neves ,PS 
Sintra ,Júlio Baptista Santos ,PS 
Sobral de Monte Agraço ,Pompeu Vinhinha Cardoso ,PS 
Torres Vedras ,Alberto Manuel Avelino ,PS 
Vila Franca de Xira ,José A. Veríssimo Silva ,FEPU 
Alter do Chão ,João M. Carita Pista ,PS 
Arronches ,Miguel Joaquim Lagarto ,PS 
Avis ,José L. Correia Silva ,FEPU 
Campo Maior ,Manuel R. Azinhais Nabeiro ,PS 
Castelo de Vide ,José V. B. Casal Ribeiro ,PS 
Crato ,Francisco A. Rosado Belo ,PS 
Elvas ,João Franco Vale ,PS 
Fronteira ,João L. Oliveira Semedo ,PS 
Gavião ,António Moutinho Rúbio ,PS 
Marvão ,Manuel Pedro Paz ,PS 
Monforte ,António J. Falé Canoa ,PS 
Nisa ,António Pires Bento ,PS 
Ponte de Sor ,Alexandre Robalo Cardoso ,FEPU 
Portalegre ,Fernando E. Silva Soares ,PS 
Sousel ,António J. Cabeça Reis ,FEPU 
Amarante ,PSD ,Amadeu Cerqueira Silva 
Baião ,PS ,Abel J. Castro Ribeiro 
Felgueiras ,PS ,José M. Machado Matos 
Gondomar ,PS ,José L. Ferreira Araújo 
Lousada ,PSD ,Amílcar A. Leite Neto 
Maia ,Jorge L. Costa Catarino ,PS 
Matosinhos ,PS ,Mário Moreira Maia 
Paços de Ferreira ,Fernando M. T. Matos Vasconcelos ,PSD 
Paredes ,CDS ,Francisco M. Ribeiro Mota 
Penafiel ,PSD ,Mário R. M. P. S. A. Castro Sousa 
Porto ,Aureliano Capelo Veloso ,PS 
Póvoa Varzim ,CDS ,Manuel J. Tenreiro Carneiro 
Santo Tirso ,PS ,Azuil Dinis Linhares Carneiro 
Valongo ,João Moreira Dias ,PS 
Vila do Conde ,PS ,Fernando M. Santos Gomes 
V. Nova Gaia ,António C. Gonçalves Fonseca ,PS 
Abrantes ,José Santos Jesus ,PS 
Alcanena ,Joaquim Pereira Henriques ,PS 
Almeirim ,Alfredo Bento Calado ,PS 
Alpiarça ,Joaquim Alcobia Martins ,FEPU 
Benavente ,Cassiano M. Correia Andrade ,PS 
Cartaxo ,Renato A. Vieira Campos ,PS 
Chamusca ,Francisco M. Prestes Romão ,PS 
Constância ,Fernando M. A. Morgado Silva ,PS 
Coruche ,Carlos Alberto Gomes ,FEPU 
Entroncamento ,António A. Pereira Cardoso ,PS 
Ferreira do Zêzere ,António Teixeira Antunes ,PSD 
Golegã ,José E. Melancia Godinho ,PS 
Mação ,Diamantino S. Pereira Leitão ,PSD 
Rio Maior ,José Silva Pulquério ,PSD 
Salvaterra de Magos ,Leonardo Ramalho Cardoso ,PS 
Santarém ,Ladislau Teles Botas ,PS 
Sardoal ,Maria F. Santos Chambel ,PS 
Tomar ,Luis C. Silva Bonet ,PS 
Torres Novas ,Pedro M. Natal Luz ,PS 
Vila Nova da Barquinha ,Luis A. R. Silva Moreira ,PS 
Vila Nova de Ourém ,António Silva Teixeira ,CDS 
Alcácer do Sal ,José A. Pomba Cupido ,FEPU 
Alcochete ,Estevão Rodrigues ,PS 
Almada ,José Martins Vieira ,FEPU 
Barreiro ,Helder S. Nobre Madeira ,FEPU 
Grândola ,António J. Figueira Mendes ,FEPU 
Moita ,Fernando J. Madeira Ribeiro ,FEPU 
Montijo ,João J. Primo Jaleco ,PS 
Palmela ,Edgar F. Coelho Costa ,FEPU 
Santiago do Cacém ,José Raposo Nobre ,FEPU 
Seixal ,Eufrázio F. Garcez José ,FEPU 
Sesimbra ,Ezequiel Lino ,FEPU 
Setúbal ,Ernesto J. Soares Vitorino ,PS 
Sines ,Francisco M. P. Ó. Pacheco ,FEPU 
Arcos de Valdevez ,Fernando Freitas ,PSD 
Caminha ,José J. Pita Guerreiro ,PS 
Melgaço ,Carlos Augusto Alves ,PS 
Monção ,Daniel Fernandes Domingues ,CDS 
Paredes de Coura ,José Sousa Guerreiro ,PSD 
Ponte da Barca ,José M. A. V. Rocha Peixoto ,PSD 
Ponte de Lima ,João G. Abreu Lima ,CDS 
Valença ,Albino Fernando Nogueira ,PS 
Viana do Castelo ,António Alves Cunha ,PSD 
Vila Nova de Cerveira ,João B. Lemos Costa ,PSD 
Alijó ,Manuel Ferreira Monteiro ,PS 
Boticas ,José J. Sousa Fernandes ,PSD 
Chaves ,Nuno Gil Pires ,PSD 
Mesão Frio ,António N. Teixeira Silva ,PSD 
Mondim de Basto ,António A. M. Ferreira Brito ,CDS 
Montalegre ,José A. Carvalho Moura ,PSD 
Murça ,Cândido Abel Borges ,PSD 
Peso da Régua ,António R. C. Santos Aguiar ,PS 
Ribeira de Pena ,João J. Alves Pereira ,PPM 
Sabrosa ,João A. T. Sousa Serôdio ,PSD 
Santa Marta de Penaguião ,Manuel A. Alves Dias ,PSD 
Valpaços ,José Fernandes ,PSD 
Vila Pouca de Aguiar ,Carlos A. Ferreira Sousa ,PSD 
Vila Real ,Armando Afonso Moreira ,PSD 
Armamar ,António Santos Monteiro ,PSD 
Carregal do Sal ,Artur J. S. Pereira Silva ,PSD 
Castro Daire ,César Costa Santos ,PSD 
Cinfães ,Manuel C. Pinto Ferreira ,PS 
Lamego ,António Ferreira ,PSD 
Mangualde ,Ramiro Monteiro Couto ,CDS 
Moimenta da Beira ,Manuel Ferreira Pinto ,PSD 
Mortágua ,Bráulio Afonso Sousa ,PSD 
Nelas ,José Lopes Correia ,PSD 
Oliveira de Frades ,Manuel Silva Almeida ,PSD 
Penalva do Castelo ,Bernardino Duarte Pereira ,CDS 
Penedono ,José António Pereira ,PSD 
Resende ,Albino H. A. Brito Matos ,PSD 
Santa Comba Dão ,Lauro Figueiredo Gonçalves ,PS 
São João da Pesqueira ,João Nascimento Costa ,CDS 
São Pedro do Sul ,Carlos A. Diogo Tavares ,CDS 
Sátão ,José A. M. Sarmento Moniz ,CDS 
Sernancelhe ,Franclim Quintais Silva ,CDS 
Tabuaço ,Boaventura Gonçalves Freitas ,PSD 
Tarouca ,Afonso F. Pires Albuquerque ,PSD 
Tondela ,Martinho Rebelo ,CDS 
Vila Nova de Paiva ,Amândio Pires Almeida ,PSD 
Viseu ,Eduardo Leal Loureiro ,CDS 
Vouzela ,Augusto Santos Guimarães ,PSD 
Angra do Heroísmo ,Leopoldino Rocha Tavares ,PSD  
Calheta ,Luis N. Pereira Serpa  ,PSD  
Santa Cruz da Graciosa  ,Gui H. Bettencourt Louro  ,PSD  
Velas  ,António T. L. Silveira Loureiro  ,PSD  
Vila Praia da Vitória  ,Luis M. Borges Bettencourt ,PSD  
Corvo   ,Lino L. Freitas Fraga  ,PSD  
Horta  ,Fernendo Dutra Sousa ,PSD  
Lajes das Flores  ,Manuel T. Silva Maciel ,PSD  
Lajes do Pico  ,Manuel Urbano Dutra  ,PSD  
Madalena  ,Manuel Pereira Furtado ,PSD  
Santa Cruz das Flores ,Manuel Serpa ,CDS 
São Roque do Pico  ,António Simas Costa ,PSD  
Lagoa ,José Guerreiro Almeida ,PSD  
Nordeste  ,José A. Rodrigues Melo ,PSD  
Ponta Delgada  ,Carlos A. V. Medeiros Bettencourt ,PSD  
Povoação  ,Manuel A. Pereira Ferreira ,PSD  
Ribeira Grande  ,Eduardo Silva Melo ,PSD  
Vila Franca do Campo  ,António D. Carvalho Melo  ,PSD  
Vila do Porto  ,Manuel Costa Melo ,PSD  
Calheta  ,Antero Vasconcelos Sousa  ,PSD  
Câmara de Lobos  ,João H. Silva Dantas  ,PSD  
Funchal  ,Virgílio H. Gonçalves Pereira  ,PSD  
Machico  ,António Freitas Victor ,PSD  
Ponta do Sol  ,José E. L. Teixeira Pita  ,PSD  
Porto Moniz ,Davis X. G. Canha Jardim ,PSD  
Porto Santo  ,José J. Góis Mendonça ,PS 
Ribeira Brava  ,Luis A. C. Pereira Mendes  ,PSD  
Santa Cruz  ,Manuel P. Gomes Jesus  ,PSD  
Santana  ,Manuel A. Pereira Nóbrega  ,PSD  
São Vicente  ,Gabriel P. Drumond Esmeraldo  ,PSD  
