||- Sábado, 15 de Maio de 2010 I Série —  Número 57\n\nXI LEGISLATURA 1.ª SESSÃO LEGISLATIVA (2009-2010)\n\nREUNIÃO PLENÁRIA DE 14 DE MAIO DE 2010\n\nPresidente: Ex.mo Sr. José Vera Jardim\n\nSecretários: Ex.mos Srs. Maria Celeste Lopes da Silva Correia\nPaulo Batista Santos\nAbel Lima Baptista\n\nSUMÁRIO  O Sr. Presidente declarou aberta a sessão às 10 horas e 11 minutos.\nFoi apreciado o Decreto-Lei n.º 23/2010, de 25 de Março, que estabelece o regime jurídico e remuneratório aplicável à energia eléctrica e mecânica e de calor útil produzidas em cogeração, transpondo para a ordem jurídica interna a Directiva n.º 2004/8/CE, do Parlamento Europeu e do Conselho, de 11 de Fevereiro [apreciações parlamentares n.os 28/XI (1.ª) (PCP) e 29/XI (1.ª) (PSD)].\nIntervieram no debate, além do Sr. Secretário de Estado da Energia e da Inovação (Carlos Zorrinho), os Srs. Deputados Agostinho Lopes (PCP), Emídio Guerreiro (PSD), João Pinho de Almeida (CDS-PP), Odete João (PS) e Pedro Filipe Soares (BE).\nEntretanto, deu-se conta da entrada na Mesa do projecto de resolução n.º 134/XI (1.ª).\nO Decreto-Lei n.º 26/2010, de 30 de Março, que procede à décima alteração ao Decreto-Lei n.º 555/99, de 16 de Dezembro, que estabelece o regime jurídico da urbanização e edificação, e procede à primeira alteração ao Decreto-Lei n.º 107/2009, de 15 de Maio [apreciações parlamentares n.os 30/XI (1.ª) (PSD), 31/XI (1.ª) (PCP), 32/XI (1.ª) e 33/XI (1.ª)] foi também apreciado. Intervieram no debate, além do Sr.\nMinistro dos Assuntos Parlamentares (Jorge Lacão) e do Sr.\nSecretário de Estado da Administração Local (José Junqueiro), os Srs. Deputados Nuno Reis (PSD), Agostinho Lopes (PCP), Emídio Guerreiro (PSD), João Pinho de Almeida (CDS-PP), Pedro Filipe Soares (BE), Pedro Farmhouse (PS) e José Luís Ferreira (Os Verdes).\nEm seguida, a Câmara apreciou a petição n.º 403/X (3.ª) — Apresentada por António Pereira dos Santos e outros, solicitando que a Assembleia da República tome medidas no sentido do respeito pelos direitos ao ambiente, à qualidade de vida e ao património face à instalação de uma linha de muito alta tensão nas freguesias de Belas, Agualva-Cacém e S. Marcos, concelho de Sintra. Intervieram a propósito os Srs. Deputados António Leitão Amaro (PSD), João Pinho de Almeida (CDS-PP), Paula Santos (PCP), Rita Calvário (BE), Rui Pereira (PS) e Heloísa Apolónia (Os Verdes).\nApreciada foi também a petição n.º 4/XI (1.ª) — Apresentada por Renato Manuel Laia Epifânio, e outros, solicitando à Assembleia da República que os livros que saíram de circulação não sejam destruídos, tendo intervindo no debate os Srs. Deputados Nuno Encarnação (PSD), Inês de Medeiros (PS), António Filipe (PCP), Catarina Martins (BE), Teresa Caeiro (CDS-PP) e José Luís Ferreira (Os Verdes).\nFinalmente, foram apreciados em conjunto a petição n.º 19/XI (1.ª) — Apresentada pela Plataforma de Objecção ao Biotério, solicitando à Assembleia da República que adopte medidas para defesa de uma ciência mais ética, rigorosa e benéfica e contra os biotérios comerciais, e o projecto de|statement
||- resolução n.º 134/XI (1.ª) — Recomenda a regulação da actividade dos estabelecimentos de criação, fornecimento e utilização de animais para fins experimentais, a promoção dos princípios dos 3 R (Substituição, Redução e Aperfeiçoamento) e a criação de um centro 3 R (BE).\nIntervieram no debate os Srs. Deputados Rita Calvário (BE), Manuela Melo (PS), José Ferreira Gomes (PSD), Miguel Tiago (PCP), Michael Seufert (CDS-PP) e José Luís Ferreira (Os Verdes).\nO Sr. Presidente encerrou a sessão eram 12 horas e 25 minutos.|statement
José Vera Jardim|Presidente|Srs. Deputados, temos quórum, pelo que está aberta a sessão.\n\nEram 10 horas e 11 minutos.\n\nDeputados presentes à sessão:\n\nPartido Socialista (PS)\nAcácio Santos da Fonseca Pinto\nAlberto Bernardes Costa\nAna Catarina Veiga Santos Mendonça Mendes\nAna Paula Mendes Vitorino\nAnabela Gaspar de Freitas\nAntónio Alves Marques Júnior\nAntónio José Martins Seguro\nAntónio Ramos Preto\nAntónio Ribeiro Gameiro\nArtur Miguel Claro da Fonseca Mora Coelho\nAurélio Paulo da Costa Henriques Barradas\nCarlos Filipe de Andrade Neto Brandão\nCatarina Marcelino Rosa da Silva\nEduardo Arménio do Nascimento Cabrita\nEurídice Maria de Sousa Pereira\nFernando Manuel de Jesus\nFrancisco José Pereira de Assis Miranda\nFrederico de Oliveira Castro\nHorácio André Antunes\nInês de Saint-Maurice de Esteves de Medeiros Vitorino de Almeida\nJamila Bárbara Madeira e Madeira\nJorge Filipe Teixeira Seguro Sanches\nJorge Manuel Capela Gonçalves Fão\nJorge Manuel Gouveia Strecht Ribeiro\nJorge Manuel Rosendo Gonçalves\nJosé Albano Pereira Marques\nJosé Carlos Bravo Nico\nJosé Carlos Correia Mota de Andrade\nJosé Duarte Piteira Rica Silvestre Cordeiro\nJosé Eduardo Vera Cruz Jardim\nJosé João Pinhanços de Bianchi\nJosé Manuel Lello Ribeiro de Almeida\nJosé Miguel Abreu de Figueiredo Medeiros\nJosé Rui Alves Duarte Cruz\nJoão Miguel de Melo Santos Taborda Serrano\nJoão Paulo Feteira Pedrosa\nJoão Pedro de Aleluia Gomes Sequeira\nJoão Raul Henriques Sousa Moura Portugal\nJoão Saldanha de Azevedo Galamba\nJúlio Francisco Miranda Calha\nLuiz Manuel Fagundes Duarte\nLuís Afonso Cerqueira Natividade Candal\nLuís António Pita Ameixa\nLuís Miguel Morgado Laranjeiro\nLuís Miguel Soares de França|president
||- Luís Paulo Costa Maldonado Gonelha\nManuel António Gonçalves Mota da Silva\nManuel José de Faria Seabra Monteiro\nMarcos Sá Rodrigues\nMaria Antónia Moreno Areias de Almeida Santos\nMaria Celeste Lopes da Silva Correia\nMaria Custódia Barbosa Fernandes Costa\nMaria Helena Figueiredo de Sousa Rebelo\nMaria Hortense Nunes Martins\nMaria Isabel Solnado Porto Oneto\nMaria José Guerra Gamboa Campos\nMaria Luísa de Jesus Silva Vilhena Roberto Santos\nMaria Manuela de Almeida Costa Augusto\nMaria Manuela de Macedo Pinho e Melo\nMaria Odete da Conceição João\nMaria da Conceição Guerreiro Casa Nova\nMaria de Belém Roseira Martins Coelho Henriques de Pina\nMaria de Lurdes Ruivo\nMaria do Rosário Lopes Amaro da Costa da Luz Carneiro\nMiguel João Pisoeiro de Freitas\nNuno André Araújo dos Santos Reis e Sá\nOsvaldo Alberto Rosário Sarmento e Castro\nPaulo Alexandre de Carvalho Pisco\nPedro Manuel Farmhouse Simões Alberto\nRicardo Manuel Ferreira Gonçalves\nRicardo Manuel de Amaral Rodrigues\nRosa Maria da Silva Bastos da Horta Albernaz\nRosalina Maria Barbosa Martins\nRui José Prudêncio\nRui José da Costa Pereira\nSofia Isabel Diniz Pereira Conde Cabral\nSérgio Paulo Mendes de Sousa Pinto\nSónia Ermelinda Matos da Silva Fertuzinhos\nTeresa Maria Neto Venda\nTeresa do Rosário Carvalho de Almeida Damásio\nVitalino José Ferreira Prova Canas\nVítor Manuel Bento Baptista\nVítor Manuel Brandão de Sousa Fontes\n\nPartido Social Democrata (PSD)\nAdriano Rafael de Sousa Moreira\nAdão José Fonseca Silva\nAgostinho Correia Branquinho\nAmadeu Albertino Marques Soares Albergaria\nAntonieta Paulino Felizardo Guerreiro\nAntónio Alfredo Delgado da Silva Preto\nAntónio Carlos Sousa Gomes da Silva Peixoto\nAntónio Cândido Monteiro Cabeleira\nAntónio Egrejas Leitão Amaro\nArménio dos Santos\nCarina João Reis Oliveira|statement
||- Carla Maria de Pinho Rodrigues\nCarlos Henrique da Costa Neves\nCarlos Manuel Faia São Martinho Gomes\nCeleste Maria Reis Gaspar dos Santos Amaro\nCristóvão da Conceição Ventura Crespo\nDuarte Rogério Matos Ventura Pacheco\nEmídio Guerreiro\nFernando Mimoso Negrão\nFernando Nuno Fernandes Ribeiro dos Reis\nFernando Ribeiro Marques\nHugo José Teixeira Velosa\nIsabel Maria Nogueira Sequeira\nJoaquim Carlos Vasconcelos da Ponte\nJorge Cláudio de Bacelar Gouveia\nJosé Alberto Nunes Ferreira Gomes\nJosé Eduardo Rego Mendes Martins\nJosé Luís Fazenda Arnaut Duarte\nJosé Manuel Marques de Matos Rosa\nJosé Manuel de Matos Correia\nJosé Mendes Bota\nJosé Álvaro Machado Pacheco Pereira\nJoão Bosco Soares Mota Amaral\nJoão Carlos Figueiredo Antunes\nJoão José Pina Prata\nLuís António Damásio Capoulas\nLuís Filipe Alexandre Rodrigues\nLuís Filipe Valenzuela Tavares Menezes Lopes\nLuís Maria de Barros Serra Marques Guedes\nLuís Álvaro Barbosa de Campos Ferreira\nManuel Filipe Correia de Jesus\nMaria Clara de Sá Morais Rodrigues Carneiro Veríssimo\nMaria Francisca Fernandes Almeida\nMaria Helena Passos Rosa Lopes da Costa\nMaria José Pinto da Cunha Avilez Nogueira Pinto\nMaria Manuela Dias Ferreira Leite\nMaria Paula da Graça Cardoso\nMaria Teresa Machado Fernandes\nMaria Teresa da Silva Morais\nMaria da Conceição Feliciano Antunes Bretts Jardim Pereira\nMaria das Mercês Gomes Borges da Silva Soares\nMaria do Rosário da Silva Cardoso Águas\nMiguel Bento Martins da Costa de Macedo e Silva\nMiguel Jorge Reis Antunes Frasquilho\nNuno Miguel Pestana Chaves e Castro da Encarnação\nPaulo Cardoso Correia da Mota Pinto\nPaulo Jorge Frazão Batista dos Santos\nPedro Augusto Lynce de Faria\nPedro Manuel Tavares Lopes de Andrade Saraiva\nPedro Miguel de Azeredo Duarte\nPedro Nuno Mazeda Pereira Neto Rodrigues\nSérgio André da Costa Vieira\nTeresa de Jesus Costa Santos|statement
||- Vasco Manuel Henriques Cunha\nVânia Andrea de Castro Jesus\n\nPartido Popular (CDS-PP)\nAbel Lima Baptista\nAltino Bernardo Lemos Bessa\nArtur José Gomes Rêgo\nCecília Felgueiras de Meireles Graça\nFilipe Tiago de Melo Sobral Lobo D' Ávila\nIsabel Maria Mousinho de Almeida Galriça Neto\nJosé Helder do Amaral\nJosé Manuel de Sousa Rodrigues\nJoão Guilherme Nobre Prata Fragoso Rebelo\nJoão Manuel de Serpa Oliva\nJoão Rodrigo Pinho de Almeida\nLuís Pedro Russo da Mota Soares\nMaria de Assunção Oliveira Cristas Machado da Graça\nMichael Lothar Mendes Seufert\nNuno Miguel Miranda de Magalhães\nPaulo Sacadura Cabral Portas\nPedro Manuel Brandão Rodrigues\nTeresa Margarida Figueiredo de Vasconcelos Caeiro\n\nBloco de Esquerda (BE)\nAna Isabel Drago Lobato\nCatarina Soares Martins\nFrancisco Anacleto Louçã\nHeitor Nuno Patrício de Sousa e Castro\nHelena Maria Moura Pinto\nJosé Borges de Araújo de Moura Soeiro\nJosé Guilherme Figueiredo Nobre de Gusmão\nJosé Manuel Marques da Silva Pureza\nJoão Pedro Furtado da Cunha Semedo\nLuís Emídio Lopes Mateus Fazenda\nMaria Cecília Vicente Duarte Honório\nMariana Rosa Aiveca Ferreira\nPedro Filipe Gomes Soares\nPedro Manuel Bastos Rodrigues Soares\nRita Maria Oliveira Calvário\n\nPartido Comunista Português (PCP)\nAgostinho Nuno de Azevedo Ferreira Lopes\nAntónio Filipe Gaião Rodrigues\nArtur Jorge da Silva Machado\nBernardino José Torrão Soares\nBruno Ramos Dias\nFrancisco José de Almeida Lopes\nJerónimo Carvalho de Sousa\nJosé Batista Mestre Soeiro|statement
||José Honório Faria Gonçalves Novo\nJoão Guilherme Ramos Rosa de Oliveira\nMiguel Tiago Crispim Rosado\nPaula Alexandra Sobral Guerreiro Santos Barbosa\nRita Rato Araújo Fonseca\n\nPartido Ecologista «Os Verdes» (PEV)\nHeloísa Augusta Baião de Brito Apolónia\nJosé Luís Teixeira Ferreira\n\nPresidente (José Vera Jardim): - Srs. Deputados, como não há expediente, vamos dar início ao primeiro ponto da nossa ordem de trabalhos, ou seja, a apreciação do Decreto-Lei n.º 23/2010, de 25 de Março, que estabelece o regime jurídico e remuneratório aplicável à energia eléctrica e mecânica e de calor útil produzidas em cogeração, transpondo para a ordem jurídica interna a Directiva 2004/8/CE, do Parlamento Europeu e do Conselho, de 12 de Fevereiro [apreciações parlamentares n.os 28/XI (1.ª) (PCP) e 29/XI (1.ª) (PSD)].\nPara uma intervenção, tem a palavra o Sr. Deputado Agostinho Lopes.|statement
Agostinho Lopes|PCP|Sr. Presidente, Srs. Deputados: As vantagens económicas da cogeração — produção combinada de calor e energia — são bem conhecidas e a necessidade de mudanças do enquadramento legislativo também.\nA compatibilização dos custos da produção em regime especial (PRE), «cogeração» na tarifa ao consumidor final, face a mudanças, coloca, naturalmente, a necessidade da sua reavaliação.\nIncompreensível e incrível é a incompetência do Governo PS na forma como o faz e concretiza e no conteúdo da nova legislação, que esquece ou desconhece a especificidade única desta forma de produção de energia eléctrica. Sob a forma, leia-se o que escreveu a Associação Portuguesa para a Eficiência Energética e Promoção da Cogeração (COGEN) em Março último.\nNão é, assim, de estranhar que, violando a própria legislação que regula o procedimento de consulta formal de entidades públicas e privadas no âmbito da fase de elaboração e instrução de actos e diplomas, o Governo esqueça e descrimine algumas das entidades consultadas.\nMas mais grave é ter remetido para uma portaria, sem ter clarificado os parâmetros a adoptar, a definição do regime económico de remuneração/tarifa de referência. Como não podia de deixar de ser, a cara condiz com a careta e o conteúdo é mau.\nEm primeiro lugar, o Governo esquece que a cogeração não é uma produção dedicada de energia, isto é, não existe para produzir electricidade. Com tal objectivo, não existiria cogeração. Olhar e legislar sobre a cogeração significa olhar e legislar para as cerca de 120 unidades industriais que a utilizam e compatibilizar essa utilização com a sustentabilidade das empresas, com o objectivo de que sejam muitas mais a adoptá-la, para fazer crescer a eficiência energética, com ganhos para a nossa indústria e para o País.\nA mesma visão desintegrada da cogeração e sustentabilidade industrial acontece quando não se olha para as consequências do regime adoptado em termos de competitividade dessa produção industrial, por exemplo, face a Espanha.\nDepois, sendo justas determinadas metas ou objectivos, como o da mudança do fuel para o gás natural, o Governo tem de perceber que as mudanças exigem tempo e enquadramentos legais que criem as condições necessárias a uma transição sem sobressaltos.\nMesmo acontecendo que a privatização e a liberalização do sistema eléctrico português e o papel de monopólios que a EDP e a REN nele desempenham tornam extremamente complexos os cálculos e avaliações qualitativas das tarifas da PRE, como da cogeração, julgamos possíveis soluções de equilíbrio que a defendam e promovam, por exemplo, nos sentidos apontados pela COGEN.\nO Grupo Parlamentar do PCP está inteiramente disponível para, em sede de especialidade, se encontrarem as soluções de bom senso e equilíbrio, como as suas propostas de alteração demonstram, para defesa do desenvolvimento da cogeração.|mp
||Aplausos do PCP.|applause
José Vera Jardim|Presidente|Informo os Srs. Deputados que, entretanto, deu entrada na Mesa um diploma, que peço à Sr.ª Secretária para anunciar.|president
