||- Sexta-feira, 22 de Janeiro de 2010 I Série — Número 24\n\nXI LEGISLATURA 1.ª SESSÃO LEGISLATIVA (2009-2010)\n\nREUNIÃO PLENÁRIA DE 21 DE JANEIRO DE 2010\n\nPresidente: Ex.mo Sr. Jaime José Matos da Gama\n\nSecretários: Ex.mos Srs. Maria Celeste Lopes da Silva Correia\nDuarte Rogério Matos Ventura Pacheco\n\nSUMÁRIO  O Sr. Presidente declarou aberta a sessão às 15 horas e 14 minutos.\nDeu-se conta da entrada na Mesa dos projectos de resolução n.os 57 e 58/XI (1.ª) e do inquérito parlamentar n.º 2/XI (1.ª).\nProcedeu-se ao debate conjunto, na generalidade, dos projectos de lei n.os 8/XI (1.ª) — Elimina os mecanismos de aumento do horário de trabalho (PCP), que foi rejeitado, e 117/XI (1.ª) — Altera o Código do Trabalho, no sentido da humanização dos horários de trabalho (BE). Usaram da palavra, a diverso título, os Srs. Deputados Jorge Machado (PCP), Luís Fazenda (BE), Carla Barros (PSD), Mário Mourão e João Paulo Pedrosa (PS), Mariana Aiveca (BE), Anabela Freitas (PS), Rita Rato (PCP), Arménio Santos (PSD), Paula Santos (PCP), Maria José Gambôa (PS), Artur Rêgo (CDS-PP), Carla Rodrigues (PSD), Heloísa Apolónia (Os Verdes), Pedro Mota Soares (CDSPP), Bernardino Soares (PCP) e Jorge Strecht (PS).\nO Sr. Presidente encerrou a sessão eram 17 horas e 46 minutos.|statement
Presidente|Presidente|Srs. Deputados, temos quórum, pelo que declaro aberta a sessão.\n\nEram 15 horas e 14 minutos.\n\nDeputados presentes à sessão:\n\nPartido Socialista (PS):\nAcácio Santos da Fonseca Pinto\nAlberto Bernardes Costa\nAna Catarina Veiga Santos Mendonça Mendes\nAna Paula Mendes Vitorino\nAnabela Gaspar de Freitas\nAntónio Alves Marques Júnior\nAntónio José Martins Seguro\nAntónio Ramos Preto\nAntónio Ribeiro Gameiro\nArtur Miguel Claro da Fonseca Mora Coelho\nAurélio Paulo da Costa Henriques Barradas\nCarlos Filipe de Andrade Neto Brandão\nCatarina Marcelino Rosa da Silva\nDefensor Oliveira Moura\nDeolinda Isabel da Costa Coutinho\nEurídice Maria de Sousa Pereira\nFernando Manuel de Jesus\nFrancisco José Pereira de Assis Miranda\nFrederico de Oliveira Castro\nGlória Maria da Silva Araújo\nHorácio André Antunes\nInês de Saint-Maurice de Esteves de Medeiros Vitorino de Almeida\nJaime José Matos da Gama\nJamila Bárbara Madeira e Madeira\nJorge Filipe Teixeira Seguro Sanches\nJorge Manuel Capela Gonçalves Fão\nJorge Manuel Gouveia Strecht Ribeiro\nJorge Manuel Rosendo Gonçalves\nJosé Albano Pereira Marques\nJosé Carlos Bravo Nico\nJosé Carlos Correia Mota de Andrade\nJosé Duarte Piteira Rica Silvestre Cordeiro\nJosé Eduardo Vera Cruz Jardim\nJosé João Pinhanços de Bianchi\nJosé Manuel Lello Ribeiro de Almeida\nJosé Manuel Pereira Ribeiro\nJosé Miguel Abreu de Figueiredo Medeiros\nJosé Rui Alves Duarte Cruz\nJoão Barroso Soares\nJoão Miguel de Melo Santos Taborda Serrano\nJoão Paulo Feteira Pedrosa\nJoão Paulo Moreira Correia\nJoão Pedro de Aleluia Gomes Sequeira\nJoão Raul Henriques Sousa Moura Portugal|president
||- João Saldanha de Azevedo Galamba\nJúlio Francisco Miranda Calha\nLuiz Manuel Fagundes Duarte\nLuís Afonso Cerqueira Natividade Candal\nLuís António Pita Ameixa\nLuís Miguel Morgado Laranjeiro\nLuís Miguel Soares de França\nLuís Paulo Costa Maldonado Gonelha\nLuísa Maria Neves Salgueiro\nLúcio Maia Ferreira\nManuel António Gonçalves Mota da Silva\nManuel José de Faria Seabra Monteiro\nMarcos Sá Rodrigues\nMaria Antónia Moreno Areias de Almeida Santos\nMaria Celeste Lopes da Silva Correia\nMaria Custódia Barbosa Fernandes Costa\nMaria Helena Figueiredo de Sousa Rebelo\nMaria Hortense Nunes Martins\nMaria Isabel Solnado Porto Oneto\nMaria José Guerra Gamboa Campos\nMaria Luísa de Jesus Silva Vilhena Roberto Santos\nMaria Manuela de Almeida Costa Augusto\nMaria Manuela de Macedo Pinho e Melo\nMaria Odete da Conceição João\nMaria da Conceição Guerreiro Casa Nova\nMaria de Belém Roseira Martins Coelho Henriques de Pina\nMaria de Lurdes Ruivo\nMaria do Rosário Lopes Amaro da Costa da Luz Carneiro\nMiguel João Pisoeiro de Freitas\nMiguel de Matos Castanheira do Vale de Almeida\nMário Joaquim da Silva Mourão\nNuno André Araújo dos Santos Reis e Sá\nNuno Miguel da Costa Araújo\nOsvaldo Alberto Rosário Sarmento e Castro\nPaula Cristina Barros Teixeira Santos\nPaulo Alexandre de Carvalho Pisco\nPedro Manuel Farmhouse Simões Alberto\nRenato Luís de Araújo Forte Sampaio\nRicardo Manuel Ferreira Gonçalves\nRicardo Manuel de Amaral Rodrigues\nRosa Maria da Silva Bastos da Horta Albernaz\nRosalina Maria Barbosa Martins\nRui José Prudêncio\nRui José da Costa Pereira\nSofia Isabel Diniz Pereira Conde Cabral\nSérgio Paulo Mendes de Sousa Pinto\nSónia Ermelinda Matos da Silva Fertuzinhos\nTeresa Maria Neto Venda\nTeresa do Rosário Carvalho de Almeida Damásio\nVitalino José Ferreira Prova Canas\nVítor Manuel Bento Baptista\nVictor Manuel Brandão de Sousa Fontes|statement
||- Partido Social Democrata (PSD):\nAdriano Rafael de Sousa Moreira\nAdão José Fonseca Silva\nAgostinho Correia Branquinho\nAmadeu Albertino Marques Soares Albergaria\nAntonieta Paulino Felizardo Guerreiro\nAntónio Alfredo Delgado da Silva Preto\nAntónio Carlos Sousa Gomes da Silva Peixoto\nAntónio Cãndido Monteiro Cabeleira\nAntónio Edmundo Barbosa Montalvão Machado\nAntónio Egrejas Leitão Amaro\nAntónio Fernando Couto dos Santos\nAntónio Joaquim Almeida Henriques\nArménio dos Santos\nCarina João Reis Oliveira\nCarla Maria Gomes Barros\nCarla Maria de Pinho Rodrigues\nCarlos Alberto Silva Gonçalves\nCarlos António Páscoa Gonçalves\nCarlos Henrique da Costa Neves\nCarlos Manuel Faia São Martinho Gomes\nCeleste Maria Reis Gaspar dos Santos Amaro\nCristóvão da Conceição Ventura Crespo\nDuarte Rogério Matos Ventura Pacheco\nEmídio Guerreiro\nFernando Mimoso Negrão\nFernando Nuno Fernandes Ribeiro dos Reis\nFernando Ribeiro Marques\nGuilherme Henrique Valente Rodrigues da Silva\nHugo José Teixeira Velosa\nIsabel Maria Nogueira Sequeira\nJoaquim Carlos Vasconcelos da Ponte\nJorge Cláudio de Bacelar Gouveia\nJorge Fernando Magalhães da Costa\nJosé Alberto Nunes Ferreira Gomes\nJosé Eduardo Rego Mendes Martins\nJosé Manuel Marques de Matos Rosa\nJosé Manuel de Matos Correia\nJosé Mendes Bota\nJosé Pedro Correia de Aguiar Branco\nJosé de Almeida Cesário\nJoão Bosco Soares Mota Amaral\nJoão Carlos Figueiredo Antunes\nJoão José Pina Prata\nLuís António Damásio Capoulas\nLuís Filipe Alexandre Rodrigues\nLuís Filipe Montenegro Cardoso de Morais Esteves\nLuís Filipe Valenzuela Tavares Menezes Lopes\nLuís Maria de Barros Serra Marques Guedes\nLuís Álvaro Barbosa de Campos Ferreira|statement
||- Manuel Filipe Correia de Jesus\nMargarida Rosa Silva de Almeida\nMaria Clara de Sá Morais Rodrigues Carneiro Veríssimo\nMaria Francisca Fernandes Almeida\nMaria Helena Passos Rosa Lopes da Costa\nMaria José Pinto da Cunha Avilez Nogueira Pinto\nMaria Luísa Roseira da Nova Ferreira de Oliveira Gonçalves\nMaria Manuela Dias Ferreira Leite\nMaria Paula da Graça Cardoso\nMaria Teresa Machado Fernandes\nMaria Teresa da Silva Morais\nMaria da Conceição Feliciano Antunes Bretts Jardim Pereira\nMaria das Mercês Gomes Borges da Silva Soares\nMaria do Rosário da Silva Cardoso Águas\nMiguel Bento Martins da Costa de Macedo e Silva\nMiguel Jorge Reis Antunes Frasquilho\nNuno Miguel Pestana Chaves e Castro da Encarnação\nPaulo Cardoso Correia da Mota Pinto\nPaulo César Lima Cavaleiro\nPaulo Jorge Frazão Batista dos Santos\nPedro Augusto Lynce de Faria\nPedro Manuel Tavares Lopes de Andrade Saraiva\nPedro Miguel de Azeredo Duarte\nRaquel Maria Martins de Oliveira Gomes Coelho\nSérgio André da Costa Vieira\nTeresa de Jesus Costa Santos\nUlisses Manuel Brandão Pereira\nVasco Manuel Henriques Cunha\nVânia Andrea de Castro Jesus\n\nPartido Popular (CDS-PP):\nAbel Lima Baptista\nAltino Bernardo Lemos Bessa\nArtur José Gomes Rêgo\nCecília Felgueiras de Meireles Graça\nFilipe Tiago de Melo Sobral Lobo D' Ávila\nIsabel Maria Mousinho de Almeida Galriça Neto\nJosé Duarte de Almeida Ribeiro e Castro\nJosé Helder do Amaral\nJosé Manuel de Sousa Rodrigues\nJoão Guilherme Nobre Prata Fragoso Rebelo\nJoão Manuel de Serpa Oliva\nJoão Rodrigo Pinho de Almeida\nLuís Pedro Russo da Mota Soares\nMaria de Assunção Oliveira Cristas Machado da Graça\nMichael Lothar Mendes Seufert\nNuno Miguel Miranda de Magalhães\nPedro Manuel Brandão Rodrigues\nRaúl Mário Carvalho Camelo de Almeida\nTelmo Augusto Gomes de Noronha Correia\nTeresa Margarida Figueiredo de Vasconcelos Caeiro|statement
||Bloco de Esquerda (BE):\nAna Isabel Drago Lobato\nCatarina Soares Martins\nFernando José Mendes Rosas\nFrancisco Anacleto Louçã\nHeitor Nuno Patrício de Sousa e Castro\nHelena Maria Moura Pinto\nJosé Borges de Araújo de Moura Soeiro\nJosé Guilherme Figueiredo Nobre de Gusmão\nJosé Manuel Marques da Silva Pureza\nJoão Pedro Furtado da Cunha Semedo\nLuís Emídio Lopes Mateus Fazenda\nMaria Cecília Vicente Duarte Honório\nMariana Rosa Aiveca Ferreira\nPedro Filipe Gomes Soares\nPedro Manuel Bastos Rodrigues Soares\nRita Maria Oliveira Calvário\n\nPartido Comunista Português (PCP):\nAgostinho Nuno de Azevedo Ferreira Lopes\nAntónio Filipe Gaião Rodrigues\nArtur Jorge da Silva Machado\nBernardino José Torrão Soares\nBruno Ramos Dias\nFrancisco José de Almeida Lopes\nJerónimo Carvalho de Sousa\nJosé Batista Mestre Soeiro\nJosé Honório Faria Gonçalves Novo\nJoão Guilherme Ramos Rosa de Oliveira\nMiguel Tiago Crispim Rosado\nPaula Alexandra Sobral Guerreiro Santos Barbosa\nRita Rato Araújo Fonseca\n\nPartido Ecologista «Os Verdes» (PEV):\nHeloísa Augusta Baião de Brito Apolónia\nJosé Luís Teixeira Ferreira\n\nPresidente: - Srs. Deputados, a Sr. Secretária vai proceder à leitura do expediente.|statement
Celeste Correia|Secretário|Sr. Presidente, Srs. Deputados, deram entrada na Mesa, e foram admitidas, as seguintes iniciativas legislativas: projectos de resolução n.os 57/XI (1.ª) – Realização de auditoria sobre as interrupções no abastecimento de energia eléctrica decorrentes do temporal ocorrido na região Oeste no dia 23 de Dezembro de 2009, e ressarcimento dos prejuízos verificados (PCP), que baixou à 6.ª Comissão, e 58/XI (1.ª) – Consagra o Dia 31 de Janeiro como o Dia Nacional do Sargento (PCP), que baixou à 3.ª Comissão; e o inquérito parlamentar n.º 2/XI (1.ª) – Comissão Eventual de Inquérito Parlamentar ao funcionamento da Comissão Permanente de Contrapartidas (BE).\nEm termos de expediente, é tudo, Sr. Presidente.|secretary
Presidente|Presidente|Srs. Deputados, hoje vamos proceder ao debate conjunto, na generalidade, dos projectos de lei n.os 8/XI (1.ª) — Elimina os mecanismos de aumento do horário de trabalho (PCP) e 117/XI (1.ª) — Altera o Código do Trabalho, no sentido da humanização dos horários de trabalho (BE).\nPara apresentar a iniciativa do PCP, tem a palavra o Sr. Deputado Jorge Machado.|president
Jorge Machado|PCP|Sr. Presidente, Srs. Deputados: «Um dia de rebelião, não de descanso! Um dia não ordenado pelos indignos porta-vozes das instituições, que trazem os trabalhadores acorrentados! Um dia no qual o trabalhador faça as suas próprias leis e tenha o poder de as executar! Tudo sem o consentimento nem a aprovação dos que oprimem e governam. Um dia no qual, com tremenda força, o exército unido dos trabalhadores se mobilize contra os que hoje dominam o destino dos povos de todas as nações. Um dia de protesto contra a opressão e a tirania, contra a ignorância e as guerras de todo tipo. Um dia para começar a desfrutar de 8 horas de trabalho, 8 horas de descanso e 8 horas para o que nos apetecer.» Este era o conteúdo de um panfleto que circulava em Chicago, poucos meses antes do 1.º de Maio de 1886, que dava o mote para a tremenda luta que os trabalhadores desencadearam pela jornada de trabalho de 8 horas por dia.|mp
Bernardino Soares|PCP|Muito bem!|mp
