Presidente|Presidente|Srs. Deputados, temos quórum, pelo que está aberta a sessão.
Presidente|Presidente|Srs. Deputados, não há expediente, estão em aprovação os n. 104 a 106/X (4.ª) e 18 a 32/XI (1.ª) do Diário, respeitantes às reuniões plenárias dos dias 23 e 24 de Julho e 11 de Setembro de 2009 e 6 a 29 de Janeiro e 4 a 11 de Fevereiro de 2010.\n Não havendo objecções, consideram-se aprovados.\n Srs. Deputados, recordo que, na manhã de hoje, estarão abertas as urnas para a eleição de dois membros para o Conselho Superior de Segurança Interna na Sala D.ª Maria.\n Portanto, peço aos Srs. Deputados que, durante a manhã, exerçam o seu direito de voto.\n Srs. Deputados, vamos dar início ao debate de actualidade, requerido pelo PCP ao abrigo do artigo 72.º do Regimento da Assembleia da República, sobre a inclusão da avaliação de desempenho como critério para o concurso de colocação de professores a decorrer.\n Para o introduzir, tem a palavra o Sr. Deputado Miguel Tiago.\n
Miguel Tiago|PCP|Sr. Presidente, Srs. Deputados: O Grupo Parlamentar do PCP agendou este debate de actualidade com um objectivo essencial de criar todos os espaços que estiverem ao seu alcance para solucionar, com genuína e inequívoca vontade, o problema com que estão actualmente confrontados os professores, particularmente os professores contratados, que, não encontrando soluções para a instabilidade e o desemprego, vão acumulando todos os horários incompletos que podem, sacrificando a qualidade das suas próprias prestações profissionais, a sua vida familiar, o seu bem-estar emocional e, por consequência, a qualidade da escola pública.\n Acusar-nos-á, certamente, o Partido Socialista, porque assim nos habituou, de instrumentalização dos professores e de corporativismo. Desde já, afirmamos a todos os Srs. Deputados que a defesa da objectividade na colocação de professores não é, de todo, uma questão corporativa e tão-pouco se pode cingir à esfera laboral da docência; é antes um preceito fundamental para o funcionamento regular da escola pública, para que todos tenhamos a certeza de que os estudantes portugueses terão direito a um corpo docente estável, qualificado e dignificado.\n Também, certamente, nos acusará o PS de cavalgar a onda mediática da luta dos professores. Desde já, vos afirmamos também que o PCP tentou, como, aliás, bem sabem, desde o primeiro momento, resolver em consenso alargado a questão da avaliação de desempenho docente para efeitos do concurso que actualmente decorre.\n Sabe o PS, principalmente, que foi o primeiro partido contactado e que o PCP tudo fez para resolver este problema com o contributo de todos os que, na comissão, afirmaram preocupação e solidariedade para com as estruturas sindicais no dia em que aqui vieram expor-nos esta situação, entre os quais o próprio Partido Socialista.\n
Bernardino Soares|PCP|Bem lembrado!
Miguel Tiago|PCP|Por isso mesmo, o PCP colocou à subscrição de todos os grupos parlamentares um projecto de lei que resolveria o problema, em consenso, sem protagonismos. Também sabe o PS que arrastou por mais de quatro dias uma resposta ao PCP, para que o processo se atrasasse o mais possível. Ou seja: o PCP fez tudo o que estava ao seu alcance para que não se chegasse ao ponto em que estamos! A possibilidade de votar esse projecto de lei, única forma viável de solucionar as injustiças em curso, no quadro da Assembleia da República, foi, assim, inviabilizada por um partido que, detendo uma maioria relativa, vetou objectivamente uma iniciativa que seria, muito provavelmente, acolhida por todas as bancadas, que não a do próprio Partido Socialista.\n
Bernardino Soares|PCP|Muito bem!
Miguel Tiago|PCP|Resta-nos, por isso mesmo, recorrer ao debate e ao confronto parlamentar, para que o Governo compreenda a urgência de emendar a mão, tal como, aliás, reconheceu no concurso de 2009/2010, ao não aplicar os resultados da avaliação para efeitos de colocação de professores.\n O PCP sempre deixou clara a sua posição de fundo contra a mistura e a interferência entre a avaliação e a colocação. Mas não é essa posição que está hoje aqui em debate.\n Na aplicação do actual modelo de avaliação, que não foi suspenso – recordemos! — porque o PSD alterou de um dia para o outro a sua posição, houve alterações importantes; aplicações diferentes de escola para escola; professores com aulas observadas e outros sem elas; professores que nem tão-pouco foram avaliados, como é, por exemplo, o caso de todos os professores das actividades de enriquecimento curricular, do ensino do português no estrangeiro, das escolas profissionais e das escolas do ensino particular e cooperativo; e professores que, embora no plano quantitativo tenham obtido, por exemplo, nota 8, não obtiveram a menção qualitativa de «Muito Bom», por imposição de quotas que os deixaram de fora.\n Imaginemos, como exemplo, a seguinte situação: um professor, no agrupamento x, tem acesso à menção de «Muito Bom» com nota 8 na avaliação quantitativa, porque nesse agrupamento a quota o permitiu, e um outro professor, no agrupamento y, tem uma avaliação quantitativa superior a 8, mas, por força das quotas, o seu agrupamento decidiu atribuir «Bom» a todos os professores. O professor do primeiro agrupamento é beneficiado na seriação da lista, enquanto o segundo é prejudicado, embora as avaliações induzissem, precisamente, no sentido contrário.\n Não podemos esquecer que é o próprio Governo que cria o regime, a que se chamou «simplex», da avaliação, que varia de escola para escola, ou seja, que permite que as escolas adaptem de formas diferente a avaliação de desempenho. Ora, isto significa que os professores foram avaliados em condições diversas e sob regras distintas, sendo agora confrontados com uma forma de seriação que ignora completamente esse facto.\n
Bernardino Soares|PCP|Exactamente!
Miguel Tiago|PCP|E, em último caso, a perversidade é tal que pode, inclusivamente, premiar os docentes das escolas em que o processo de avaliação decorreu da forma mais expedita e administrativa possível.\n Quem estiver de acordo com estas injustiças faça o favor de pôr o dedo no ar!
Bernardino Soares|PCP|Muito bem!
Miguel Tiago|PCP|E os Srs. Deputados do Partido Socialista deviam pôr o dedo no ar porque, ao inviabilizarem a discussão do projecto de lei assinado em conjunto pelo PCP, por Os Verdes e pelo BE, concordaram com estas injustiças.\n
Bernardino Soares|PCP|Muito bem!
Miguel Tiago|PCP|Sejamos todos coerentes com o discurso que tivemos perante as estruturas sindicais e assumamos os nossos compromissos com a defesa da qualidade do ensino público. E assim o exijamos também ao Governo que, perante a intransigência do PS no Parlamento, é quem tem, neste momento, a capacidade objectiva de resolver os problemas mais candentes ou assim retire o PS o impedimento para a votação do projecto de lei, subscrito pelo PCP, pelo BE e por Os Verdes.\n
|Verdes|*** Aplausos ***
Presidente|Presidente|Para uma intervenção, tem a palavra o Sr. Deputado Bravo Nico.
Bravo Nico|PS|Sr. Presidente, Sr. e Srs. Deputados: Permitam-me que vos faça uma breve descrição de todo o processo que conduziu ao presente debate de actualidade.\n Está em curso um procedimento concursal para o destacamento por condições específicas e para a contratação de professores dos ensinos básico e secundário. Estamos a falar de um universo de 115 000 professores e professoras que podem ser oponentes a este concurso. Deste universo, 105 000 professores realizaram a sua avaliação e têm o seu ciclo avaliativo concluído de forma completa. E destes 105 000 professores, 17 000 foram classificados com «Excelente» ou «Muito bom». Temos neste momento 16% dos professores portugueses com ciclos avaliativos completos classificados com classificações de mérito, e esta é uma novidade e um facto muito importante na nossa discussão.\n O presente concurso de colocação de professores está a decorrer de acordo com a lei, de acordo com o Decreto-Lei n.º 51/2009, o que é também um facto muito importante na nossa discussão.\n Na semana passada, fomos informados, em sede de comissão parlamentar, pela FENPROF e pela FNE da existência de algumas dificuldades que estariam a ser sentidas por parte de alguns professores, que não conseguiriam incluir no procedimento concursal toda a informação que tinham disponível nos seus processos de candidatura.\n A Comissão Parlamentar de Educação e Ciência tomou nota e registou essas preocupações e entendeu, por unanimidade, mandatar o seu presidente, o nosso colega Deputado Luiz Fagundes Duarte, para, junto do Ministério da Educação, informar a Sr.ª Ministra dessas sinalizações que fizemos e tentar recolher a sua avaliação no sentido de informar a comissão de quais as soluções que o Ministério de Educação preconizava para resolver essas dificuldades. Todo este processo foi feito de forma extremamente rápida e, ontem mesmo, o Ministério da Educação informou o Sr. Presidente da Comissão de Educação e Ciência das soluções técnicas que foram identificadas e que estão a ser implementadas para resolver algumas das dificuldades que foram sinalizadas pelos sindicatos, pelos professores e pelo próprio Ministério.\n Deste ponto de vista do processo na Assembleia da República, todos nós fizemos tudo o que devíamos ter feito: a comissão parlamentar fez aquilo que devia ter feito e o Governo está a fazer aquilo que deve fazer, que é, no fundo, melhorar e aperfeiçoar o procedimento concursal, realizando os ajustamentos técnicos que permitam que os professores possam inserir toda a informação necessária, para poderem ser oponentes com todas as condições em igualdade de oportunidades.\n
Vozes do PS|PS|Muito bem!
Bravo Nico|PS|De forma que, resumindo, nós cumprimos, os grupos parlamentares cumpriram, o Governo cumpriu, os sindicatos cumpriram e temos neste momento soluções para todos os problemas que foram identificados.\n Por isso, a actualidade deste debate, pura e simplesmente, não existe neste momento.\n
|PS|*** Aplausos ***
Miguel Tiago|PCP|Vá dizer isso aos professores que ficam no desemprego!
Bravo Nico|PS|Há, no entanto, Sr. e Srs. Deputados, um último pormenor que não é possível resolver; há, de facto, uma última questão que nos foi colocada pelos sindicatos e que nos tem sido colocada sistematicamente pela oposição, mais à nossa esquerda do que à nossa direita, que nós, de facto, nunca conseguiremos resolver.\n
Miguel Tiago|PCP|Diga isso aos professores que ficam no desemprego!
Bravo Nico|PS|E esse «pequeno grande» pormenor tem a ver exactamente com a designação que o PCP atribuiu ao seu debate de actualidade. A designação que escolheram traiu a vossa intenção, porque a designação que atribuíram foi «inclusão da avaliação de desempenho no concurso de professores».\n Para bom entendedor basta!... Aquilo que o PCP deseja é retirar a avaliação de desempenho do concurso de professores, do desenvolvimento da carreira dos professores e do sistema educativo!!
Bernardino Soares|PCP|Estamos a falar neste concurso!
Miguel Tiago|PCP|Para este concurso que está a decorrer! Para este concurso que está a decorrer!
Bravo Nico|PS|E para este objectivo, pura e simplesmente, não contam com o Grupo Parlamentar do PS, porque essa é uma questão de princípio da qual não abdicamos, é uma questão legal que não estamos dispostos a não contemplar em todos os procedimentos concursais e em todos os momentos de desenvolvimento da carreira dos professores.\n
Miguel Tiago|PCP|Porque é que não disse isso aos sindicatos quando eles vieram cá?! Porque é que lhes disse o contrário?!...\n
Bravo Nico|PS|Por último, Srs. Deputados, não estamos dispostos a defraudar as expectativas dos 105 000 professores que se submeteram à avaliação e a dizer agora aos 16% de professores, aos 17 582 professores, que tiveram «Muito bom» e «Excelente»,…
Miguel Tiago|PCP|Não sabe do que está a falar!
Bravo Nico|PS|… que são professores de mérito, que aquilo que fizeram, afinal de contas, não conta para nada.\n Para esse debate e para esse objectivo não contam connosco; para tudo o que for necessário fazer para aperfeiçoar, para melhorar, para tornar mais eficaz os procedimentos do concurso e todos os outros procedimentos de desenvolvimento da carreira dos professores contarão sempre com a nossa disponibilidade.\n
Vozes do PS|PS|Muito bem!
Bravo Nico|PS|Para questões de princípio estamos, obviamente entendidos.
|PS|*** Aplausos ***
Bernardino Soares|PCP|Sr. Presidente, peço a palavra para interpelar a Mesa sobre a condução dos trabalhos.\n
Presidente|Presidente|Tem a palavra, Sr. Deputado.
