Presidente|Presidente|Srs. Deputados, temos quórum, pelo que declaro aberta a sessão.
Presidente|Presidente|Srs. Deputados, peço à Sr.ª Secretária que proceda à leitura do expediente.
Secretária|Celeste Correia|Sr. Presidente, Srs. Deputados e Sr. Deputadas, deram entrada na os Mesa, e foram admitidas, as seguintes iniciativas legislativas: projectos de lei n. 143/XI (1.ª) — Regula o processo de decisão e acompanhamento do envolvimento de contingentes das Forças Armadas ou de forças de segurança portuguesas em operações militares fora do território nacional (Primeira alteração à Lei n.º 31A/2009, de 7 de Julho) (PCP), que baixou à 3.ª Comissão, 144/XI (1.ª) — Reforça a fiscalização interna nas empresas de capitais públicos e sociedades cotadas em bolsa (PCP), que baixou à 5.ª Comissão, e 145/XI (1.ª) — Determinação da designação da freguesia de Pousade, no concelho da Guarda (PCP), que baixou à os 12.ª Comissão; e projectos de resolução n. 63/XI (1.ª) — Recomenda ao Governo um conjunto de medidas de reprogramação, redireccionamento e reengenharia do QREN (PSD), que baixou à 6.ª Comissão, 64/XI (1.ª) — Recomenda ao Governo que proceda à aprovação de uma lei-quadro da doença crónica, definindo um regime próprio para o acesso ao medicamento, bem como a sistematização de toda a legislação aplicada à comparticipação dos medicamentos (PSD), que baixou à 10.ª Comissão, e 66/XI (1.ª) — Participação da Assembleia da República na Assembleia Parlamentar da Comunidade dos Países de Língua Portuguesa (APCPLP) (Presidente da AR).\n
Presidente|Presidente|Sr. e Srs. Deputados, a nossa ordem do dia de hoje corresponde a uma marcação do CDS-PP para apreciação do projecto de resolução n.º 65/XI (1.ª) — Sobre a negociação e celebração de um acordo-quadro entre o Estado e a União das Misericórdias visando reduzir as listas de espera na saúde (CDS-PP).\n Para apresentar o projecto de resolução, tem a palavra a Sr.ª Deputada Teresa Caeiro.\n
Teresa Caeiro|CDS-PP|Sr. Presidente, Sr. e Srs. Deputados: Vamos aos factos.\nPortugal tem um sério problema de acesso dos cidadãos a cuidados de saúde. Cerca de 1 milhão de portugueses não têm médico de família e existe uma clara assimetria no acesso a cuidados de saúde primários quer entre o interior e o litoral, quer entre a qualidade dos equipamentos das unidades de saúde familiares e os tradicionais centros de saúde.\n Mas existe também uma enorme iniquidade no tempo de espera para acesso a estes mesmos cuidados de saúde primários: há quem espere uma semana por uma consulta de clínica geral, há quem espere meses.\n Depois, há cerca de 500 000 pessoas em lista de espera para primeira consulta de especialidade e, apesar de alguma evolução positiva, resultante da introdução do SIGIC, o Sistema Integrado de Gestão de Inscritos para Cirurgia,…
Luísa Salgueiro|PS|Ah!
Teresa Caeiro|CDS-PP|… todos sabemos que há, pelo menos, 170 000 portugueses que esperam e desesperam por uma cirurgia, tantas vezes cirurgias simples e passíveis de serem feitas em ambulatório.\n Mais factos.\n Sabemos que a lei não está, em muitos casos, a ser cumprida, no que se refere à divulgação e cumprimento dos tempos de espera. São raros os centros hospitalares, as unidades locais de saúde ou os agrupamentos de centros de saúde que disponibilizam, nos respectivos sites da Internet, os tempos reais de espera.\n Sabemos também como em tantos casos se reduzem as listas de espera apenas no papel, com hospitais que deixam de aceitar inscrições para consultas de especialidade logo no 1.º trimestre do ano ou com «cheques SIGIC» que encaminham doentes idosos, vulneráveis e desacompanhados para cirurgias ou tratamentos a centenas de quilómetros da sua vila e, se estes não aceitam o cheque, saem da lista de espera, ou seja, não se eliminam cirurgias por terem sido feitas, tiram-se dos registos os doentes que continuam à espera.\n Sabemos ainda que já 2,5 milhões de portugueses, isto é, um quarto da população, adquiriram um seguro de saúde. Não o fariam, certamente, se tivessem a garantia de acesso, em tempo útil, a serviços de qualidade no Serviço Nacional de Saúde, o tal Serviço Nacional de Saúde universal, geral e tendencialmente gratuito.\n Sabemos também que Portugal é o País da União Europeia em que as famílias mais despendem, directamente do seu bolso, em despesas de saúde. As despesas de saúde representam um quinto do orçamento das nossas famílias, repito, um quinto, Sr. e Srs. Deputados. Em média, cada família gasta 1700 € por ano em consultas, exames e cirurgias. E isto, repito, apesar de termos a consagração constitucional de um sistema universal, geral e tendencialmente gratuito.\n Sabemos ainda que um quinto dos portugueses, correspondendo a cerca de 650 000 famílias, não segue os tratamentos médicos de que precisam devido a dificuldades económicas. E sabemos que metade destes portugueses adia tratamentos por essa mesma razão.\n Sabemos que cerca de um quinto dos portugueses já se endividaram para pagar, no sector privado ou no sector social, cuidados de saúde a que teriam direito no Serviço Nacional de Saúde mas dos quais se viram obrigados a desistir devido às longas listas de espera.\n É a isto que se chama o Serviço Nacional de Saúde universal, geral e tendencialmente gratuito, Sr. e Srs.\n Deputados?!
|CDS-PP|*** Aplausos ***
||O CDS tem sido linear, coerente e persistente no seu princípio: se queremos proporcionar cuidados de saúde adequados, num sistema que se pretende universal e geral, então, tem de haver uma máxima utilização dos recursos instalados.\n Desde logo, têm de ser potenciadas as capacidades do SNS: mais eficácia, mais eficiência, menos desperdício, gestão por objectivos e cumprimento das obrigações dos serviços públicos, o que, como sabemos, ainda não acontece.\n Depois, temos de ter a lucidez para perceber que, quando os serviços públicos não são suficientes ou não são capazes de cumprir a sua missão, o sistema de saúde tem de se socorrer de outras capacidades instaladas no País, no sector social ou no sector privado.\n
Paulo Portas|CDS-PP|Muito bem!
Teresa Caeiro|CDS-PP|Não se trata de uma questão de direita ou de esquerda ideológica, trata-se de encarar com seriedade e humanidade o direito de todos os cidadãos aos cuidados de saúde de que necessitam…
|CDS-PP|*** Aplausos ***
||… e o acesso, em tempo clínica e socialmente aceitável. Só assim é que o Estado assegurará devidamente o direito que todos têm à protecção da saúde. É inaceitável que, por exemplo, uma senhora idosa, com problemas de circulação facilmente tratáveis, possa correr o risco de falecer sem ser operada.\n
Maria Antónia Almeida Santos|PS|Que demagogia!
Teresa Caeiro|CDS-PP|Nem tudo se faz de uma só vez, não existe uma varinha mágica para resolver todos os problemas, mas o que estamos hoje, aqui, a discutir é o seguinte: face à incapacidade do Serviço Nacional de Saúde para atender às necessidades de saúde da população em tempo razoável, o sistema de saúde, tal como previsto na Constituição e na Lei de Bases da Saúde, tem a obrigação de recorrer a capacidades instaladas noutros sectores que não o público.\n
Maria Antónia Almeida Santos|PS|É o que se tem feito!
Teresa Caeiro|CDS-PP|Por isso, propomos à Assembleia da República que determine que o Governo negoceie e contratualize com a União das Misericórdias Portuguesas a realização de, pelo menos, 40 000 cirurgias por ano, dando-se prioridade a quatro especialidades, relativamente às quais os 14 hospitais deste sector social têm capacidade instalada e experiência acumulada e adequada. Obviamente, é devida a regulação e fiscalização da qualidade, matéria na qual o Estado assume um papel insubstituível.\n
|CDS-PP|*** Aplausos ***
||As especialidades propostas são as de oftalmologia, ortopedia, urologia e cirurgia vascular. Como terão constatado, trata-se de áreas de especialidade em que, por um lado, há um total de cerca de 100 000 pessoas em listas de espera e, por outro, a proporção de cirurgia em ambulatório é muito elevada, oscilando entre os 60%, no caso da ortopedia e da urologia, e os 90%, no caso da oftalmologia e da cirurgia vascular. O preço por cirurgia não deverá, em caso algum, ser superior ao preço de referência do SIGIC.\n
Vozes do CDS-PP|CDS-PP|Muito bem!
Teresa Caeiro|CDS-PP|Gostaríamos de ir além? Com certeza que sim! Ainda há longas listas de espera para consultas de especialidade por resolver, ainda há toda uma reestruturação e reorganização do Serviço Nacional de Saúde por completar e ainda há a considerar a possibilidade de acordos com o sector privado. Porém, a nossa opção, hoje, é começar pelo sector social. O que está hoje em discussão é um contributo empenhado e claro em benefício da população.\n Utilizando as recentes palavras do Presidente da União das Misericórdias, a proposta do CDS «representa uma iniciativa séria de mudança de paradigma. Esta iniciativa vai muito além da redução das listas de espera para cirurgia, vai mudar toda a forma de se olhar o sector social e de se encarar as suas potencialidades na melhoria da qualidade de vida dos portugueses».\n
|CDS-PP|*** Aplausos ***
||O CDS pretende, assim, contribuir de uma forma construtiva, ponderada e equilibrada para a redução das listas de espera para cirurgia, o CDS cumpre, assim, um antigo compromisso político e eleitoral, o CDS prossegue, assim, a sua linha coerente da máxima utilização das capacidades instaladas na sociedade, o CDS vai, assim, ao encontro de uma área na qual não se geraram divergências em sede de Orçamento do Estado para 2010.\n Por isso, Sr. Presidente, Sr. e Srs. Deputados, faço aqui um apelo político no sentido do bom senso, da lógica e do bem comum.\n Em primeiro lugar, O CDS mantém o seu programa e o seu compromisso político e eleitoral.\n Em segundo lugar, nas negociações em sede de Orçamento, não foi uma matéria que tivesse originado divergências mas, antes, grande consenso.\n Em terceiro lugar, apresentamos um projecto de resolução e não um projecto de lei, de modo a dar maior flexibilidade ao Governo para gerir este princípio.\n Queremos este acordo e sabemos que, quer os Srs. Secretários de Estado da Saúde e Adjunto e da Saúde, quer a Sr.ª Coordenadora do Partido Socialista para a área da saúde, manifestaram abertura nesse sentido e realçaram as virtualidades desse acordo.\n
