Presidente|Presidente|Para uma intervenção, tem a palavra o Sr. Deputado José Gusmão.
José Gusmão|BE|Sr. Presidente e Srs. Deputados: O BE concorda com o Deputado Miguel Frasquilho quando ele diz que o desagravamento fiscal pode ser um instrumento legítimo de política económica em tempos de crise, mas com duas ressalvas: a primeira é que esse instrumento deve ser utilizado de forma responsável em relação à receita, porque sem receita não existem políticas de apoio à economia, não existem políticas de investimento público, não existem políticas sociais, e este assunto pode não preocupar a bancada do PSD mas preocupa a bancada do BE; a segunda é que esses instrumentos devem ser dirigidos aos sectores que enfrentam as maiores dificuldades.\n O Sr. Deputado Miguel Frasquilho disse que as suas medidas eram particularmente dirigidas às micro e pequenas empresas — e nós concordamos com esse princípio —, mas não o vemos reflectido nas propostas que o PSD apresentou na área da fiscalidade, muito em particular na redução da taxa social única, que é uma medida igual para o micro empresário e para o grande banqueiro.\n Portanto, perante uma proposta que aumenta em 0,7% o PIB, como foi dito pelo Sr. Deputado Miguel Frasquilho, temos de ficar surpreendidos que isso venha de uma bancada para quem o grande problema da economia portuguesa é o endividamento.\n Relativamente ao pagamento especial por conta, queremos dizer que o BE aplica a esta medida os mesmos princípios que acabou de enunciar, sendo que pensamos que existe um agravamento excessivo em relação às pequenas empresas e que as alterações necessárias ao pagamento especial por conta devem incidir sobre esse sector e é nesse sentido que apresentaremos as nossas propostas em sede de debate na especialidade.\n Finalmente, em relação aos prazos de reembolso do IVA, quero dizer que já tínhamos aprovado medidas no sentido da redução dos prazos de reembolso do IVA, mas pensamos que, no que respeita às situações de irregularidade fiscal, deve haver em relação às empresas o mesmo rigor que se exige ao Estado.\n A proposta do CDS-PP nesta área alarga de forma desproporcionada os limites mínimos a partir dos quais o Estado pode exigir garantias às empresas em situação de irregularidade fiscal e nós não estamos de acordo com essa medida.\n A diferença entre a bancada do BE e a do CDS-PP é que a do BE quer que a lei exija rigor ao Estado e rigor às empresas e a bancada do CDS-PP defende, aparentemente, rigor para o Estado e laxismo para as empresas.\n
|BE|*** Aplausos ***
Presidente|Presidente|Para uma intervenção, tem a palavra a Sr.ª Deputada Assunção Cristas.
Assunção Cristas|CDS-PP|Sr. Presidente, Srs. Deputados: Com um retrato fiel da realidade e um conhecimento profundo das dificuldades diárias do mundo económico, assumimos no nosso programa eleitoral uma prioridade para Portugal que é a do crescimento económico.\n Assim, o projecto de resolução, que hoje apresentamos, bem como os quatro projectos de lei inserem-se nesta linha e são a nossa resposta firme ao desafio do crescimento económico.\n Sabemos que só com criação de valor e de riqueza é possível criar bem-estar e emprego e para isso precisamos de apoiar de forma firme as empresas, e apoiar as empresas, na óptica do CDS-PP, é levantar obstáculos e dar impulsos para que as empresas se possam desenvolver livremente.\n
Paulo Portas|CDS-PP|Muito bem!
Assunção Cristas|CDS-PP|Isto quer dizer, em primeiro lugar, que o Estado tem de se autodisciplinar e assumir um relacionamento sério e credível com as empresas de quem é cliente e que são suas devedoras ao nível fiscal e contributivo.\n É, para nós, essencial que o Estado assuma um princípio geral de obrigatoriedade de pagamento de juros de mora quando se atrasa no pagamento de qualquer obrigação pecuniária, independentemente da sua fonte e não apenas de fonte contratual.\n
|CDS-PP|*** Aplausos ***
||Não faz sentido, na nossa óptica, procurar mecanismos sofisticados como aquele recomendado pelo PSD, que admite o pagamento de juros remuneratórios à banca, mas não é capaz de assumir com coragem que o Estado tem de criar as condições necessárias para se disciplinar e pagar verdadeiramente a tempo e horas e não apenas no papel, como surgiu no programa que o Governo apresentou.\n
Vozes do CDS-PP|CDS-PP|Muito bem!
Assunção Cristas|CDS-PP|Também por isso o nosso projecto de lei prevê a nulidade da inserção de cláusulas contratuais que prevejam prazos excessivos ou injustificados para o pagamento, para o vencimento das obrigações pecuniárias, bem como de cláusulas contratuais que excluam ou limitem, sem justificação, a responsabilidade em caso de atraso.\n Na mesma linha, apresentamos outro projecto de lei que estabelece a obrigatoriedade de reembolso do IVA a 30 dias. Aliás, há outros projectos de lei que falam em 60 dias, mas nós entendemos que se Espanha consegue não há razão para nós não conseguirmos.\n
|CDS-PP|*** Aplausos ***
||Entendemos, ainda, que o Estado, passados esses 30 dias, deve pagar os juros pelo seu atraso e não pode exigir garantias bancárias ao contribuinte como condição do reembolso de montantes devidos, isto com alguns limites, porque é inadmissível exigir ao contribuinte que incorra em encargos financeiros para reaver o que lhe pertence, dificultando, assim, a sua situação de liquidez.\n
|CDS-PP|*** Aplausos ***
||Como forma de agilizar procedimentos e de evitar movimentos cruzados, o CDS-PP defende e recomenda a criação de mecanismos de compensação recíproca de créditos e débitos entre o Estado e as empresas, incluindo créditos fiscais, da segurança social e de prestação de bens e serviços.\n Em segundo lugar, entendemos que o Estado não deve pressionar as empresas com mais contribuições num contexto de crise.\n Se o crescimento económico e o emprego são as nossas prioridades, então, não podemos deixar que entre em vigor o código contributivo — e os senhores estão enganados quando dizem que o código contributivo é um instrumento de combate à evasão fiscal, porque a verdade é que pressionar mais as empresas neste contexto é um convite a uma maior informalidade.\n
|CDS-PP|*** Aplausos ***
||Propomos a redução da taxa do pagamento por conta e a suspensão do pagamento especial por conta, esperando que isso possa ser um passaporte — pelo menos um passaporte — para uma forte redução, no futuro, e teremos particular atenção às micro e pequenas empresas.\n Em terceiro lugar, defendemos uma política que assuma as pequenas e médias empresas como uma peça central do crescimento económico.\n Não acreditamos em linhas de crédito com condições quase impossíveis de preencher; acreditamos, sim, em condições de acesso ao crédito mais flexíveis, numa orientação clara e inequívoca da missão da Caixa Geral de Depósitos para apoio às pequenas e médias empresas.\n
|CDS-PP|*** Aplausos ***
