Presidente|Presidente|Srs. Deputados, temos quórum, pelo que está aberta a sessão.
Presidente|Presidente|Sr.\nexpediente.\n e Srs. Deputados, antes de mais, peço à Sr.ª Secretária que dê conta do
Secretária|Celeste Correia|Sr. Presidente, Sr. e Srs. Deputados, cumpre-me anunciar que o Grupo Parlamentar do BE solicitou a retirada do projecto de lei n.º 157/XI (1.ª) — Actualização extraordinária do valor das bolsas de investigação científica.\n Deram ainda entrada na Mesa, e foram admitidas, as seguintes iniciativas legislativas: proposta de lei n.º 13/XI (1.ª) — Atribuição de subsídio de insularidade aos elementos das forças de segurança colocados na os Região Autónoma dos Açores (ALRAA), que baixou à 1.ª Comissão; projectos de lei n. 184/IX (1.ª) — Alteração à Lei n.º 53-B/2006, de 29 de Dezembro, que estabelece o valor das pensões no caso da manutenção do valor do IAS (CDS-PP), que baixou à 11.ª Comissão, 185/IX (1.ª) — Primeira alteração ao Código do Trabalho aprovado pela Lei n.º 7/2009, de 12 de Fevereiro (CDS-PP), que baixou à 11.ª Comissão, 186/IX (1.ª) — Cria o estatuto do estudante a tempo parcial (BE), que baixou à 8.ª Comissão, 187/IX (1.ª) — Cria o estatuto do trabalhador-estudante (BE), que baixou à 8.ª Comissão, 188/IX (1.ª) — Actualização extraordinária do valor das bolsas de investigação científica (BE), que baixou à 8.ª Comissão, 189/IX (1.ª) — Apoia e promove a renovação das artes circenses (BE), que baixou à 13.ª Comissão, 190/IX (1.ª) — Aprova o regime de regularização de cidadãos estrangeiros indocumentados (PCP), que baixou à 1.ª Comissão, 192/IX (1.ª) — Regulamentação dos horários de funcionamento das unidades de comércio e distribuição (PCP), que baixou à 6.ª Comissão, 193/IX (1.ª) — Cria os gabinetes de apoio ao aluno e à família nos agrupamentos de escolas e escolas não integradas (CDS-PP), que baixou à 8.ª Comissão, 194/IX (1.ª) — Integração do município de Mação na NUTS III — Médio Tejo (PSD), que baixou à 12.ª Comissão, e 195/IX (1.ª) — Revoga o Decreto-Lei nº 3/2008, de 7 de Janeiro (Define os Apoios Especializados a Prestar na Educação Pré-Escolar e nos Ensinos Básico e Secundário dos Sectores público, Particular e Cooperativo), em defesa do apoio às necessidades educativas especiais e da escola inclusiva (Os Verdes), que baixou à 8.ª Comissão; e os os projectos de resolução n. 94/IX (1.ª) — Recomenda ao Governo o reforço de meios humanos a materiais destinados ao programa «Escola Segura» (CDS-PP), que baixou à 8.ª Comissão, 95/IX (1.ª) — Recomenda ao Governo a apresentação à Assembleia da República de relatórios semestrais sobre segurança e violência nas escolas (CDS-PP), que baixou à 8.ª Comissão, 96/IX (1.ª) — Recomenda ao Governo a elaboração de legislação para a obrigatoriedade de divulgação da factura energética da administração pública directa e indirecta (PS), que baixou à 6.ª Comissão, 97/IX (1.ª) — Recomenda a aprovação de um regime de renda fixa aplicável aos moradores dos bairros dos Lóios e das Amendoeiras, sitos na freguesia de Marvila, concelho de Lisboa, e a revisão dos processos de alienação das habitações (BE), que baixou à 9.ª Comissão, e 98/IX (1.ª) — Recomenda a definição de novos critérios de colocação de funcionários não docentes nas escolas (CDSPP), que baixou à 8.ª Comissão.\n Em termos de expediente é tudo, Sr. Presidente.\n
Presidente|Presidente|Srs. Deputados, a ordem do dia de hoje consiste no debate quinzenal com o Sr.\nPrimeiro-Ministro, sobre economia e exportações.\n Para fazer a apresentação do tema, tem a palavra o Sr. Primeiro-Ministro.\n
Primeiro-Ministro|José Sócrates|Sr. Presidente, Sr.\ne Senhores Deputados: A internacionalização e o fomento das exportações de bens e serviços constituem, hoje, sem dúvida, um dos desafios mais importantes da economia portuguesa.\n E por duas razões fundamentais: em primeiro lugar, porque aumentar a procura externa para as nossas empresas constituiu o modo mais eficaz e mais saudável de incrementar a recuperação económica; e, em segundo lugar, porque a melhoria da balança de bens e serviços representa, a par da redução do défice energético, o contributo mais relevante para combater o desequilíbrio externo e aumentar a capacidade de crescimento potencial da nossa economia.\n A concorrência no mercado global enfrenta, hoje, duas apostas exigentes e complexas: ganhar quotas de mercado, defrontando novos concorrentes e condições comerciais mais duras, e fazer face à brutal queda da procura mundial que a recessão global de 2009 acarretou.\n Possuímos, hoje, sinais positivos nos dois planos: a balança tecnológica de Portugal é positiva, desde 2007; o défice de bens e serviços foi reduzido, entre 2005 e 2008; e as exportações portuguesas começaram já a recuperar, no início de 2010. Mas sabemos que necessitamos de um grande esforço de mobilização de todos para vencer estas apostas, que são estruturais e estratégicas para o nosso futuro.\n O Governo assumiu já as linhas de força e os objectivos das políticas públicas que importa concretizar. E são elas, em primeiro lugar, a concertação do binómio empresas/Estado para a internacionalização da economia. Isto exige a consolidação de uma articulação permanente entre as empresas, a diplomacia portuguesa e os organismos públicos responsáveis pelo apoio à economia. Esta concertação representa também uma nova página nas prioridades da nossa acção diplomática e uma nova lógica de funcionamento entre os serviços do Estado e entre estes e o tecido empresarial português.\n Esta é uma prioridade que estamos a prosseguir: a coordenação do Estado, da diplomacia económica e das empresas na promoção da internacionalização da nossa economia. A criação do Conselho para a Internacionalização da Economia veio possibilitar uma acção mais efectiva e mais coordenada, nomeadamente, junto de novos mercados que queremos promover.\n Realizámos nos últimos meses missões a vários países e regiões (Emirados Árabes Unidos, Moçambique e, recentemente, aos países do Magreb — Líbia, Tunísia, Argélia e Marrocos), consolidando desta forma um novo mapa para a internacionalização das nossas empresas. Estas visitas permitiram avanços concretos e significativos nas nossas relações económicas, e o desenvolvimento de novas oportunidades de negócio em múltiplos domínios, das infra-estruturas à energia, do turismo à saúde.\n Em Moçambique, foi lançado o Banco de Investimento Luso-Moçambicano e foram ampliadas as linhas de crédito para apoio ao investimento. Estes são dois instrumentos que permitirão apoiar a criação de parcerias para investimentos, com participação de empresas portuguesas, em grandes projectos de infra-estruturas nas áreas da energia, dos transportes e das comunicações.\n No Magrebe, que é hoje uma nova prioridade indiscutível da nossa política externa, vivemos um momento de grande dinamismo quer seja no relacionamento político quer seja no relacionamento económico. A visita que fiz aos quatro países dessa região permitiu estabelecer importantes acordos de cooperação com a Tunísia, preparar a Cimeira Bilateral com Marrocos e lançar as bases para iniciativas empresariais em todos esses países.\n Até final do mês de Julho, chefiarei missões e encontros de diplomacia económica, com França, Brasil, Marrocos e Angola, a que se somarão iniciativas dos Ministros dos Negócios Estrangeiros e da Economia junto de mercados tão importantes como a Rússia, a China, a Coreia do Sul e os Emirados Árabes Unidos.\n
|PS|*** Aplausos ***
||Estas visitas e iniciativas serão previamente preparadas com as empresas por forma a assegurarmos a ampliação das oportunidades de negócio. E esta é, Srs. Deputados, a inovação: a realização de encontros regulares entre os Governos e os empresários que têm já uma actividade nos diferentes mercados é uma inovação da nossa política económica. E esses encontros servirão para concertar estratégias e para acrescentar eficácia aos esforços de ambas as partes na diversificação dos mercados de exportação das empresas portuguesas.\n Em segundo lugar, Srs. Deputados, resolvemos também os principais problemas que se colocavam no âmbito dos seguros de crédito à exportação.\n O novo acordo que celebrámos, este mês, entre o Estado e os agentes financeiros, na modalidade OCDE II elimina os limites de seguros por empresas exportadoras e aumenta, até 10 vezes, os montantes máximos garantidos por importador estrangeiro de produtos portugueses.\n Por último, com este novo acordo, permite-se o acesso aos seguros de crédito por parte de filiais de empresas portuguesas no estrangeiro que comercializem produtos produzidos em Portugal.\n Esta é, sem dúvida, a resposta de que as nossas empresas precisavam para poderem concorrer, de melhor forma, nos mercados internacionais e na economia global.\n
|PS|*** Aplausos ***
||Em terceiro lugar, abrimos, este mês, a nova linha PME Invest 5, com o montante de 750 milhões de euros, para apoiar o crédito e a liquidez das pequenas e médias empresas. Nesta nova linha introduzimos um mecanismo de acesso para empresas com necessidades de regularização da sua situação fiscal e contributiva; favorecemos o acesso de empresas ainda não beneficiárias destas linhas; e alargámos o acesso às empresas sediadas nos Açores e na Madeira, reforçando, desta forma, os instrumentos já existentes nestas Regiões.\n
Afonso Candal|PS|Muito bem!
Primeiro-Ministro|Primeiro-Ministro|Em quarto lugar, as «lojas de exportação». A internacionalização da nossa economia exige às pequenas e médias empresas portuguesas recursos e conhecimentos sobre os diferentes mercados de que muitas ainda não dispõem. Isto impõe uma proximidade entre os serviços da Administração Pública e as empresas. Abrirá em Leiria, na próxima semana, a primeira loja de exportação; até final de Abril abrirão as restantes 13 por todo o País. E, desta forma, se colocam próximos das pequenas e médias empresas os recursos e o conhecimento próprios do IAPMEI (Instituto de Apoio às Pequenas e Médias Empresas e à Inovação) e do AICEP (Agência para o Investimento e Comércio Externo de Portugal), para o apoio à internacionalização destas empresas portuguesas.\n
|PS|*** Aplausos ***
||Em quinto lugar, o Programa Inov-Export. Com base na experiência de sucesso de outros programas Inov, o Governo decidiu colocar 500 jovens quadros qualificados em pequenas e médias empresas, com o objectivo de reforçar as suas competências na promoção da internacionalização dessas empresas. As candidaturas abrirão no próximo dia 15 de Abril e os primeiros jovens Inov-Export serão colocados até ao fim do primeiro semestre de 2010.\n Por último, Srs. Deputados, a aprovação do Orçamento do Estado permite, agora, criar o novo Fundo de Apoio à Internacionalização e Exportação, no montante de 250 milhões de euros.\n Amanhã mesmo, o Conselho de Ministros aprovará o diploma que institui o Fundo, mas desejo anunciar, desde já, as suas linhas fundamentais. Em primeiro lugar, será um Fundo focado nos objectivos centrais que prosseguimos: aumentar a capacidade das empresas exportadoras e o número de empresas que exportam; aumentar o valor acrescentado e o nível tecnológico das exportações portuguesas; diversificar os mercados geográficos de exportação das empresas portuguesas; e, finalmente, aproveitar as oportunidades de investimento que a actual conjuntura trouxe em países como Espanha, Inglaterra ou Estados Unidos.\n Em segundo lugar, este será um Fundo dirigido a reforçar os capitais necessários à internacionalização, permitindo, nomeadamente, a participação no capital de empresas que promovam as exportações nacionais; a subscrição de títulos de dívida ou a concessão directa de crédito ou garantias a empresas ou consórcios de empresas portuguesas.\n Em suma, Srs. Deputados, será um Fundo capaz de se ajustar às necessidades concretas das empresas que desejam competir com sucesso na economia global.\n
|PS|*** Aplausos ***
||Sr. Presidente, Sr. e Srs. Deputados, a política económica tem um duplo desafio: a recuperação do crescimento e a consolidação das contas públicas. É neste quadro que o aumento das exportações constitui, sem dúvida, um dos grandes objectivos do nosso País.\n As empresas portuguesas estão a dar fortes sinais de determinação e de investimento nesta área, e diferentes sectores têm obtido resultados que julgávamos impossíveis há bem pouco tempo. Importa, por isso, valorizar e apoiar esse esforço para que possamos crescer mais rapidamente, para que possamos criar mais riqueza, para que possamos gerar mais emprego. Este é, verdadeiramente, um grande objectivo nacional dos dias de hoje, que deve mobilizar a sociedade e o Estado, os empresários e os trabalhadores.\n Confio que saberemos vencer este desafio, porque este Governo confia em Portugal e nos portugueses!
|pé|*** Aplausos ***
Presidente|Presidente|Srs. Deputados, vamos iniciar o debate com o Grupo Parlamentar do PSD.\nPara formular as suas perguntas, tem a palavra o Sr. Deputado Agostinho Branquinho.\n
Agostinho Branquinho|PSD|Sr. Presidente, Sr. Primeiro-Ministro, há cinco anos que o senhor vem a este Parlamento apresentar intenções; há cinco anos que o Sr. Primeiro-Ministro disfarça as más notícias com meros anúncios de ocasião. É uma estratégia gasta, Sr. Primeiro-Ministro!
Vozes do PSD|PSD|Muito bem!
Agostinho Branquinho|PSD|Sobre o problemas das exportações quero colocar-lhe duas questões muito simples.\n Em 13 de Maio de 2009, o Governo anunciou a nacionalização da COSEC (Companhia de Seguro de Créditos, S.A.). O que é que se passa com esse dossier, Sr. Primeiro-Ministro? Já agora, o que é que aconteceu aos 3000 milhões de euros anunciados para seguros de crédito à exportação? Sabe o Sr. PrimeiroMinistro dizer ao Parlamento qual é a sua taxa de execução?
|PSD|*** Aplausos ***
Presidente|Presidente|Para responder, tem a palavra o Sr. Primeiro-Ministro.
Primeiro-Ministro|Primeiro-Ministro|Sr. Presidente, Sr. Deputado Agostinho Branquinho, há cinco anos que o Governo vem a esta Assembleia, sempre, apresentar medidas que visam reforçar a nossa economia e responder aos desafios do futuro!
|PS|*** Aplausos ***
||Foi, aliás, por isso, Srs. Deputados, que nas últimas eleições, ainda há bem pouco tempo, os portugueses reforçaram a confiança no PS!
|PS|*** Aplausos ***
Agostinho Branquinho|PSD|Por isso é que reduziram o número de Deputados!
Paulo Portas|CDS-PP|Por isso é que passaram de 36% para 45%...! Risos do PSD e do CDS-PP.\n
Primeiro-Ministro|Primeiro-Ministro|Sr. Deputado, grande parte do problema reside no facto de este Governo estar apostado em responder aos desafios que lhe cabem; estar apostado em fazer aquilo que deve. O partido que suporta o Governo e este Governo não se comprazem com más notícias.\n
Pedro Duarte|PSD|Tem-se visto!…
Primeiro-Ministro|Primeiro-Ministro|Este Governo responde às más notícias que vêm do mundo fazendo aquilo que é necessário para a recuperação da economia e para o desenvolvimento do País.\n
|PS|*** Aplausos ***
||Foi isso, aliás, que fizemos no último ano. Quando se anunciou a pior crise dos últimos 80 anos, este Governo respondeu com coragem e com determinação aos desafios, obtendo um dos melhores resultados económicos europeus (comparando com todos os países europeus) na resistência à crise.\n
Vozes do PS|PS|Muito bem!
Agostinho Branquinho|PSD|E quanto à COSEC?
Primeiro-Ministro|Primeiro-Ministro|A verdade é que o nosso País teve uma recessão económica com números muito abaixo da média europeia, o que ficou a dever-se às medidas que, durante muitos meses, aqui vim anunciar para responder aos problemas.\n Sr. Deputado, quanto aos seguros de crédito, o que o Governo sempre fez foi estar junto das empresas para resolver os seus problemas. Houve um momento em que tomámos a decisão de comprar a COSEC, tendo obtido o assentimento de um dos seus sócios. O outro sócio, o sócio francês, fez tais exigências que o Governo optou por outra estratégia, da qual vim agora aqui dar-vos conta. Isso levou o Governo a fazer acordos com as instituições financeiras ao longo destes últimos meses, que resultaram naquilo que pude anunciar.\n
Agostinho Branquinho|PSD|Qual é a taxa de execução?
Primeiro-Ministro|Primeiro-Ministro|A verdade é que assinámos com os agentes financeiros a modalidade OCDE II, que eliminou os limites de seguro por empresa exportadora…
Agostinho Branquinho|PSD|E qual é a taxa de execução?
Primeiro-Ministro|Primeiro-Ministro|… e aumentou, até 10 vezes, os montantes máximos garantidos por importador estrangeiro. Chama-se a isto responder aos problemas concretos da nossa economia; chama-se a isto responder aos problemas das empresas!!
Presidente|Presidente|Sr. Primeiro-Ministro, queira terminar.
Primeiro-Ministro|Primeiro-Ministro|Finalmente, Sr. Deputado, perdoe-me terminar desta forma, mas talvez seja altura de o PSD, cinco anos depois, nos brindar, nestes debates quinzenais, com uma proposta que seja para responder a um dos maiores desafios da economia portuguesa. Já vai sendo tempo, e espero que o faça na próxima intervenção, de fazer uma sugestão ou uma proposta, de dar uma ideia que possa ajudar o País a responder a um dos principais desafios — aumentar as exportações portuguesas.\n
|PS|*** Aplausos ***
Sérgio Sousa Pinto|PS|Foi uma grande pergunta!…
Presidente|Presidente|Tem a palavra o Sr. Deputado Agostinho Branquinho.
Agostinho Branquinho|PSD|Sr. Presidente, Sr. Primeiro-Ministro, eu julgava que, ao fim de cinco anos, o senhor, pelo menos, responderia às questões que os Deputados lhe colocam, mas continua igual!
|PSD|*** Aplausos ***
Agostinho Branquinho|PSD|O Sr. Primeiro-Ministro tem uma espécie de fixação no PSD e na sua vida interna. Julgo que isso pode ter a ver ainda com o seu passado de militante da JSD!… Risos do PSD.\n Estamos aqui a discutir o País, e é sobre o País que temos de ser sérios e de discutir os problemas que preocupam os portugueses.\n Sr. Primeiro-Ministro, falemos sobre o Programa de Estabilidade e Crescimento (PEC).\n
Primeiro-Ministro|Primeiro-Ministro|E quanto às exportações?
Agostinho Branquinho|PSD|Ontem, conhecemos as previsões do Banco de Portugal para 2010 e 2011. Só a diminuição do crescimento do PIB de 0,7% para 0,4% significa que vão faltar 500 milhões de euros. E, por isso, o Governo tem obrigação de dizer agora onde vai cortar na despesa.\n Os novos cenários macroeconómicos, Sr. Primeiro-Ministro, significam uma coisa muito simples: a revisão do PEC! O PEC quase ainda não chegou a Bruxelas e já tem de ser revisto.\n
Pedro Duarte|PSD|Exactamente!
Agostinho Branquinho|PSD|A questão central, Sr. Primeiro-Ministro, é a de saber se o Governo quer fazer essa revisão sozinho.\n O PSD, Sr. Primeiro-Ministro, está disponível para a revisão do PEC,…
João Oliveira|PCP|Ainda a semana passada o aprovaram…!
