||- Sexta-feira, 18 de Dezembro de 2009 I Série —  Número 15\n\nXI LEGISLATURA 1.ª SESSÃO LEGISLATIVA (2009-2010)\n\nREUNIÃO PLENÁRIA DE 17 DE DEZEMBRO DE 2009\n\nPresidente: Ex.mo Sr. Jaime José Matos da Gama\n\nSecretários: Ex.mos Srs. Maria Celeste Lopes da Silva Correia\nPaulo Jorge Frazão Batista dos Santos\nAbel Lima Baptista\n\nSUMÁRIO  O Sr. Presidente declarou aberta a sessão às 15 horas e 7 minutos.\nDeu-se conta da entrada na Mesa das propostas de lei da Assembleia Legislativa Regional da Madeira n.os 3 a 5/XI (1.ª), dos projectos de lei n.os 95 a 103/XI (1.ª) e dos projectos de resolução n.os 29 a 32/XI (1.ª).\nProcedeu-se ao debate da interpelação n.º 1/XI (1.ª), centrada na transparência das políticas públicas, apresentada pelo PCP, tendo proferido intervenções, na fase de abertura, o Sr. Deputado Bernardino Soares (PCP) e o Sr. Ministro dos Assuntos Parlamentares (Jorge Lacão). Além destes oradores, usaram da palavra, a diverso título, durante o debate, além do Sr. Secretário de Estado Adjunto, das Obras Públicas e das Comunicações (Paulo Campos), os Srs. Deputados Pedro Duarte (PSD), Sérgio Sousa Pinto (PS), Agostinho Branquinho (PSD), António Filipe (PCP), Carina Oliveira (PSD), Hélder Amaral (CDS-PP), Helena Pinto (BE), Mota Andrade (PS), José Luís Ferreira (Os Verdes), Agostinho Lopes (PCP), Nuno Reis (PSD), Assunção Cristas (CDS-PP), Maria Antónia Almeida Santos (PS), Heitor de Sousa (BE), Miguel Tiago (PCP), Amadeu Soares Albergaria, Paulo Baptista Santos e Luís Montenegro (PSD), Bruno Dias (PCP), Maria de Belém Roseira (PS) e Jorge Machado (PCP).\nA encerrar o debate, intervieram o Sr. Deputado José Soeiro (PCP) e o Sr. Ministro dos Assuntos Parlamentares.\nO Sr. Presidente encerrou a sessão eram 17 horas e 50 minutos.|statement
Presidente|Presidente|Srs. Deputados, temos quórum, pelo que declaro aberta a sessão.\n\nEram 15 horas e 7 minutos.\n\nDeputados presentes à sessão:\n\nPartido Socialista (PS):\nAcácio Santos da Fonseca Pinto\nAlberto Bernardes Costa\nAna Catarina Veiga Santos Mendonça Mendes\nAna Paula Mendes Vitorino\nAnabela Gaspar de Freitas\nAntónio Alves Marques Júnior\nAntónio José Martins Seguro\nAntónio Ramos Preto\nAntónio Ribeiro Gameiro\nArtur Miguel Claro da Fonseca Mora Coelho\nAurélio Paulo da Costa Henriques Barradas\nCarlos Filipe de Andrade Neto Brandão\nCatarina Marcelino Rosa da Silva\nDefensor Oliveira Moura\nDeolinda Isabel da Costa Coutinho\nEduardo Arménio do Nascimento Cabrita\nEurídice Maria de Sousa Pereira\nFernando Manuel de Jesus\nFrancisco José Pereira de Assis Miranda\nFrederico de Oliveira Castro\nGlória Maria da Silva Araújo\nHorácio André Antunes\nInês de Saint-Maurice de Esteves de Medeiros Vitorino de Almeida\nJaime José Matos da Gama\nJamila Bárbara Madeira e Madeira\nJorge Filipe Teixeira Seguro Sanches\nJorge Manuel Capela Gonçalves Fão\nJorge Manuel Gouveia Strecht Ribeiro\nJorge Manuel Rosendo Gonçalves\nJosé Albano Pereira Marques\nJosé Carlos Bravo Nico\nJosé Carlos Correia Mota de Andrade\nJosé Duarte Piteira Rica Silvestre Cordeiro\nJosé Eduardo Vera Cruz Jardim\nJosé João Pinhanços de Bianchi\nJosé Manuel Lello Ribeiro de Almeida\nJosé Manuel Pereira Ribeiro\nJosé Miguel Abreu de Figueiredo Medeiros\nJosé Rui Alves Duarte Cruz\nJoão Barroso Soares\nJoão Miguel de Melo Santos Taborda Serrano\nJoão Paulo Feteira Pedrosa\nJoão Paulo Moreira Correia\nJoão Pedro de Aleluia Gomes Sequeira\nJoão Raul Henriques Sousa Moura Portugal\nJoão Saldanha de Azevedo Galamba\nLuiz Manuel Fagundes Duarte\nLuís Afonso Cerqueira Natividade Candal\nLuís António Pita Ameixa\nLuís Miguel Morgado Laranjeiro\nLuís Miguel Soares de França\nLuís Paulo Costa Maldonado Gonelha\nLúcio Maia Ferreira|president
||- Manuel António Gonçalves Mota da Silva\nManuel José de Faria Seabra Monteiro\nMarcos Sá Rodrigues\nMaria Antónia Moreno Areias de Almeida Santos\nMaria Celeste Lopes da Silva Correia\nMaria Custódia Barbosa Fernandes Costa\nMaria Helena Figueiredo de Sousa Rebelo\nMaria Hortense Nunes Martins\nMaria Isabel Solnado Porto Oneto\nMaria José Guerra Gambôa Campos\nMaria Luísa de Jesus Silva Vilhena Roberto Santos\nMaria Manuela de Almeida Costa Augusto\nMaria Manuela de Macedo Pinho e Melo\nMaria Odete da Conceição João\nMaria da Conceição Guerreiro Casa Nova\nMaria de Belém Roseira Martins Coelho Henriques de Pina\nMaria de Lurdes Ruivo\nMaria do Rosário Lopes Amaro da Costa da Luz Carneiro\nMiguel João Pisoeiro de Freitas\nMiguel de Matos Castanheira do Vale de Almeida\nMário Joaquim da Silva Mourão\nNuno André Araújo dos Santos Reis e Sá\nNuno Miguel da Costa Araújo\nOsvaldo Alberto Rosário Sarmento e Castro\nPaula Cristina Barros Teixeira Santos\nPaulo Alexandre de Carvalho Pisco\nPedro Manuel Farmhouse Simões Alberto\nRenato Luís de Araújo Forte Sampaio\nRicardo Manuel de Amaral Rodrigues\nRosa Maria da Silva Bastos da Horta Albernaz\nRosalina Maria Barbosa Martins\nRui José Prudêncio\nRui José da Costa Pereira\nSofia Isabel Diniz Pereira Conde Cabral\nSérgio Paulo Mendes de Sousa Pinto\nSónia Ermelinda Matos da Silva Fertuzinhos\nTeresa Maria Neto Venda\nTeresa do Rosário Carvalho de Almeida Damásio\nVitalino José Ferreira Prova Canas\nVictor Manuel Bento Baptista\nVítor Manuel Brandão de Sousa Fontes\n\nPartido Social Democrata (PSD):\nAdriano Rafael de Sousa Moreira\nAdão José Fonseca Silva\nAgostinho Correia Branquinho\nAmadeu Albertino Marques Soares Albergaria\nAntonieta Paulino Felizardo Guerreiro\nAntónio Alfredo Delgado da Silva Preto\nAntónio Edmundo Barbosa Montalvão Machado\nAntónio Egrejas Leitão Amaro\nAntónio Fernando Couto dos Santos\nAntónio Joaquim Almeida Henriques\nArménio dos Santos\nCarina João Reis Oliveira\nCarla Maria Gomes Barros\nCarla Maria de Pinho Rodrigues\nCarlos Alberto Silva Gonçalves\nCarlos Henrique da Costa Neves\nCarlos Manuel Faia São Martinho Gomes\nCeleste Maria Reis Gaspar dos Santos Amaro|statement
||- Cristóvão da Conceição Ventura Crespo\nDuarte Rogério Matos Ventura Pacheco\nEmídio Guerreiro\nFernando Mimoso Negrão\nFernando Nuno Fernandes Ribeiro dos Reis\nGuilherme Henrique Valente Rodrigues da Silva\nHugo José Teixeira Velosa\nIsabel Maria Nogueira Sequeira\nJoaquim Carlos Vasconcelos da Ponte\nJorge Cláudio de Bacelar Gouveia\nJorge Fernando Magalhães da Costa\nJosé Alberto Nunes Ferreira Gomes\nJosé Luís Fazenda Arnaut Duarte\nJosé Manuel Marques de Matos Rosa\nJosé Manuel de Matos Correia\nJosé Mendes Bota\nJosé Pedro Correia de Aguiar Branco\nJosé de Almeida Cesário\nJosé Álvaro Machado Pacheco Pereira\nJoão Carlos Figueiredo Antunes\nJoão José Pina Prata\nLuís António Damásio Capoulas\nLuís Filipe Alexandre Rodrigues\nLuís Filipe Montenegro Cardoso de Morais Esteves\nLuís Filipe Valenzuela Tavares Menezes Lopes\nLuís Maria de Barros Serra Marques Guedes\nLuís Álvaro Barbosa de Campos Ferreira\nManuel Filipe Correia de Jesus\nMargarida Rosa Silva de Almeida\nMaria Clara de Sá Morais Rodrigues Carneiro Veríssimo\nMaria Francisca Fernandes Almeida\nMaria Helena Passos Rosa Lopes da Costa\nMaria José Pinto da Cunha Avilez Nogueira Pinto\nMaria Luísa Roseira da Nova Ferreira de Oliveira Gonçalves\nMaria Manuela Dias Ferreira Leite\nMaria Paula da Graça Cardoso\nMaria Teresa Machado Fernandes\nMaria Teresa da Silva Morais\nMaria da Conceição Feliciano Antunes Bretts Jardim Pereira\nMaria das Mercês Gomes Borges da Silva Soares\nMaria do Rosário da Silva Cardoso Águas\nMiguel Bento Martins da Costa de Macedo e Silva\nMiguel Jorge Reis Antunes Frasquilho\nNuno Miguel Pestana Chaves e Castro da Encarnação\nPaulo Cardoso Correia da Mota Pinto\nPaulo César Lima Cavaleiro\nPaulo Jorge Frazão Batista dos Santos\nPedro Augusto Lynce de Faria\nPedro Manuel Tavares Lopes de Andrade Saraiva\nPedro Miguel de Azeredo Duarte\nRaquel Maria Martins de Oliveira Gomes Coelho\nTeresa de Jesus Costa Santos\nUlisses Manuel Brandão Pereira\nVasco Manuel Henriques Cunha\nVânia Andrea de Castro Jesus\n\nPartido Popular (CDS-PP):\nAbel Lima Baptista\nAltino Bernardo Lemos Bessa\nArtur José Gomes Rêgo\nCecília Felgueiras de Meireles Graça|statement
||Filipe Tiago de Melo Sobral Lobo D' Ávila\nIsabel Maria Mousinho de Almeida Galriça Neto\nJosé Duarte de Almeida Ribeiro e Castro\nJosé Hélder do Amaral\nJosé Manuel de Sousa Rodrigues\nJoão Guilherme Nobre Prata Fragoso Rebelo\nJoão Manuel de Serpa Oliva\nJoão Rodrigo Pinho de Almeida\nLuís Pedro Russo da Mota Soares\nMaria de Assunção Oliveira Cristas Machado da Graça\nMichael Lothar Mendes Seufert\nNuno Miguel Miranda de Magalhães\nPedro Manuel Brandão Rodrigues\nRaúl Mário Carvalho Camelo de Almeida\nTelmo Augusto Gomes de Noronha Correia\nTeresa Margarida Figueiredo de Vasconcelos Caeiro\n\nBloco de Esquerda (BE):\nAna Isabel Drago Lobato\nCatarina Soares Martins\nFernando José Mendes Rosas\nFrancisco Anacleto Louçã\nHeitor Nuno Patrício de Sousa e Castro\nHelena Maria Moura Pinto\nJosé Borges de Araújo de Moura Soeiro\nJosé Guilherme Figueiredo Nobre de Gusmão\nJosé Manuel Marques da Silva Pureza\nJoão Pedro Furtado da Cunha Semedo\nLuís Emídio Lopes Mateus Fazenda\nMaria Cecília Vicente Duarte Honório\nMariana Rosa Aiveca Ferreira\nPedro Filipe Gomes Soares\nPedro Manuel Bastos Rodrigues Soares\nRita Maria Oliveira Calvário\n\nPartido Comunista Português (PCP):\nAgostinho Nuno de Azevedo Ferreira Lopes\nAntónio Filipe Gaião Rodrigues\nArtur Jorge da Silva Machado\nBernardino José Torrão Soares\nBruno Ramos Dias\nFrancisco José de Almeida Lopes\nJerónimo Carvalho de Sousa\nJosé Batista Mestre Soeiro\nJosé Honório Faria Gonçalves Novo\nJoão Guilherme Ramos Rosa de Oliveira\nMiguel Tiago Crispim Rosado\nPaula Alexandra Sobral Guerreiro Santos Barbosa\nRita Rato Araújo Fonseca\n\nPartido Ecologista «Os Verdes» (PEV):\nHeloísa Augusta Baião de Brito Apolónia\nJosé Luís Teixeira Ferreira\n\nPresidente: - Srs. Deputados, a Sr.ª Secretária vai dar conta dos diplomas que deram entrada na Mesa.|statement
Celeste Correia|Secretário|Sr. Presidente, Srs. Deputados e Sr.as Deputadas, deram entrada na Mesa e foram aceites as seguintes iniciativas: propostas de lei n.os 3/XI (1.ª) —  Cria o complemento de pensão (ALRAM), que baixa à 11.ª Comissão, 4/XI (1.ª) —  Descontos dos trabalhadores da função pública ao serviço da ANAM —  Aeroportos e Navegação Aérea da Madeira, SA, para a Caixa Geral de Aposentações (ALRAM), que baixa à 11.ª Comissão, e 5/XI (1.ª) —  Alteração ao Decreto-Lei n.º 66/2008, de 9 de Abril, que regula a atribuição de um subsídio social de mobilidade aos cidadãos beneficiários, no âmbito dos serviços aéreos entre o Continente e a Região Autónoma da Madeira (ALRAM), que baixa à 9.ª Comissão; projectos de lei n.os 95/XI (1.ª) —  Alteração ao Decreto-Lei n.º 220/2006, de 3 de Novembro —  institui o pagamento globalmente, por uma só vez, à entidade empregadora que celebrar com o beneficiário um contrato de trabalho sem termo do remanescente do subsídio de desemprego ou subsídio social de desemprego inicial a que os beneficiários tenham direito (CDS-PP), que baixa à 11.ª Comissão, 97/XI (1.ª) —  Condicionamento da intervenção das forças militares, militarizadas e de segurança portuguesas no estrangeiro (BE), que baixa à 3.ª Comissão, 98/XI (1.ª) —  Protege e valoriza a reserva agrícola nacional (BE), que baixa à 7.ª Comissão, 99/XI (1.ª) —  Estabelece o regime social e de segurança social dos profissionais das artes do espectáculo (BE), que baixa à 11.ª Comissão, 100/XI (1.ª) —  Estabelece um regime especial de segurança social e de reinserção profissional para os bailarinos profissionais de bailado clássico ou contemporâneo (BE), que baixa à 11.ª Comissão, 101/XI (1.ª) —  Eliminação de reserva formulada pelo Estado português à Convenção Europeia dos Direitos do Homem relativa à prisão disciplinar aplicável a militares (PCP), que baixa à 2.ª Comissão, 102/XI (1.ª) —  Publicidade das declarações de rendimento dos titulares de cargos políticos (BE), que baixa à 1.ª Comissão, e 103/XI (1.ª) —  Alteração ao Decreto-Lei n.º 220/2006, de 3 de Novembro —  passagem à reforma dos desempregados com mais de 55 anos, findo o período máximo de percepção das prestações relativas ao desemprego, sem aplicação do factor de redução no seu cálculo (CDS-PP), que baixa à 11.ª Comissão; e projectos de resolução n.os 29/XI (1.ª) —  Recomenda ao Governo que reequacione o traçado da A32 na freguesia da Branca, concelho de Albergaria-a-Velha (BE), que baixa à 9.ª Comissão, 30/XI (1.ª) —  Recomenda ao Governo que rejeite o atravessamento da Mata Nacional do Choupal pelo IC2, no concelho de Coimbra (BE), que baixa à 9.ª Comissão, 31/XI (1.ª) —  Recomenda ao Governo sete medidas anticrise com efeito rápido na agricultura, cinco medidas para o Regime de Pagamento Único (RPU) ser pago a tempo e horas, nove medidas para salvar o Programa de Desenvolvimento Rural (PRODER) e que defenda o interesse nacional e a agricultura portuguesa junto da União Europeia (CDS-PP), que baixa à 1.ª Comissão, e 32/XI (1.ª) —  Recomenda ao Governo que legisle de modo a permitir a passagem à reforma dos desempregados com mais 55 anos, findo o período máximo de percepção das prestações relativas ao desemprego, sem aplicação do factor de redução no seu cálculo (CDS-PP), que baixa à 11.ª Comissão.\nÉ tudo, Sr. Presidente.|secretary
Presidente|Presidente|Srs. Deputados, da nossa ordem de trabalhos de hoje consta o debate da interpelação n.º 1/XI (1.ª), centrada na transparência das políticas públicas, apresentada pelo PCP.\nA abrir o debate, em nome do partido interpelante, tem a palavra o Sr. Deputado Bernardino Soares.|president
Bernardino Soares|PCP|Sr. Presidente, Srs. Deputados: Esta interpelação é sobre um princípio fundamental da nossa Constituição e do regime democrático —  a subordinação do poder económico ao poder político.\nEste princípio basilar tem sido violado sistematicamente e hoje é o poder económico que, de facto, manda no poder político.\nForam criados mecanismos para a apropriação dos recursos públicos, beneficiando da opacidade, das privatizações, da promiscuidade entre os lugares públicos e os grupos económicos privados. E este é o terreno fértil para o império da corrupção.\nComecemos pelo tema da opacidade e falta de transparência.\nO Presidente do Tribunal de Contas disse recentemente que «colegialidade e transparência favorecem o combate à corrupção». A transparência, dizemos nós, é uma obrigação do Estado e do Governo em particular.\nMas hoje ninguém, nem sequer a Assembleia da República, sabe como são aplicados muitos milhões de euros.O PIDDAC aprovado não é, de facto, o plano real de investimentos públicos, resumindo-se, praticamente, a um conjunto de «sacos azuis» de que o Governo faz o que quer. Existem inúmeros programas sem controlo, como o PARES, os contratos-programa extra financiamento para as autarquias ou instituições de ensino superior, ou os apoios aos clubes desportivos. Aliás, o mesmo se diga quanto ao QREN, em relação ao qual desafiamos o Governo a que entregue, com a proposta de Orçamento para 2010, a listagem dos projectos e acções aprovados e com os pagamentos no próximo ano, incluindo todos os dados sobre eles.\nAo longo da última Legislatura, numerosos contratos com o sector privado, envolvendo apoios públicos, foram sonegados ao Parlamento, numa atitude de total ilegalidade e grave violação dos deveres constitucionais do Governo. O PCP entregou no Tribunal de Contas alguns deles, depois de anos de exigência de documentação que o Governo, ilegalmente, não forneceu. O Estado e o seu Orçamento não são uma coutada do Governo e dos grupos económicos que apoiam a sua política.|mp
Vozes do PCP||Muito bem!|interruption
Bernardino Soares|PCP|Todos os negócios com envolvimento público têm de poder ser fiscalizados pelo Parlamento.|mp
