Presidente|Presidente|Srs. Deputados, temos quórum, pelo que declaro aberta a sessão.
Presidente|Presidente|Srs. Deputados, a ordem do dia é preenchida com o debate quinzenal com o Sr.\nPrimeiro-Ministro, ao abrigo da alínea b) do n.º 2 do artigo 224.º do Regimento, e, como não há uma intervenção inicial do Sr. Primeiro-Ministro, passamos imediatamente às perguntas.\n Para fazer perguntas, tem a palavra a Sr.ª Deputada Manuela Ferreira Leite.\n
Manuela Ferreira Leite|PSD|Sr. Presidente, Srs. Membros do Governo, Sr. Primeiro-Ministro, ninguém desconhece que é absolutamente essencial para que se tomem decisões correctas em termos de política que se conheça com exactidão a situação em que nos encontramos.\n A primeira preocupação que qualquer governo tem, antes de desenhar a sua política, antes de tomar medidas, é conhecer com profundidade, com correcção, a situação em que se encontra, sem o que pode estar a levar o País a tomar decisões em sentido contrário ao que é ajustado à situação, tem não só a importância de tomar decisões correctas como a de não criar expectativas erradas em relação às populações.\n Se o Sr. Primeiro-Ministro tivesse tido conhecimento da situação em que o País estava em termos de défice orçamental, talvez não tivesse feito tantos anúncios de tantas medidas, talvez não tivesse criado expectativas nas populações, que, agora, ao serem goradas, criarão situações sociais bem mais complexas.\n
Vozes do PSD|PSD|Muito bem!
Manuela Ferreira Leite|PSD|Recordo, Sr. Primeiro-Ministro, que, em Setembro, o Sr. Ministro das Finanças disse que estava em condições de garantir que o défice do Orçamento não iria além dos 5,9%.\n Lembro também que, em Setembro, o Sr. Primeiro-Ministro disse que não seria preciso fazer grande coisa para que as contas públicas retomassem o rumo anterior.\n Ainda há pouco tempo, o Orçamento rectificativo que entrou nesta Assembleia apontava para um défice de 8%, e isso aconteceu praticamente no final do ano.\n Sr. Primeiro-Ministro, se eu entendo por que é que, em Setembro, foram feitas estas afirmações — estávamos em véspera de eleições e, evidentemente, era necessário dar aos eleitores ideias que não correspondiam à realidade!… —, já com o Orçamento rectificativo, os portugueses perceberam que tinham sido enganados e, portanto, não valia a pena manter esse engano. Portanto, já não foi esse o motivo.\n Gostava que o Sr. Primeiro-Ministro me dissesse o que se passou entre o Orçamento rectificativo e há meia dúzia de dias para que o Orçamento para 2010 tenha tido um agravamento do défice da ordem que todos conhecemos.\n
|PSD|*** Aplausos ***
Presidente|Presidente|Tem a palavra o Sr. Primeiro-Ministro.
Primeiro-Ministro|Primeiro-Ministro|Sr. Presidente, Sr.ª Deputada Manuela Ferreira Leite, em primeiro lugar, a conclusão das negociações feitas entre o Governo e os diferentes partidos da Assembleia da República relativamente ao Orçamento do Estado foi, sem dúvida, um êxito político.\n Um êxito político para o País, que precisa de um Orçamento com uma orientação clara no sentido de recuperar a economia e também de fazer aquilo que se deve fazer para dar confiança à economia, para iniciar um trajecto de correcção do esforço orçamental que fizemos e, com esse esforço, conseguimos com que o País ultrapassasse a crise económica que todos os países viveram em 2009.\n Um êxito político que resulta da iniciativa de negociação do Governo, mas que se deve também — é justo dizê-lo — à acção responsável do PSD e do CDS, que, no final dessas negociações, sem nada pedirem em troca, declararam que se absteriam neste Orçamento do Estado.\n
|PCP|*** Protestos ***
Primeiro-Ministro|Primeiro-Ministro|Este é um acto responsável que contribui para a governabilidade e para uma orientação de política económica do País, que é importantíssimo, neste momento.\n Em segundo lugar, Sr.ª Deputada, o que de mais importante podemos fazer em relação à nossa economia é reconhecer que os estímulos orçamentais que foram dados à economia em 2009, o esforço orçamental que o Estado fez para responder à crise, teve um resultado muito positivo. A nossa economia resistiu bem à crise económica. Fomos um dos primeiros países a sair da situação de recessão técnica. Tivemos um crescimento no último trimestre que foi um dos maiores da União Europeia, em cadeia, e vamos ter, no final do ano, uma situação de decréscimo económico muito melhor do que todos estávamos à espera no início de Janeiro.\n Relativamente ao comportamento europeu, pode dizer-se que Portugal teve um comportamento na sua economia que resistiu bem à crise. O País resistiu bem à crise. Teremos um decréscimo económico, segundo as nossas previsões, de cerca de 2,6%, enquanto na Europa se espera um decréscimo económica de cerca de 4%. Portanto, o País reagiu bem à crise. E reagiu bem à crise com a ajuda do Estado.\n A primeira conclusão que devemos tirar deste debate do Orçamento é que a ajuda que o Estado deu às famílias e às empresas foi muito importante para que a economia portuguesa pudesse resistir à crise. Os estímulos que demos funcionaram bem.\n Quanto à situação das finanças públicas portuguesas e aos números que agora divulgámos, já ouvi a Sr.ª Deputada e alguns Deputados do seu partido dizerem que o défice orçamental de 9,3% é histórico. Não há dúvida de que é um défice histórico, mas gostaria que a Sr.ª Deputada me dissesse qual é o país, a saber, da União Europeia, os Estados Unidos e o Japão, que não tem um défice histórico. O défice, nos Estados Unidos, é de 12,5% — défice histórico!;…
